,ba_m,complex_spread_ratio,group_homophily,repetition,run,pearson,euclidean,mape
11905,10,0.1,0.25,4,26,0.028790712208259222,264.5252036429307,0.3582114054112127
11906,10,0.1,0.25,4,27,0.01173269253305259,264.2468427329288,0.35739543470676544
11907,10,0.1,0.25,4,28,0.11343384022522275,221.5635709751915,0.27554279606248405
11908,10,0.1,0.25,4,29,0.030481720874381498,267.6765757380519,0.3615317760202748
11909,10,0.1,0.25,5,0,0.0377835902458915,206.1288293160378,0.2558408021994458
11910,10,0.1,0.25,5,1,0.060870398365517255,240.7075810234422,0.31844754162594424
11911,10,0.1,0.25,5,2,-0.010978985720278231,226.53047999458713,0.2867558727269802
11912,10,0.1,0.25,5,3,0.15188318284980631,211.89442163663333,0.2681982172534132
11913,10,0.1,0.25,5,4,-0.02750743126911066,227.89681542179667,0.28982476439540084
11914,10,0.1,0.25,5,5,-0.01974309744056525,228.02652067245822,0.2875344299553947
11915,10,0.1,0.25,5,6,0.05785764453589437,254.82330183250886,0.3444646275782743
11916,10,0.1,0.25,5,7,0.08884576070515297,202.9010741075459,0.24092319163867496
11917,10,0.1,0.25,5,8,0.12617659007672552,230.55959039182483,0.2807360477742142
11918,10,0.1,0.25,5,9,-0.013703847693258197,227.71982313421597,0.28422606119694765
11919,10,0.1,0.25,5,10,-0.009086563552004193,228.07459668991967,0.2866627398662777
11920,10,0.1,0.25,5,11,0.0007987358259120836,227.18985295818936,0.2813760359063306
11921,10,0.1,0.25,5,12,-0.01244018368362565,227.28318013795328,0.2863090380207391
11922,10,0.1,0.25,5,13,-0.030234834579083807,277.5980092423113,0.3666056073424811
11923,10,0.1,0.25,5,14,0.01671860456534888,261.2246758226392,0.35124800469088724
11924,10,0.1,0.25,5,15,0.1120005893222994,191.9373043082644,0.23623276986964714
11925,10,0.1,0.25,5,16,-0.025602870319195562,226.7148456727085,0.2857581785990588
11926,10,0.1,0.25,5,17,-0.01089016440249622,228.88893667335947,0.28700403249747214
11927,10,0.1,0.25,5,18,0.039484723204618634,228.93358193517966,0.28660047546416073
11928,10,0.1,0.25,5,19,-0.006217027550171006,243.40772192636553,0.31760446569083345
11929,10,0.1,0.25,5,20,0.09285628857487839,241.1144769172687,0.3219060864168509
11930,10,0.1,0.25,5,21,-0.010431071317411925,227.61730878883952,0.2872031995062385
11931,10,0.1,0.25,5,22,-0.020528125368854344,227.9624458563999,0.2877632017092047
11932,10,0.1,0.25,5,23,-0.02516248001408858,228.00582825323946,0.28869470774727707
11933,10,0.1,0.25,5,24,-0.011222396272479868,227.50691430578436,0.2856399870153737
11934,10,0.1,0.25,5,25,0.13972374849114597,214.540252474803,0.27008944521722267
11935,10,0.1,0.25,5,26,-0.0004694705156314538,264.4981467824274,0.35022432264971853
11936,10,0.1,0.25,5,27,-0.03375063270471706,228.26426863720624,0.2896179309655186
11937,10,0.1,0.25,5,28,-0.021639875735638813,229.7103617807214,0.2903069060342047
11938,10,0.1,0.25,5,29,0.08034673105822181,209.37223652327665,0.2508686732443632
11939,10,0.1,0.25,6,0,0.10048037735844693,226.0128418221867,0.2822749253743576
11940,10,0.1,0.25,6,1,0.07917306716796484,200.5408105826729,0.25007893038156065
11941,10,0.1,0.25,6,2,0.09267244141304827,234.93030810140283,0.3000305227856131
11942,10,0.1,0.25,6,3,0.05970230355817327,252.7947033767139,0.3424500066273543
11943,10,0.1,0.25,6,4,0.10010194570093907,239.5305822467553,0.31192713103292374
11944,10,0.1,0.25,6,5,0.08735931509899149,201.69650673837043,0.2531451762852708
11945,10,0.1,0.25,6,6,0.12835774646940937,248.10179469886506,0.32369013506070216
11946,10,0.1,0.25,6,7,0.09688913969483048,201.33875117136822,0.2499407115339863
11947,10,0.1,0.25,6,8,0.07835679667177765,201.00259562774852,0.24984957470435684
11948,10,0.1,0.25,6,9,0.03532449401664292,213.90338682146782,0.2656565334456185
11949,10,0.1,0.25,6,10,-0.10131210147053386,243.4708172605457,0.3221910981057327
11950,10,0.1,0.25,6,11,0.030739647161193342,231.4953001033426,0.31164633234097766
11951,10,0.1,0.25,6,12,0.11899735721033651,201.05089609759978,0.24885155831055625
11952,10,0.1,0.25,6,13,0.06894529779698942,213.43907654546192,0.2662080107276435
11953,10,0.1,0.25,6,14,0.08935895958044804,201.38373409590506,0.25454197610524315
11954,10,0.1,0.25,6,15,0.08747474661824284,214.19522325027972,0.2692303536840423
11955,10,0.1,0.25,6,16,0.10944945605075625,202.55197990073748,0.2526189404246982
11956,10,0.1,0.25,6,17,-0.03603326302466025,230.18924026530763,0.30402520525725846
11957,10,0.1,0.25,6,18,-0.009391784348661891,278.94445898957264,0.38201722756142237
11958,10,0.1,0.25,6,19,0.09579374574901423,200.96979495499144,0.25000471528385493
11959,10,0.1,0.25,6,20,0.09800105958449945,201.2603121066978,0.2525499592029536
11960,10,0.1,0.25,6,21,0.039209422635354395,213.03946473585663,0.2641426990093825
11961,10,0.1,0.25,6,22,0.08299416787540743,201.51117622472228,0.25288053373866015
11962,10,0.1,0.25,6,23,0.08197877483410504,200.47339057964663,0.25265206952605856
11963,10,0.1,0.25,6,24,0.07504599752624368,217.77409208383236,0.27017009590563407
11964,10,0.1,0.25,6,25,-0.1360311182205982,283.83165716295736,0.3961708241246679
11965,10,0.1,0.25,6,26,-0.04483917593133022,230.60288706756887,0.29475744015010547
11966,10,0.1,0.25,6,27,-0.03784852859205706,245.24324061635548,0.32580784534517154
11967,10,0.1,0.25,6,28,0.10403080465122583,201.17773788349484,0.25011463771211156
11968,10,0.1,0.25,6,29,0.08494602645777023,200.32997174936372,0.2502478523624649
11969,10,0.1,0.5,7,0,0.14756050664648196,228.6099436470823,0.3031238008159226
11970,10,0.1,0.5,7,1,0.08186201522137156,250.8904595708119,0.347276514141746
11971,10,0.1,0.5,7,2,0.06132328298847234,202.79442932222636,0.2564348434062185
11972,10,0.1,0.5,7,3,0.00596692557678552,259.24294421719236,0.3508945857972902
11973,10,0.1,0.5,7,4,0.11574090360191502,235.29462627402188,0.3130036380549289
11974,10,0.1,0.5,7,5,0.15751112175370585,228.5582622493048,0.3031080380269337
11975,10,0.1,0.5,7,6,0.1196877278808548,235.7883294440984,0.3136787503859923
11976,10,0.1,0.5,7,7,0.25692925630313906,181.80530125868313,0.2259785041624872
11977,10,0.1,0.5,7,8,0.1226909168150432,173.3080868257631,0.21202790235867644
11978,10,0.1,0.5,7,9,0.2259302797119519,173.102232285839,0.21101997269756975
11979,10,0.1,0.5,7,10,0.1100670708320189,253.73505500007477,0.3500984529958211
11980,10,0.1,0.5,7,11,0.11858739783041895,232.79867546839887,0.2942240164118976
11981,10,0.1,0.5,7,12,0.055183922450457355,270.94286290072876,0.3807846176422485
11982,10,0.1,0.5,7,13,0.04593273833194526,274.7452527318396,0.3953405272620801
11983,10,0.1,0.5,7,14,0.13201441605099015,235.2816831754351,0.3134831118421258
11984,10,0.1,0.5,7,15,0.10653309791711514,235.11232819456606,0.31291704736888865
11985,10,0.1,0.5,7,16,0.056456371993092454,204.0288796273842,0.25951963260093736
11986,10,0.1,0.5,7,17,0.02595990160377781,222.62318495939573,0.29269377342772557
11987,10,0.1,0.5,7,18,0.04468008090384432,204.54472405837373,0.2621798400128434
11988,10,0.1,0.5,7,19,0.06662262575445413,204.63894057732466,0.259364445184247
11989,10,0.1,0.5,7,20,0.044822533864774555,203.54689838610707,0.25977298198497556
11990,10,0.1,0.5,7,21,0.05723281281217744,206.06817410437267,0.2615428974928208
11991,10,0.1,0.5,7,22,0.09818336750338881,232.94002629494068,0.3099190333909264
11992,10,0.1,0.5,7,23,0.06391253221626135,203.96300092104048,0.25754279734039637
11993,10,0.1,0.5,7,24,0.14501272267468135,208.10966216669792,0.26936871329365736
11994,10,0.1,0.5,7,25,0.060584029324010046,204.9253848364829,0.2590480471956735
11995,10,0.1,0.5,7,26,0.04381864881213454,242.84582564052639,0.33053910736955755
11996,10,0.1,0.5,7,27,0.13638140582288896,234.99279908374652,0.3141694291130204
11997,10,0.1,0.5,7,28,0.04123987179176598,207.31449190225817,0.26193435377580193
11998,10,0.1,0.5,7,29,-0.0002361309387912495,284.9919460854598,0.41083813167336863
11999,10,0.1,0.5,8,0,0.18376509856057957,188.5398251481757,0.243045653513886
12000,10,0.1,0.5,8,1,0.03009022022794632,247.12527931417296,0.34046328412834964
12001,10,0.1,0.5,8,2,0.1074229040926818,182.95738323026694,0.22956987714927587
12002,10,0.1,0.5,8,3,0.12133452866489096,223.42023135173977,0.2977886039539189
12003,10,0.1,0.5,8,4,-0.0004606415242321427,269.3083755526563,0.3814422353675955
12004,10,0.1,0.5,8,5,0.12626143109139076,220.99628473162855,0.2944417597228463
12005,10,0.1,0.5,8,6,0.16028899509074193,226.52345772416507,0.2930766335360467
12006,10,0.1,0.5,8,7,0.043564627606864526,225.30074506406723,0.29325040761084625
12007,10,0.1,0.5,8,8,0.13158261785472689,222.93175531469834,0.2972928562575054
12008,10,0.1,0.5,8,9,0.13444113739065663,184.00838143408134,0.24070240846792065
12009,10,0.1,0.5,8,10,-0.05776624136821601,237.30920143545794,0.3102005680957369
12010,10,0.1,0.5,8,11,0.03998943178269069,238.41694182031836,0.3244246255353641
12011,10,0.1,0.5,8,12,0.06362277517399122,203.5139713536753,0.25040849675375654
12012,10,0.1,0.5,8,13,0.064591548066669,206.14406512907212,0.2562557750587761
12013,10,0.1,0.5,8,14,0.13752904810281572,223.65705530549303,0.29778615909941547
12014,10,0.1,0.5,8,15,0.015094035362844926,246.92173531658707,0.339255365437491
12015,10,0.1,0.5,8,16,0.05866578542335698,208.6887188673702,0.26068900298449177
12016,10,0.1,0.5,8,17,0.11169873457052355,222.21865185060346,0.29752818580936297
12017,10,0.1,0.5,8,18,0.11300313798854385,203.3264825697512,0.25325544866562716
12018,10,0.1,0.5,8,19,0.116516347789324,183.6971883493195,0.24254577412165793
12019,10,0.1,0.5,8,20,0.06602784200037544,231.4628893401441,0.3020497853349234
12020,10,0.1,0.5,8,21,0.12127551775254815,207.3672572168448,0.2585722224122736
12021,10,0.1,0.5,8,22,0.13338189567032505,244.5979426477678,0.32240587050544156
12022,10,0.1,0.5,8,23,0.05297522665148894,206.4483192753684,0.25563676305183075
12023,10,0.1,0.5,8,24,0.15180771973329968,182.47723373046668,0.22322242715473206
12024,10,0.1,0.5,8,25,0.004352059115232426,248.24233564948963,0.3399459026407783
12025,10,0.1,0.5,8,26,0.12492073834446894,223.63764973312593,0.2974211380471835
12026,10,0.1,0.5,8,27,0.09490830837187907,248.07583767781966,0.33203659194936863
12027,10,0.1,0.5,8,28,0.09911682413307131,205.71150759275167,0.2765937572949457
12028,10,0.1,0.5,9,0,0.14727907249530767,225.7824462586093,0.2946386670634231
12029,10,0.1,0.5,9,1,0.01924117311830878,275.70948891540485,0.38884563076070616
12030,10,0.1,0.5,9,2,0.11048778634379432,224.3081525074308,0.2908317652726407
12031,10,0.1,0.5,9,3,0.09009771325782845,220.72814793699982,0.3013682491863932
12032,10,0.1,0.5,9,4,0.15614857901587312,227.94081074423136,0.30021634571762407
12033,10,0.1,0.5,9,5,-0.044829033321822344,233.30582767788556,0.30613845242089077
12034,10,0.1,0.5,9,6,0.2352316565511158,147.20226079290134,0.17150254615749674
12035,10,0.1,0.5,9,7,-0.03233186078791573,240.8462390899706,0.3172633150307331
12036,10,0.1,0.5,9,8,0.15634746828351057,274.0938043220511,0.3929709804629624
12037,10,0.1,0.5,9,9,0.0647576929433434,220.30083169133277,0.3004719929943707
12038,10,0.1,0.5,9,10,0.07774288672462962,220.1957147200052,0.29841196262479136
12039,10,0.1,0.5,9,11,0.1483601220762001,225.86725252064738,0.29624451668006835
12040,10,0.1,0.5,9,12,0.09645816658053259,219.1371155821389,0.2993449667227624
12041,10,0.1,0.5,9,13,0.11309185204512379,253.83723101483818,0.33817013271978696
12042,10,0.1,0.5,9,14,0.10880616985806611,239.56721956763286,0.322668814329798
12043,10,0.1,0.5,9,15,0.09786294547595505,224.09587437926402,0.2934162875111556
12044,10,0.1,0.5,9,16,0.06643971816531948,214.408559685183,0.26627784564209644
12045,10,0.1,0.5,9,17,0.11739650250788787,164.52528041401777,0.19846156712641846
12046,10,0.1,0.5,9,18,0.0690154541745924,220.22802087658587,0.3003705944481956
12047,10,0.1,0.5,9,19,0.13321528782543673,225.15873212536826,0.29370122771379126
12048,10,0.1,0.5,9,20,0.11871004145767232,224.52431489937968,0.2942901130975452
12049,10,0.1,0.5,9,21,0.09355382131734243,218.940471989067,0.30063440998609225
12050,10,0.1,0.5,9,22,0.11805774139069851,218.19959996818156,0.2927241317386601
12051,10,0.1,0.5,9,23,0.0637767063518395,219.39378995470327,0.29926727423477023
12052,10,0.1,0.5,9,24,0.14931384980671994,235.45007864766262,0.3240045972085796
12053,10,0.1,0.5,9,25,0.06428901387829429,218.2908792776851,0.29739508054265534
12054,10,0.1,0.5,9,26,0.034673513116431076,225.62478605295436,0.3032629677471239
12055,10,0.1,0.5,9,27,0.1285049359627964,225.47054545862034,0.29266872318321846
12056,10,0.1,0.5,9,28,0.1329481091683582,229.79718061248113,0.30201804008212996
12057,10,0.1,0.5,9,29,0.02157644246338668,251.12911483040284,0.3370575360774677
12058,10,0.1,0.5,0,0,-0.04296165261407476,267.73247371720583,0.37280292819483596
12059,10,0.1,0.5,0,1,0.1493689570373722,268.79281680691776,0.37242496753574056
12060,10,0.1,0.5,0,2,0.15176403423497445,242.53862865234825,0.31767849710525026
12061,10,0.1,0.5,0,3,0.07294298160492521,262.62059713611535,0.3613725598568433
12062,10,0.1,0.5,0,4,0.06871579425663048,261.37808912750074,0.359571580144381
12063,10,0.1,0.5,0,5,-0.047512597002994594,253.2619279721862,0.36033741124881563
12064,10,0.1,0.5,0,6,0.13486807168071316,188.07591439435217,0.23994236679799408
12065,10,0.1,0.5,0,7,0.17318086599896954,245.7581442511533,0.33842210859200533
12066,10,0.1,0.5,0,8,0.026426774363303207,234.29647167400722,0.3104443831945889
12067,10,0.1,0.5,0,9,0.14917297247614938,217.40409877708484,0.2879217661271141
12068,10,0.1,0.5,0,10,0.13781009976819247,242.38078667074183,0.31667106696188174
12069,10,0.1,0.5,0,11,0.12450996714493327,246.883423463532,0.32631641207837075
12070,10,0.1,0.5,0,12,0.08366256538321282,240.95108455696754,0.3244832707180578
12071,10,0.1,0.5,0,13,0.16046254879047617,230.3635647527639,0.2991707345758991
12072,10,0.1,0.5,0,14,0.16023593396723912,227.635872706048,0.2937333220055518
12073,10,0.1,0.5,0,15,0.17963945597935246,207.42396925100334,0.2734412168415059
12074,10,0.1,0.5,0,16,0.13982296462676272,283.76768858322276,0.39898168842862697
12075,10,0.1,0.5,0,17,0.10879585769724175,269.53220736821345,0.36885034573303344
12076,10,0.1,0.5,0,18,0.16564653552444988,230.67732013469768,0.2978272514612565
12077,10,0.1,0.5,0,19,0.12815736648507892,245.13270069831302,0.32134339791629546
12078,10,0.1,0.5,0,20,0.1557173660175187,241.51476214079756,0.3147436866456727
12079,10,0.1,0.5,0,21,0.11717516332531763,241.2130388383998,0.3192329557951481
12080,10,0.1,0.5,0,22,0.16758194070768148,227.30565016966912,0.2954626406877258
12081,10,0.1,0.5,0,23,0.06850114085953753,260.6995294388072,0.3577669908934509
12082,10,0.1,0.5,0,24,0.10092398577452048,267.6021962762277,0.36620413805710955
12083,10,0.1,0.5,0,25,0.1258138976796903,221.05947031580385,0.2943789193708171
12084,10,0.1,0.5,0,26,0.11235974260631172,241.57339786504633,0.3377555751967005
12085,10,0.1,0.5,0,27,0.056155551335093416,214.2136969190669,0.27825000561848046
12086,10,0.1,0.5,0,28,0.049396865323201165,259.6726324563455,0.3565163763429598
12087,10,0.1,0.5,0,29,0.16082137530797225,218.59076967515773,0.2890812156442381
12088,10,0.1,0.5,1,0,0.08393813837809495,220.30579949028302,0.27887462333995755
12089,10,0.1,0.5,1,1,-0.022640804878576313,260.4491074471686,0.35993159829143856
12090,10,0.1,0.5,1,2,0.056647579104417776,203.40370098172775,0.26139705364390753
12091,10,0.1,0.5,1,3,0.05962467571551755,203.10215262325698,0.2598435866120549
12092,10,0.1,0.5,1,4,0.1120481418451368,219.4204985638363,0.2760208669080238
12093,10,0.1,0.5,1,5,0.1216487964938633,220.2433172238931,0.286122375401106
12094,10,0.1,0.5,1,6,0.02445705735918712,259.5921432433638,0.3553402902585335
12095,10,0.1,0.5,1,7,0.1006945742977924,221.98489717807624,0.28166457359642255
12096,10,0.1,0.5,1,8,0.11593163207613087,222.0484799876996,0.2813146957251343
12097,10,0.1,0.5,1,9,0.10025283715828799,221.5090414075294,0.2809863863510694
12098,10,0.1,0.5,1,10,0.08451583603909694,216.46756165205957,0.27206571110720695
12099,10,0.1,0.5,1,11,0.10739950583037043,220.81362277922997,0.2785727618240554
12100,10,0.1,0.5,1,12,0.056886614101904785,257.6384397029783,0.3603588075652264
12101,10,0.1,0.5,1,13,0.10766195970302865,221.99981952364598,0.27946296143288507
12102,10,0.1,0.5,1,14,0.07869841507314555,263.2874995753225,0.36237884641594115
12103,10,0.1,0.5,1,15,0.0542354735338225,203.34300538494585,0.2596025640982442
12104,10,0.1,0.5,1,16,0.10658158838098097,221.42647107831192,0.27908971107468683
12105,10,0.1,0.5,1,17,0.09429451068922957,222.30380138550933,0.282206315066486
12106,10,0.1,0.5,1,18,0.09784406848395598,221.16750585136165,0.2798801420006739
12107,10,0.1,0.5,1,19,0.035841301755254774,270.6483501729054,0.3852969576689121
12108,10,0.1,0.5,1,20,0.05019465491871611,255.71507349153785,0.3430676434867792
12109,10,0.1,0.5,1,21,0.12150035533170793,183.4346740849418,0.21398967447092068
12110,10,0.1,0.5,1,22,0.011430356040429468,222.8837419031059,0.28857885701445113
12111,10,0.1,0.5,1,23,-0.07875849212547201,254.1284201174957,0.35433163051232697
12112,10,0.1,0.5,1,24,0.08868774748741552,219.76171005828212,0.2767424026904614
12113,10,0.1,0.5,1,25,0.0853192571434881,242.85354863544194,0.330214829427031
12114,10,0.1,0.5,1,26,0.08894870617660285,273.5820678064562,0.3956757269084827
12115,10,0.1,0.5,1,27,0.1495116883976145,221.4831133130399,0.2852764265340942
12116,10,0.1,0.5,1,28,0.10952308757207312,220.90100533422878,0.27877678694221103
12117,10,0.1,0.5,1,29,0.09740455393425303,221.43553068406257,0.2794382526043112
12118,10,0.1,0.5,2,0,0.1961865165710014,201.5365798434324,0.2637743627535227
12119,10,0.1,0.5,2,1,0.0818597983798323,232.11857388774192,0.302501128411827
12120,10,0.1,0.5,2,2,0.07334415819303354,226.27299900979042,0.30785533071851484
12121,10,0.1,0.5,2,3,0.026159583164121685,233.51836238434552,0.3032896439177542
12122,10,0.1,0.5,2,4,0.07863973823359814,232.9129226371222,0.3023044210844501
12123,10,0.1,0.5,2,5,0.19664184081824587,201.7176372311376,0.2632915442742821
12124,10,0.1,0.5,2,6,0.07115036848393745,232.10759598872247,0.30039702049316097
12125,10,0.1,0.5,2,7,0.06584018105757422,178.79353028207706,0.23863578248945694
12126,10,0.1,0.5,2,8,-0.012621230186938207,250.5948498228661,0.33846839346406626
12127,10,0.1,0.5,2,9,0.20824607913678372,200.437885933925,0.2619623796471809
12128,10,0.1,0.5,2,10,0.21783813869805466,195.19027465520844,0.23667331621392348
12129,10,0.1,0.5,2,11,0.08596727420544141,233.62543463826975,0.3086866902928711
12130,10,0.1,0.5,2,12,0.21403023668688995,201.51321059749787,0.26230450242219455
12131,10,0.1,0.5,2,13,0.04521974634309291,232.0607934622548,0.30099485185869157
12132,10,0.1,0.5,2,14,0.059402178210268074,256.5169486675,0.3553290343146213
12133,10,0.1,0.5,2,15,0.20222625866003266,201.05604202491926,0.26322813165460107
12134,10,0.1,0.5,2,16,0.06952652271135705,221.5974453323671,0.28994971315840484
12135,10,0.1,0.5,2,17,0.2094511150931493,202.06048825285464,0.2632806875106193
12136,10,0.1,0.5,2,18,0.0704722973408819,233.12444860292328,0.3039511664617252
12137,10,0.1,0.5,2,19,0.05713820374536755,255.25911114610753,0.35110541983205695
12138,10,0.1,0.5,2,20,-0.04047094199310117,227.0846507414391,0.2971516609866012
12139,10,0.1,0.5,2,21,0.07761028861303969,221.62365405100323,0.29028833232669893
12140,10,0.1,0.5,2,22,0.1445076876152904,208.64122731562313,0.2592182435197168
12141,10,0.1,0.5,2,23,0.07947919881791406,220.65930735483337,0.3004203913360223
12142,10,0.1,0.5,2,24,0.0008296751461740205,223.65721756994085,0.30548154795786303
12143,10,0.1,0.5,2,25,0.07506364508899825,269.27980007364266,0.3816958921578886
12144,10,0.1,0.5,2,26,0.031482078429158754,265.08340359120734,0.36589360098568796
12145,10,0.1,0.5,2,27,0.00038537728374310004,229.84404734937235,0.3049229732488026
12146,10,0.1,0.5,2,28,0.07639791508110973,206.55375444618528,0.2563871227983275
12147,10,0.1,0.5,2,29,0.0578784893491698,231.55100037499574,0.2991650393395796
12148,10,0.1,0.5,3,0,0.0423322984974992,242.9264495327394,0.32840776230452035
12149,10,0.1,0.5,3,1,0.09770044153098194,237.57669326286637,0.33057458006654744
12150,10,0.1,0.5,3,2,0.2141261818357936,255.09098907138574,0.35688028501182867
12151,10,0.1,0.5,3,3,0.04620002328163886,242.7457899762129,0.3292923018635086
12152,10,0.1,0.5,3,4,0.16210242989824916,213.5353100039714,0.2717926848029082
12153,10,0.1,0.5,3,5,0.13468745151990227,214.4720949553622,0.2725028966161139
12154,10,0.1,0.5,3,6,0.1962694845266113,187.25326074283473,0.22799170354477102
12155,10,0.1,0.5,3,7,0.16387820112101512,183.0130962400867,0.22856596611376437
12156,10,0.1,0.5,3,8,0.15510140741095232,212.9176825431363,0.27116127403723195
12157,10,0.1,0.5,3,9,0.12164809840322206,233.11006939830426,0.3055369562492243
12158,10,0.1,0.5,3,10,0.10561069942254049,237.07827830629495,0.330420501910347
12159,10,0.1,0.5,3,11,0.020022750879999125,236.83666595417137,0.2978513022363904
12160,10,0.1,0.5,3,12,-0.08235651760531422,239.51444553302005,0.3369058958476268
12161,10,0.1,0.5,3,13,0.12014227362641217,175.90210297234958,0.22120141607880828
12162,10,0.1,0.5,3,14,0.18884396515607696,212.96339243375368,0.2716632893774084
12163,10,0.1,0.5,3,15,0.10513174790848434,237.04824476558602,0.33080605498115334
12164,10,0.1,0.5,3,16,0.08271485195022496,196.36657704724055,0.2458880962740165
12165,10,0.1,0.5,3,17,0.17052150586542328,212.52816540504364,0.2708264515935425
12166,10,0.1,0.5,3,18,0.07446204414248553,204.34342419312154,0.26281499756930093
12167,10,0.1,0.5,3,19,0.15786755541239872,213.85811698187976,0.26930092131052635
12168,10,0.1,0.5,3,20,0.19997367880178177,190.23736855900984,0.24620615594649928
12169,10,0.1,0.5,3,21,0.1024245012426791,237.0911707991179,0.3292056803094547
12170,10,0.1,0.5,3,22,0.15710387649892263,212.8795371289327,0.270527321453815
12171,10,0.1,0.5,3,23,0.1289879429164522,213.55685530563935,0.2714860236256256
12172,10,0.1,0.5,3,24,-0.0007782074332132183,240.72981925486954,0.32416316626476704
12173,10,0.1,0.5,3,25,0.17329855301000172,251.09096219121525,0.3382496201797318
12174,10,0.1,0.5,3,26,0.13804365149604977,214.55147078103076,0.27229821560822204
12175,10,0.1,0.5,3,27,0.14779715529888657,197.04212648334928,0.24207417589050104
12176,10,0.1,0.5,3,28,0.050194913775034065,242.41766248820295,0.32829970357410204
12177,10,0.1,0.5,3,29,0.043243927113472545,244.20516956417873,0.33083074628390396
12178,10,0.1,0.5,4,0,0.20919832761684876,171.1074972885211,0.22259695970205118
12179,10,0.1,0.5,4,1,0.11281699113099257,224.11408793992655,0.29724345187080603
12180,10,0.1,0.5,4,2,0.011615490683650004,231.33700121448234,0.297691551597753
12181,10,0.1,0.5,4,3,0.031031506110497747,172.8256177482127,0.22550325766646825
12182,10,0.1,0.5,4,4,-0.07340088046162566,218.05681329026388,0.29343391902271726
12183,10,0.1,0.5,4,5,0.03067767282358022,230.90766472901728,0.2984227088823445
12184,10,0.1,0.5,4,6,0.09262458995093271,223.46086768330244,0.2943182251341541
12185,10,0.1,0.5,4,7,0.01788897146409435,231.93569812788257,0.300300608659827
12186,10,0.1,0.5,4,8,0.12334327762315307,214.36146453515468,0.2806921124588411
12187,10,0.1,0.5,4,9,-0.06634287791509266,217.27847963043186,0.29319978664629387
12188,10,0.1,0.5,4,10,-0.09203614880008378,216.4443164155183,0.2911070886011341
12189,10,0.1,0.5,4,11,0.10027253150687364,179.55367693546202,0.21275893700322102
12190,10,0.1,0.5,4,12,0.06503391776003001,212.16261915889947,0.27859586424462
12191,10,0.1,0.5,4,13,0.030045843920589555,231.27784502394547,0.2989722375117598
12192,10,0.1,0.5,4,14,0.09784846938074294,181.07000741955312,0.21961835021153062
12193,10,0.1,0.5,4,15,0.1099024095444099,228.2735270291562,0.302953520749623
12194,10,0.1,0.5,4,16,0.18443557439062794,183.48951213922496,0.2266515544821935
12195,10,0.1,0.5,4,17,-0.08401021385324452,217.81411865669773,0.29350028436360615
12196,10,0.1,0.5,4,18,0.05116289101888369,264.9975105850408,0.37688840164265214
12197,10,0.1,0.5,4,19,0.09236556953702825,225.0477360338488,0.2965843354325654
12198,10,0.1,0.5,4,20,-0.08595959359464223,217.90299432159136,0.29235609482516456
12199,10,0.1,0.5,4,21,0.07331320700509493,251.1980835811462,0.35599797300194774
12200,10,0.1,0.5,4,22,0.11549193378624593,211.94467757148163,0.27847729047984643
12201,10,0.1,0.5,4,23,0.09770269520977726,213.44483226075184,0.26932371875509686
12202,10,0.1,0.5,4,24,0.21179732128169115,214.31010945226828,0.2690192397119452
12203,10,0.1,0.5,4,25,-0.08442689916500445,216.608512821726,0.29147306539819046
12204,10,0.1,0.5,4,26,0.022875510132425298,231.07163054053285,0.2982710676487457
12205,10,0.1,0.5,4,27,0.08771143541522441,249.8576550516356,0.3532065969454074
12206,10,0.1,0.5,4,28,-0.06573058538481982,250.66066621249766,0.35326811297350647
12207,10,0.1,0.5,4,29,-0.08300627408380949,217.9201742410904,0.2922260585376943
12208,10,0.1,0.5,5,0,0.09139264724337899,217.56907812200396,0.2785868111692915
12209,10,0.1,0.5,5,1,0.09854080741182081,210.37929800900386,0.268495706391856
12210,10,0.1,0.5,5,2,-0.05924495662151938,283.6079183268678,0.39756635874016294
12211,10,0.1,0.5,5,3,0.06480856704125941,236.42723260724424,0.3319029688721405
12212,10,0.1,0.5,5,4,0.01896771192479742,257.8008122606994,0.36254976828789065
12213,10,0.1,0.5,5,5,0.11500605413636585,210.75729566732483,0.2694991573281058
12214,10,0.1,0.5,5,6,0.05285394389200118,237.71341076174542,0.3195304940521147
12215,10,0.1,0.5,5,7,-0.00820663913262414,231.80688393431282,0.30915897122338615
12216,10,0.1,0.5,5,8,0.050833505572577486,196.18959041595292,0.25766580759943664
12217,10,0.1,0.5,5,9,0.08633013271509123,218.66077178884726,0.2801522559508729
12218,10,0.1,0.5,5,10,0.06772339714073335,218.09191139264144,0.27831945846702316
12219,10,0.1,0.5,5,11,0.08401478313385417,218.18448266583675,0.2794319642053908
12220,10,0.1,0.5,5,12,0.07345808046015134,218.07944252506195,0.2798959004828466
12221,10,0.1,0.5,5,13,0.04881751199798117,254.35472751197747,0.34464596895782834
12222,10,0.1,0.5,5,14,0.1669053483324403,215.45719528584334,0.28055355423298095
12223,10,0.1,0.5,5,15,0.07143521222217024,248.69597290427222,0.3377489239471043
12224,10,0.1,0.5,5,16,0.08512516679716031,219.425452367901,0.2807432933172126
12225,10,0.1,0.5,5,17,0.023448983428556214,237.17488135071036,0.32268486249017186
12226,10,0.1,0.5,5,18,0.06636670189557697,194.18962121911775,0.2545625758804575
12227,10,0.1,0.5,5,19,-0.028731029817251872,257.52456890409957,0.35180189344520746
12228,10,0.1,0.5,5,20,0.10207866771795941,212.83342255037655,0.27270425906049583
