,ba_m,simple_spread_chance,repetition,run,pearson,euclidean,mape
2897,5,0.25,7,28,-0.012885587396415862,417.2442810656707,0.6253360843378133
2898,5,0.25,7,29,-0.04023015380779568,420.50440610921834,0.6284871384826072
2899,5,0.25,8,0,-0.06183131402661767,430.2079498301088,0.641203768584341
2900,5,0.25,8,1,-0.05794450076691841,423.3740457300008,0.6368419686148873
2901,5,0.25,8,2,-0.05524674621785553,416.61531815399695,0.6225468334570349
2902,5,0.25,8,3,-0.06586291263059534,426.90066002950283,0.6393689237136725
2903,5,0.25,8,4,-0.023934154021825138,419.5484565965323,0.6256235839700853
2904,5,0.25,8,5,-0.028133476887201747,420.2038380733491,0.6227074005289859
2905,5,0.25,8,6,-0.06792430706802072,426.4198165124779,0.6286224199299887
2906,5,0.25,8,7,-0.032451014795166426,410.52118822280505,0.6068108890956384
2907,5,0.25,8,8,0.01819799522140137,415.2084538117096,0.6157925668257466
2908,5,0.25,8,9,-0.035584196059123246,426.82200200498716,0.642598043637123
2909,5,0.25,8,10,-0.060519434909557045,413.5334867726652,0.610373654539367
2910,5,0.25,8,11,-0.019062353011343267,425.6712965440177,0.6379066777987381
2911,5,0.25,8,12,-0.018220167287257866,418.69839941625975,0.6265832642175864
2912,5,0.25,8,13,0.010232394887018539,416.9725650912996,0.6202131701800783
2913,5,0.25,8,14,0.05523839741368374,414.2107887766787,0.6189901546063039
2914,5,0.25,8,15,-0.0036991959351449083,415.394337763308,0.6208475603114557
2915,5,0.25,8,16,0.0008472885306742792,425.060749921779,0.6323884650569944
2916,5,0.25,8,17,-0.05616131595270383,427.36803524280185,0.6292321781223353
2917,5,0.25,8,18,-0.04203557989283247,414.6151727724691,0.6136904236772882
2918,5,0.25,8,19,-0.04692536477978617,426.1238710240645,0.6344518157600977
2919,5,0.25,8,20,-0.0063362173628567775,423.60591003875385,0.6346898407245088
2920,5,0.25,8,21,-0.07173932599656925,427.96903691004877,0.6390652434655345
2921,5,0.25,8,22,-0.06660741753358101,414.0759431358409,0.6148483938263475
2922,5,0.25,8,23,0.005194675006567335,421.1555157272672,0.6282082987834351
2923,5,0.25,8,24,-0.040966533817535955,416.6339854341987,0.6257985854607059
2924,5,0.25,8,25,-0.047219366136215433,424.36787561019787,0.6312141590524686
2925,5,0.25,8,26,-0.0010764666156842934,422.22063691051244,0.6345926980434421
2926,5,0.25,8,27,-0.04426759778976171,423.54420626703205,0.632887354865287
2927,5,0.25,8,28,-0.09551591691103321,413.46071191538994,0.6177455107170989
2928,5,0.25,8,29,-0.10092828638658408,421.3150281083088,0.6288488819426105
2929,5,0.25,9,0,-0.05356173162494491,425.43649707153236,0.6371560991132532
2930,5,0.25,9,1,-0.004627087201058366,415.5628605548809,0.6169256105268289
2931,5,0.25,9,2,-0.030602380842224584,419.0047895530403,0.6275901252972464
2932,5,0.25,9,3,-0.023962997544607744,415.5443001608838,0.6153987662929526
2933,5,0.25,9,4,-0.04720217533542322,429.62586760275764,0.6404905007269982
2934,5,0.25,9,5,-0.08393301401124342,422.37712283602906,0.625845762037971
2935,5,0.25,9,6,-0.09401080110810149,424.5300508579849,0.63422076955576
2936,5,0.25,9,7,-0.0322962289909147,425.53255488525843,0.6354263300172378
2937,5,0.25,9,8,-0.07899782691579053,416.4790002638542,0.6183217073737192
2938,5,0.25,9,9,-0.06244029904762514,422.7270749678046,0.6292620137016348
2939,5,0.25,9,10,-0.049082290921070804,421.9477438566844,0.6232320453467274
2940,5,0.25,9,11,-0.022331874794409276,422.89302594904194,0.6338211989751171
2941,5,0.25,9,12,-0.07110826947133313,421.47108838094056,0.6319551756491237
2942,5,0.25,9,13,-0.08374581452535877,417.5963115877759,0.6176681288876233
2943,5,0.25,9,14,-0.05466529263979698,421.4797849312747,0.6288025818652255
2944,5,0.25,9,15,-0.039332061743949445,414.6557261737932,0.6191632062377214
2945,5,0.25,9,16,-0.019974359215224977,413.5454819088557,0.6156788487505712
2946,5,0.25,9,17,-0.00015377321027353064,416.73200463260156,0.6174712945640494
2947,5,0.25,9,18,-0.07775397486852258,430.8171044947435,0.6491570035588762
2948,5,0.25,9,19,-0.07561028063442994,421.1265774503166,0.635702917278678
2949,5,0.25,9,20,0.03438641570544446,421.5317600174788,0.6288190191582381
2950,5,0.25,9,21,-0.07308546339177772,419.6810011695837,0.6234197068594677
2951,5,0.25,9,22,-0.03752454276304682,424.9476802051595,0.633481588381276
2952,5,0.25,9,23,-0.043375232955747134,424.24196432584785,0.6338292221244555
2953,5,0.25,9,24,-0.036403815274615815,425.0367118419878,0.6312755464588127
2954,5,0.25,9,25,-0.06729177148762651,410.6408863142051,0.6095746824458174
2955,5,0.25,9,26,-0.07671317931355805,416.82387224501946,0.6216939564643092
2956,5,0.25,9,27,-0.029003052020192904,424.5743297304859,0.6339902802537467
2957,5,0.25,9,28,-0.05243108886607856,416.366834944907,0.6193927904533557
2958,5,0.25,9,29,-0.07230629869946353,415.00722695752853,0.6160246866462683
2959,5,0.5,0,0,0.027529660570747155,451.71879498398215,0.6587032461362067
2960,5,0.5,0,1,0.020555116027423236,451.3878010561125,0.6564853799020917
2961,5,0.5,0,2,0.015678990097508654,455.44454716606384,0.6680507894487077
2962,5,0.5,0,3,-0.005310345993723931,454.28369047923525,0.662563044469207
2963,5,0.5,0,4,0.013104220128380917,456.51726629011335,0.6656998021113858
2964,5,0.5,0,5,-0.014635759276187632,455.1861592353278,0.662873487377198
2965,5,0.5,0,6,0.006246429332512705,455.5715479727983,0.6594051960982884
2966,5,0.5,0,7,0.01115163583514644,451.27404094288335,0.6583195459538861
2967,5,0.5,0,8,0.028918133643160603,455.6293002501377,0.668882275966979
2968,5,0.5,0,9,0.023769088430378227,455.7447783720492,0.6627696925260875
2969,5,0.5,0,10,-0.0022654135140224205,453.9977662680731,0.6640344965991829
2970,5,0.5,0,11,-0.007541799676458756,454.11856751203237,0.662246550054216
2971,5,0.5,0,12,0.0019345440934498415,455.5973871769211,0.6645030348772952
2972,5,0.5,0,13,0.018874323719469316,456.38867014718244,0.6664088802750889
2973,5,0.5,0,14,-0.006273852559346936,452.6623751272614,0.6562694512809044
2974,5,0.5,0,15,-0.003780851738079622,453.8388275486552,0.6566824141819118
2975,5,0.5,0,16,0.003630580724212365,452.2542647718554,0.6598421691238138
2976,5,0.5,0,17,-0.004867595047628112,453.17679983950603,0.6609675839197829
2977,5,0.5,0,18,-0.012516671181697017,454.758425910133,0.6600887880716576
2978,5,0.5,0,19,0.016985451788902126,453.0564604057707,0.6600536223336869
2979,5,0.5,0,20,0.0024877622454487955,453.20372816048666,0.6601828664463486
2980,5,0.5,0,21,-0.00242421112289098,457.69867077928984,0.6666153174745234
2981,5,0.5,0,22,-0.0005541407595898856,454.539451285933,0.6644249285361213
2982,5,0.5,0,23,0.008434952661886513,454.28968180577544,0.6633043928652113
2983,5,0.5,0,24,0.007878434538856468,454.2877542391496,0.6630832476963129
2984,5,0.5,0,25,0.005567556199541912,457.2006691438425,0.6700630229438391
2985,5,0.5,0,26,0.011340826405434148,450.0377259980558,0.6562540375900595
2986,5,0.5,0,27,0.02431026860642763,454.55663149152474,0.6640167545051208
2987,5,0.5,0,28,0.010687038100695809,453.9440924320352,0.6625181779673949
2988,5,0.5,0,29,0.041749107030824524,452.62964519897923,0.6604003657183242
2989,5,0.5,1,0,0.0018016082389165679,451.6596085484197,0.6550690326978091
2990,5,0.5,1,1,0.00828527048821962,454.8085305178547,0.6648393083977836
2991,5,0.5,2,0,-0.009648404534894087,451.6225817759975,0.6546834799318092
2992,5,0.5,2,1,-0.004478513916551362,452.2692145562258,0.6564161881962193
2993,5,0.5,2,2,-0.011498319798953681,456.9668793638136,0.6689955025815869
2994,5,0.5,2,3,-0.0016820576673958476,454.9843990407091,0.659959448622479
2995,5,0.5,2,4,0.013033174177719277,452.79478600698945,0.6583648520105166
2996,5,0.5,2,5,0.014804980006180302,451.2008902784583,0.6561384553006188
2997,5,0.5,2,6,0.0072449482050018265,456.1497083276074,0.6634904151723604
2998,5,0.5,2,7,0.012188196445350345,454.1723785583551,0.6615842144302616
2999,5,0.5,2,8,0.010504440667973437,453.7821006556604,0.6598302893574599
3000,5,0.5,2,9,-0.006476903956369319,456.0061264216808,0.6624867389277992
3001,5,0.5,2,10,0.0034507026742460526,453.87766736939085,0.6615282408120554
3002,5,0.5,2,11,-0.013937851991424994,457.7971344915304,0.6664768986298454
3003,5,0.5,2,12,-0.009900640517367484,454.66143076211665,0.6640914736453004
3004,5,0.5,2,13,0.008370647982496232,452.1669618078199,0.6572732661825986
3005,5,0.5,2,14,0.010037114087262024,453.23535660461283,0.6615281486622219
3006,5,0.5,2,15,0.012904115857978933,454.78230821909,0.6636669592206882
3007,5,0.5,2,16,-0.0032916711476109355,456.46386538794076,0.6662644518279734
3008,5,0.5,2,17,0.004701758825712545,453.0822853560492,0.6582018256780778
3009,5,0.5,2,18,7.726069753379028e-05,453.33706378141045,0.6596517942025293
3010,5,0.5,2,19,0.00048014373596827015,450.45399138306954,0.6547993940014535
3011,5,0.5,2,20,0.01289084811475312,454.5689662923473,0.6625179263005396
3012,5,0.5,2,21,0.0036411403882006025,455.03747040554066,0.6615956426894651
3013,5,0.5,2,22,0.03396094475328452,453.7822457688967,0.6650797244345142
3014,5,0.5,2,23,0.00540389141701178,451.53944917740404,0.6566127456190464
3015,5,0.5,2,24,0.008247685842942979,450.74418861976443,0.6556165099309853
3016,5,0.5,2,25,-0.005799187870750763,453.7619870496662,0.6572813121632296
3017,5,0.5,2,26,0.03691287191224181,451.97010616399166,0.6552057737326847
3018,5,0.5,2,27,0.012441024457394007,452.36489440791325,0.6603442721998246
3019,5,0.5,2,28,0.005385338419953821,452.76450462777285,0.656479780760414
3020,5,0.5,2,29,0.020758980921089094,454.4793049874365,0.6600701255573659
3021,5,0.5,3,0,5.7639315376413015e-05,455.8966021755113,0.6649681914019682
3022,5,0.5,3,1,0.015132735152392824,451.63573706230886,0.6546888818149813
3023,5,0.5,3,2,0.004522105188838009,453.48109197774124,0.6616046828541543
3024,5,0.5,3,3,0.004382596776776331,453.2441095398213,0.659976560673035
3025,5,0.5,3,4,0.00014784607440888423,452.12166368994104,0.6583494073418973
3026,5,0.5,3,5,-0.009349968236224701,452.98231234474616,0.6573109843787552
3027,5,0.5,3,6,0.017210417522927898,449.8242024276739,0.655464726151607
3028,5,0.5,3,7,0.011597807375955853,449.15418242266696,0.6542663864866095
3029,5,0.5,3,8,0.019984427616926346,449.1164070169153,0.6540326022402242
3030,5,0.5,3,9,0.0008657332621673323,457.3917432496316,0.6650090722072908
3031,5,0.5,3,10,0.01728753128100687,448.3065250869094,0.6540816717054679
3032,5,0.5,3,11,-0.00042036783323840904,450.74714619297674,0.6505172273041824
3033,5,0.5,3,12,0.005055899347397484,455.26056712752893,0.6617324170656446
3034,5,0.5,3,13,0.010107955958661286,452.28651431401687,0.6625711715404901
3035,5,0.5,3,14,0.029519166109349848,449.2181858754338,0.6513644291309871
3036,5,0.5,3,15,0.0067501906659572,454.96976700735087,0.663980037552485
3037,5,0.5,3,16,0.0016203390422867513,450.1390987857655,0.6558697587723302
3038,5,0.5,3,17,0.03062140684799114,452.14836054641614,0.6576540888130084
3039,5,0.5,3,18,-0.0207598321001955,453.86008548579406,0.658699663362223
3040,5,0.5,3,19,-0.006416450484147909,456.11572502578775,0.6610329074626154
3041,5,0.5,3,20,-6.398440157937928e-05,455.6609161157791,0.6637321560049186
3042,5,0.5,3,21,0.000281715762346868,449.7971330938423,0.6506911024040009
3043,5,0.5,3,22,-0.006148953519974497,456.2212281955762,0.6628029597964659
3044,5,0.5,3,23,0.021786053177597565,453.1074055130766,0.6600183652391508
3045,5,0.5,3,24,-0.015193887540562695,454.00534596526063,0.6628398996589977
3046,5,0.5,3,25,0.004949040480397418,451.854375912232,0.6577994257013691
3047,5,0.5,3,26,0.00433289743125128,447.87466170398517,0.6518953565589136
3048,5,0.5,3,27,0.014842094229810433,452.5923977429082,0.6592582819111791
3049,5,0.5,3,28,0.01446642226429927,453.98131977660205,0.6612277881009005
3050,5,0.5,3,29,-0.007963175279669082,451.3661552509972,0.6542075013396073
3051,5,0.5,4,0,0.02633940792381394,454.8698531060855,0.6676361886703391
3052,5,0.5,4,1,0.008309936923353398,454.64309886246696,0.6636934901917123
3053,5,0.5,4,2,0.01486246518522189,450.4590809114646,0.6585561411677184
3054,5,0.5,4,3,0.013186491672393242,451.13909330815386,0.6584662540229637
3055,5,0.5,4,4,0.028222808172500766,452.7750729105726,0.6601705260302739
3056,5,0.5,4,5,0.018520055871401393,453.47877847261935,0.6613490494522011
3057,5,0.5,4,6,0.025839158475296203,455.76478276417464,0.6637797136877815
3058,5,0.5,4,7,0.02017709344722904,452.67271520417086,0.6607731458037246
3059,5,0.5,4,8,0.00746171291226307,452.3772117531493,0.6629276341998547
3060,5,0.5,4,9,0.025734909536195994,453.30706727081855,0.6634449396765693
3061,5,0.5,4,10,0.02505720746848834,449.4610942825487,0.6531317099862418
3062,5,0.5,4,11,-0.0017646126025640113,455.1660634344998,0.6642274615589855
3063,5,0.5,4,12,0.008563519497370187,453.08892895835623,0.6612070731587639
3064,5,0.5,4,13,0.02360190110125879,450.178759018688,0.6566538803746688
3065,5,0.5,4,14,0.019249442164323255,452.8956766790354,0.6608440518027884
3066,5,0.5,4,15,0.011307620494297845,454.65905926431077,0.6623586608857378
3067,5,0.5,4,16,0.021048898356772396,455.49107171636643,0.66571244077259
3068,5,0.5,4,17,0.03262503784994464,454.34365788642566,0.6620392948540511
3069,5,0.5,4,18,0.022682239242206918,454.20808742818343,0.6630311178256137
3070,5,0.5,4,19,0.007290435969050227,453.80766412044244,0.661772026167828
3071,5,0.5,4,20,0.0014178196696430871,449.4879595857299,0.6541676050145967
3072,5,0.5,4,21,0.03772814594944634,454.1512056918352,0.666034419835449
3073,5,0.5,4,22,0.012215391929613054,452.27197665574687,0.6588104922754952
3074,5,0.5,4,23,0.0037168139816482018,456.9544779621119,0.6679099317510651
3075,5,0.5,4,24,0.001372676870205411,452.5587149681626,0.6584707091692751
3076,5,0.5,4,25,0.024312910831313,451.2462282526323,0.6552168963019946
3077,5,0.5,4,26,0.0026493722065939382,456.1800649863744,0.6664196213201626
3078,5,0.5,4,27,0.028631454661440434,455.37922468369544,0.6620240391323207
3079,5,0.5,4,28,0.022136115786053605,455.55460273561226,0.6670913069813742
3080,5,0.5,4,29,0.023368231977639205,452.9055240454492,0.6610150055718492
3081,5,0.5,5,0,-0.005974928807634117,450.1485892944317,0.6535699271333083
3082,5,0.5,5,1,0.0019863768636168497,452.2292237761949,0.6560918463258611
3083,5,0.5,5,2,-0.00825213515884402,455.0681081407968,0.6647763219054253
3084,5,0.5,5,3,-0.0035338987659682456,454.957843064172,0.6623260115924333
3085,5,0.5,5,4,-0.011692706330560526,456.28528090454444,0.6635163464992544
3086,5,0.5,5,5,-0.010946808382708362,456.1189239880118,0.6642307933813668
3087,5,0.5,5,6,0.009472062962594735,455.01451808803785,0.6602037663792981
3088,5,0.5,5,7,-0.005720781057458042,455.33765533533216,0.662579667006818
3089,5,0.5,5,8,0.005285886452411699,453.09535796655035,0.6586506280990881
3090,5,0.5,5,9,-0.031392339316597295,453.0828273971374,0.6547220163137352
3091,5,0.5,5,10,0.020658140345076247,450.36570004961686,0.6560970713926394
3092,5,0.5,5,11,-0.02038282639459606,457.0083311091362,0.6670277461648744
3093,5,0.5,5,12,-0.004152503693397286,454.9957113367955,0.6651640601069116
3094,5,0.5,5,13,0.00785904978767766,452.7483420337776,0.6574177322209447
3095,5,0.5,5,14,0.0020262990469132602,452.44563437904566,0.658356222899424
3096,5,0.5,5,15,0.0024924761870538637,455.25137634862875,0.6626744206638406
3097,5,0.5,5,16,0.007695516705776852,451.8966395992018,0.6550305531820438
3098,5,0.5,5,17,-0.005600327324610334,453.30711636982363,0.6567535117175225
3099,5,0.5,5,18,6.972362536196892e-05,455.7953272326338,0.6623435716454841
3100,5,0.5,5,19,-0.018044282325863747,457.65895574861406,0.6679323398472649
3101,5,0.5,5,20,0.017386623695845663,448.7332443372072,0.6515416330146037
3102,5,0.5,5,21,-0.010553989633210423,451.47596365797864,0.6564683329351634
3103,5,0.5,5,22,-0.003294184388880815,453.4445616701951,0.6597719894598993
3104,5,0.5,5,23,-0.0023448199437583195,456.3624756010575,0.6607223015567479
3105,5,0.5,5,24,0.001891756369842031,454.7596637579354,0.6626921137813985
3106,5,0.5,5,25,0.010792398276853512,453.1161359004152,0.6596793560563144
3107,5,0.5,5,26,-0.0037333575446520293,455.3604636917762,0.6631958266289251
3108,5,0.5,5,27,-0.0039041990464131157,454.7001005114289,0.6596778280702498
3109,5,0.5,5,28,-0.006507040912481919,454.79391436738547,0.6584609654917266
3110,5,0.5,5,29,-0.003373914970038671,453.13713490523304,0.6592256066948976
3111,5,0.5,6,0,0.02711054678807388,452.9804917265733,0.6570652419035752
3112,5,0.5,6,1,0.017987987657832143,454.79143320024986,0.6661385480745087
3113,5,0.5,6,2,0.026350872953347353,451.3944158196778,0.6594897311305551
3114,5,0.5,6,3,0.0216473652585719,454.4620663084911,0.6629359516524788
3115,5,0.5,6,4,-0.016468650027564615,450.11454634188294,0.6554032355019911
3116,5,0.5,6,5,0.04503018918015644,452.8972285658286,0.6625739760737894
3117,5,0.5,6,6,0.024577664424166073,452.6216986049089,0.6592255809332107
3118,5,0.5,6,7,0.0320833528969586,452.8995106688035,0.6634449377535834
3119,5,0.5,6,8,0.01994169909353034,451.5465136419983,0.6551918564021186
3120,5,0.5,6,9,-0.0013846322072767249,456.00110224178087,0.6645620074743231
3121,5,0.5,6,10,0.03416051992948813,452.6129895210751,0.6629501445335783
3122,5,0.5,6,11,0.010215889695817623,452.86627476425116,0.6612108867091985
3123,5,0.5,6,12,0.027363977912563175,451.33507732812615,0.6608090426841899
3124,5,0.5,6,13,0.0036387490589702837,453.3974753613523,0.6622413598487741
3125,5,0.5,6,14,0.03479579821847296,451.40544690603343,0.6605243827263395
3126,5,0.5,6,15,0.027151749254013452,451.86906709812,0.6590214163486828
3127,5,0.5,6,16,0.018718117273333165,452.27548775951453,0.6578096527958444
3128,5,0.5,6,17,0.03656444811670713,454.2751397111745,0.6656059731439631
3129,5,0.5,6,18,-0.0004547068843592378,453.7383995417631,0.662437899622691
3130,5,0.5,6,19,-0.005930826472483025,458.8769612118379,0.6715274658406729
3131,5,0.5,6,20,0.029954787620104673,450.2752747989318,0.6545777059571002
3132,5,0.5,6,21,0.019397537490771426,453.51034099425124,0.661556916601914
3133,5,0.5,6,22,0.0038291020873862706,458.9335536714016,0.6738708257984433
3134,5,0.5,6,23,0.02466370361709719,453.09756107927114,0.6613413102023916
3135,5,0.5,6,24,0.019731156793305768,453.5163711979694,0.660532801970279
3136,5,0.5,6,25,0.00954086532023673,454.93228882943237,0.6636440013081165
3137,5,0.5,6,26,0.022441875970324914,449.8345707145423,0.6540298427973164
3138,5,0.5,6,27,0.014533314924041427,451.8643843068747,0.6567203498567972
3139,5,0.5,6,28,0.03787286298046377,452.38006522857427,0.6591672491560973
3140,5,0.5,6,29,0.02338259763462865,452.79976204152905,0.6608407065374465
3141,5,0.5,7,0,0.029692371885243696,454.31292208769355,0.6640906537975177
3142,5,0.5,7,1,0.035350787468283455,453.9374204408602,0.6635753577799118
3143,5,0.5,7,2,0.04010946929782497,454.0674717661629,0.6614524468420009
3144,5,0.5,7,3,0.010633647371684698,451.36373905221427,0.6563545750188323
3145,5,0.5,7,4,0.025125805103943053,453.4539970891312,0.6575798131399184
3146,5,0.5,7,5,0.020849752166511623,453.59095894100057,0.661422589884872
3147,5,0.5,7,6,0.021753522833471848,455.73722527678615,0.6651586127886318
3148,5,0.5,7,7,0.02217653343764836,451.7172333470823,0.6585924630377221
3149,5,0.5,7,8,0.022026789778651593,451.737160879964,0.6563885252125273
3150,5,0.5,7,9,0.006211627832901305,454.9402902964541,0.6661423769977239
3151,5,0.5,7,10,0.03381305039532203,452.1380903862278,0.658771005927247
3152,5,0.5,7,11,0.015752315012387077,455.947075340968,0.664438820709311
3153,5,0.5,7,12,0.03669476853350966,452.11290310664526,0.6565560569457435
3154,5,0.5,7,13,-0.010877488444249255,456.3621533180214,0.6643006088931619
3155,5,0.5,7,14,0.018659358615322124,452.5839802669821,0.6599945218672277
3156,5,0.5,7,15,0.0021188719419603977,451.8995908484446,0.6573019271073176
3157,5,0.5,7,16,0.02880807506182674,452.48122382350647,0.6590871754928346
3158,5,0.5,7,17,0.010817946954671647,451.8123659488412,0.660201375160475
3159,5,0.5,7,18,0.004730583944283477,455.24487033572797,0.667028236327832
3160,5,0.5,7,19,0.023364401758360895,453.56123067287757,0.6645701852316533
3161,5,0.5,7,20,0.01798417776059232,454.6205640137899,0.6638834160404893
3162,5,0.5,7,21,0.0016900517529401294,454.6782884532152,0.6638507967786008
3163,5,0.5,7,22,-0.00873884234752489,453.61536700534435,0.6605220470908943
3164,5,0.5,7,23,0.0063638157001244255,454.7099020116129,0.6635560743900834
3165,5,0.5,7,24,0.010582962455847675,451.58878365124264,0.6599425138788179
3166,5,0.5,7,25,0.006839848964859133,455.5287879570772,0.665728380890473
3167,5,0.5,7,26,0.018865368677070324,451.2768212966848,0.6563316816928468
3168,5,0.5,7,27,0.0031423744828645017,455.27167885828385,0.6634460088347774
3169,5,0.5,7,28,0.005066721292677577,454.76205768967185,0.6650507243874776
3170,5,0.5,7,29,-0.001170487039184806,455.35447158152607,0.6662499344837155
3171,5,0.5,8,0,0.008439857031916437,456.3788680094121,0.664819568829253
3172,5,0.5,8,1,0.0037686938935824845,453.52674020229796,0.658086907306702
3173,5,0.5,8,2,0.0026755563916463845,450.8123935533413,0.651616558849521
3174,5,0.5,8,3,0.0048808972804259025,450.52320454309864,0.6509074464804737
3175,5,0.5,8,4,0.008196763347529395,452.9950434338889,0.6582365715902944
3176,5,0.5,8,5,0.0036686188136520795,453.8145123851339,0.6609743158419842
3177,5,0.5,8,6,0.010617848851531464,450.79147996974734,0.6529181062938876
3178,5,0.5,8,7,0.020392876033018942,451.25674970123555,0.6524436907100898
3179,5,0.5,8,8,0.003358524625393877,454.36710322710513,0.6617741838315564
3180,5,0.5,8,9,0.0031069162235273437,453.88475714267815,0.6571618370175341
3181,5,0.5,8,10,0.010236749665345516,455.50282740830585,0.6628320772456475
3182,5,0.5,8,11,-0.001552733121652781,450.6658518185457,0.6515218777276734
3183,5,0.5,8,12,-0.0035843321526011864,451.35704714762204,0.6524457660851377
3184,5,0.5,8,13,0.014551155563502463,452.8938115678907,0.6578242031564915
3185,5,0.5,8,14,-5.511486939927442e-05,454.20401693642526,0.6621324707260342
3186,5,0.5,8,15,0.020812549596606392,451.99929653633194,0.6562037998020924
3187,5,0.5,8,16,0.02249117145177788,451.5680355053289,0.6557314690394093
3188,5,0.5,8,17,-0.006934665860011495,448.67022172524594,0.647150674464382
3189,5,0.5,8,18,0.013114299307101946,453.79324639949726,0.660553098241783
3190,5,0.5,8,19,0.024723054678971578,450.8169354433087,0.6557903404901256
3191,5,0.5,8,20,0.0035900311438261043,451.66929473355157,0.655230523203384
3192,5,0.5,8,21,0.002971655835550157,451.99347303764625,0.6543189281168921
3193,5,0.5,8,22,0.0026342331573837585,453.3770223658514,0.6584579242920819
3194,5,0.5,8,23,0.009385625984736344,453.43640255464715,0.6582992245950584
3195,5,0.5,8,24,0.03862549740942522,451.2392189984408,0.65449614557613
3196,5,0.5,8,25,0.009474987117801023,452.060674730352,0.6534727465838867
3197,5,0.5,8,26,0.013531372672220663,455.62962384473764,0.662306094752921
3198,5,0.5,8,27,0.0023962223631901515,452.8872477334726,0.6546136301327422
3199,5,0.5,8,28,-0.005695372208128592,453.1545277796954,0.6550648118956891
3200,5,0.5,8,29,0.010648876034406706,454.62648638557926,0.659308606505173
3201,5,0.5,9,0,0.012682116931632318,449.9684913125424,0.6528006879418687
3202,5,0.5,9,1,-0.017479117884130858,453.8454447799433,0.6608272548251944
3203,5,0.5,9,2,0.013396200377001947,452.5654878698768,0.6552933024407936
3204,5,0.5,9,3,0.0027723299205387555,452.10193135747176,0.6576115009040534
3205,5,0.5,9,4,0.02127100863566288,452.1567701605695,0.6572025268460089
3206,5,0.5,9,5,0.00022918343510314187,452.42363222410273,0.6608779844755911
3207,5,0.5,9,6,0.02928498250303513,449.96534830677984,0.6535845491205122
3208,5,0.5,9,7,0.03167902245524101,451.2637101226555,0.6566325382471115
3209,5,0.5,9,8,0.0033727103567726493,457.21762776361084,0.6697012409728501
3210,5,0.5,9,9,-0.0030216847834326605,454.11468503530176,0.6609824066284934
3211,5,0.5,9,10,0.004936396770894395,452.218887715377,0.6570474110200449
3212,5,0.5,9,11,0.019868840849845488,454.7524323953293,0.6637845846275737
3213,5,0.5,9,12,-0.016407344704035567,456.61237586085264,0.6628243495956948
3214,5,0.5,9,13,-0.016361801593233267,452.74471981677874,0.6586258074884087
3215,5,0.5,9,14,0.023296329537322413,452.63273187534304,0.6572264794281243
3216,5,0.5,9,15,0.0024701634425739055,454.49123684300883,0.6594667789054992
3217,5,0.5,9,16,0.0016124047988541844,450.6646642689763,0.6510436966525296
3218,5,0.5,9,17,0.009885280253594263,455.34446976545036,0.6616721039218095
3219,5,0.5,9,18,-0.003197360445055484,453.321234888058,0.6573116530964012
3220,5,0.5,9,19,0.0070743551526756265,451.1536019727675,0.6549426290904349
3221,5,0.5,9,20,0.00606198765065098,455.00643052591585,0.6638362775990161
3222,5,0.5,9,21,0.03374837431036052,452.24410971530233,0.6544568694624234
3223,5,0.5,9,22,-0.006558890182513294,452.0530298912938,0.6584665197906724
3224,5,0.5,9,23,0.009517930006778391,453.7474366508095,0.6594086176690638
3225,5,0.5,9,24,0.008609444769762423,456.8299532325634,0.6654502184886957
3226,5,0.5,9,25,0.018313363519921074,450.64301392931094,0.6535526744662729
3227,5,0.5,9,26,0.031944323259990796,449.2311196039987,0.6531545622667053
3228,5,0.5,9,27,-0.0011323849210228578,455.4968419457577,0.6613594008541939
3229,5,0.5,9,28,0.03677476119232871,453.19417616767004,0.6599453347750107
3230,5,0.5,9,29,-0.002828853138955062,456.6062051675692,0.6660980822782957
3231,5,0.75,0,0,-0.0032390642762601582,485.6609380066868,0.713397214433936
3232,5,0.75,0,1,0.001750035071640459,483.7004224164971,0.7105117867883131
3233,5,0.75,0,2,-0.0042291570493932324,483.3492266163036,0.7125479645514831
3234,5,0.75,0,3,0.01138939064327161,481.89784766877284,0.7078719257308932
3235,5,0.75,0,4,-0.003360384519675542,482.6836377100041,0.703568720118509
3236,5,0.75,0,5,0.00722474206437682,481.68229743487,0.7090028644210772
3237,5,0.75,0,6,0.0030366172425703394,482.50972956001686,0.7096320544875415
3238,5,0.75,0,7,0.003946955172046777,479.7660702087164,0.7028646172472061
3239,5,0.75,0,8,0.005537770514660668,482.5768088945161,0.7085018275803541
3240,5,0.75,0,9,0.008291715952225892,481.2899974227714,0.7078917004927918
3241,5,0.75,0,10,-0.0012528825240262452,480.87899189121987,0.7068615018296486
3242,5,0.75,0,11,-0.0004890704526995387,483.45507101080665,0.7112681287226564
3243,5,0.75,0,12,-0.002686130322152124,483.2862522356921,0.7100002748382183
3244,5,0.75,0,13,-0.0029425821376814626,483.3703747445493,0.7083249637019522
3245,5,0.75,0,14,0.0014930845907563893,480.8317678447599,0.7075101083422272
3246,5,0.75,0,15,0.0003988038014274646,483.73814545514125,0.7112901347370958
3247,5,0.75,0,16,-0.007100953102260314,482.5481045541137,0.7089431977262634
3248,5,0.75,0,17,0.012886608363779084,483.8000829480164,0.709690758725563
3249,5,0.75,0,18,-0.0010654342254737177,483.33092103306336,0.7110605100602773
3250,5,0.75,0,19,0.002039544831526588,483.2156986715385,0.7106615205873831
