,ba_m,simple_spread_chance,group_homophily,repetition,run,pearson,euclidean,mape
19515,5,0.75,0.25,7,4,-0.007821575978159544,476.1596641869457,0.6909366907328659
19516,5,0.75,0.25,7,5,-0.01658640228463235,477.3688484450381,0.6967458539893668
19517,5,0.75,0.25,7,6,-0.01382489553952766,475.2899698027416,0.6910186038362941
19518,5,0.75,0.25,7,7,0.007682575952515665,475.6376558147327,0.692265030379572
19519,5,0.75,0.25,7,8,-0.012228776521911773,477.8635584587817,0.6945082391433265
19520,5,0.75,0.25,7,9,-0.00018931344233563685,474.86213503680824,0.6925865624850825
19521,5,0.75,0.25,7,10,-0.014091231567191576,476.0178997909411,0.6943844392848061
19522,5,0.75,0.25,7,11,-0.012738542535514217,476.01822846859113,0.6914124601503747
19523,5,0.75,0.25,7,12,-0.011300917686404774,474.86805024422614,0.6902740578293362
19524,5,0.75,0.25,7,13,-0.005829598700057999,476.3516884151498,0.6917741190000336
19525,5,0.75,0.25,7,14,0.022202502726808005,472.3633018475152,0.6873730733193311
19526,5,0.75,0.25,7,15,-0.010324779315636669,477.45139207453013,0.6935146064888231
19527,5,0.75,0.25,7,16,-0.017911084052372784,476.48753390335423,0.6943008577410712
19528,5,0.75,0.25,7,17,-0.010657368476404477,477.6815632351909,0.6993692325013326
19529,5,0.75,0.25,7,18,0.011242890566284974,475.76748960297573,0.6931293625337082
19530,5,0.75,0.25,7,19,-0.027327337760598022,478.1929108540755,0.6952429403920988
19531,5,0.75,0.25,7,20,0.017917806266054468,476.2713364082572,0.6964041061067562
19532,5,0.75,0.25,7,21,-0.002873062181496508,474.5816040907551,0.6889002291363733
19533,5,0.75,0.25,7,22,0.006430152556245371,477.60132392728883,0.6959322927907552
19534,5,0.75,0.25,7,23,-0.02033715293305,474.21801506765865,0.688512348855773
19535,5,0.75,0.25,7,24,-0.008807151613372192,477.20606975611145,0.6945238513577072
19536,5,0.75,0.25,7,25,-0.008149906635662783,475.9725240620981,0.6944953142713945
19537,5,0.75,0.25,7,26,-0.010176718117660593,475.66813238084274,0.6932929413737772
19538,5,0.75,0.25,7,27,-0.013951706703326905,475.61842241041285,0.6897302821802507
19539,5,0.75,0.25,7,28,0.008782872099922769,473.52698609181306,0.6870944728693614
19540,5,0.75,0.25,7,29,-0.0008119787339862609,477.01217423380166,0.6970273561888511
19541,5,0.75,0.25,8,0,0.0015813967681316682,474.811429473338,0.6895542721885098
19542,5,0.75,0.25,8,1,0.008165168944961743,475.0614335529269,0.6934522178777452
19543,5,0.75,0.25,8,2,0.006375268760137341,476.1220749404854,0.6956010530780223
19544,5,0.75,0.25,8,3,0.0005032511495583874,473.5445360065399,0.6849736446036939
19545,5,0.75,0.25,8,4,-0.02245629968250119,477.5355952061389,0.6961687245257832
19546,5,0.75,0.25,8,5,-0.0038717649466574328,474.5449619402141,0.6878260177450648
19547,5,0.75,0.25,8,6,0.004565711913816818,476.2942344139933,0.6951033053561927
19548,5,0.75,0.25,8,7,0.0017211741531493279,478.0566622639085,0.6949036502852519
19549,5,0.75,0.25,8,8,-0.005541135949540643,477.2774763718797,0.6953645003630196
19550,5,0.75,0.25,8,9,-0.011679168847316118,474.7471954970465,0.6882956018575839
19551,5,0.75,0.25,8,10,0.007700477834423962,476.51780138766134,0.6967707877465982
19552,5,0.75,0.25,8,11,0.00844547545817679,476.82343005303164,0.6933905726884948
19553,5,0.75,0.25,8,12,-0.011649251060207477,478.8878389643675,0.6995835242202469
19554,5,0.75,0.25,8,13,0.00847379101295901,476.6018900593786,0.6956374609596643
19555,5,0.75,0.25,8,14,-0.002693362880567827,476.00840186470276,0.6924735225270764
19556,5,0.75,0.25,8,15,-0.020144866459777134,478.1097520748611,0.6964107721796222
19557,5,0.75,0.25,8,16,0.011754645026957852,476.0399346105184,0.6929235048244888
19558,5,0.75,0.25,8,17,0.011476204661798868,476.2957961119892,0.6935553471884978
19559,5,0.75,0.25,8,18,0.0002862722538237254,474.71243049652713,0.686385745414844
19560,5,0.75,0.25,8,19,0.01671391885920119,477.10402984865624,0.6986860889382913
19561,5,0.75,0.25,8,20,0.007235157660854877,474.3055016920014,0.6889140008187594
19562,5,0.75,0.25,8,21,0.007249387851211961,476.8202563364125,0.6951635292892814
19563,5,0.75,0.25,8,22,0.010404660599992668,475.982242914436,0.6901657697832678
19564,5,0.75,0.25,8,23,0.016639725710758946,475.21058108851093,0.691864872144174
19565,5,0.75,0.25,8,24,0.001438081518572697,475.23009029416545,0.693153906557679
19566,5,0.75,0.25,8,25,-0.007542113511242385,476.54591511509983,0.6930035633781314
19567,5,0.75,0.25,8,26,-0.0020694012283903377,479.6998150670974,0.6987424559774809
19568,5,0.75,0.25,8,27,-0.01404077558014732,478.5931944329886,0.6975309335787493
19569,5,0.75,0.25,8,28,0.008420294890066548,476.2535763632547,0.6942500381688825
19570,5,0.75,0.25,8,29,0.01502290937932231,475.9093050117371,0.6931862094926386
19571,5,0.75,0.25,9,0,0.0026880632887268663,475.9601535328077,0.6920486791183692
19572,5,0.75,0.25,9,1,0.009569451459367691,477.062668307628,0.6939714089029346
19573,5,0.75,0.25,9,2,0.006834821328209316,475.20602571817955,0.6891657445229372
19574,5,0.75,0.25,9,3,-0.00896902403168516,475.71788113289085,0.6920395154028104
19575,5,0.75,0.25,9,4,0.02398509048773344,476.01990968139245,0.6934288406628558
19576,5,0.75,0.25,9,5,0.016782075951354933,475.4787780355976,0.6920163655654689
19577,5,0.75,0.25,9,6,0.014965753346431783,475.90119752740003,0.6917150503979238
19578,5,0.75,0.25,9,7,-0.018723478933911818,477.95808265607457,0.6935418603672684
19579,5,0.75,0.25,9,8,0.03139776748789522,474.00167268204115,0.6911641577585689
19580,5,0.75,0.25,9,9,0.002153903471325972,475.07868256771945,0.6915238543742301
19581,5,0.75,0.25,9,10,0.008656958273431927,474.7034837948274,0.6933123412957034
19582,5,0.75,0.25,9,11,0.0016358139836375116,476.2651801005106,0.6933295149690936
19583,5,0.75,0.25,9,12,0.002268762388049602,475.60220013477624,0.6908835379439325
19584,5,0.75,0.25,9,13,0.01135793825584216,476.0006689222707,0.6908976466558912
19585,5,0.75,0.25,9,14,-0.008683609335883608,474.99340407942464,0.691740956256827
19586,5,0.75,0.25,9,15,0.021380569163304896,473.6084570611563,0.6912297003039635
19587,5,0.75,0.25,9,16,0.01968970747687167,474.60391228592397,0.691638126750052
19588,5,0.75,0.25,9,17,0.006917147617403099,475.84095855411164,0.6937209970971817
19589,5,0.75,0.25,9,18,0.009912983658451969,473.8862319268378,0.6864025999399769
19590,5,0.75,0.25,9,19,0.016295692988069422,477.81216885019825,0.6995141177222152
19591,5,0.75,0.25,9,20,0.0067067333026822745,476.4678568147097,0.6971346773844843
19592,5,0.75,0.25,9,21,0.015390183693760648,475.10794064805606,0.6904509434918004
19593,5,0.75,0.25,9,22,0.017021794945141697,473.9286635595249,0.6875680646722149
19594,5,0.75,0.25,9,23,0.018914962361834306,475.68046706439856,0.6932992731045147
19595,5,0.75,0.25,9,24,0.007259120563733082,474.23206336689753,0.6878728151822958
19596,5,0.75,0.25,9,25,0.013080225204688508,473.92362053929423,0.6875792833268041
19597,5,0.75,0.25,9,26,0.01539855227867667,473.9070922346705,0.6914017284844327
19598,5,0.75,0.25,9,27,0.0040766173335311405,471.669935381942,0.6829584034025431
19599,5,0.75,0.25,9,28,-0.006592174693053135,475.192402339135,0.6919115161959342
19600,5,0.75,0.25,9,29,0.01670450664155597,473.31270525982654,0.6863234338910944
19601,5,0.75,0.5,0,0,0.010680189536074533,474.662479321038,0.6926885994539115
19602,5,0.75,0.5,0,1,-0.0005681161207597754,475.84442214877373,0.6926543787424287
19603,5,0.75,0.5,0,2,-0.01716194848629384,475.1942043413821,0.6924101776510344
19604,5,0.75,0.5,0,3,-0.01579969677935164,472.65378935181064,0.6829293570656252
19605,5,0.75,0.5,0,4,0.003516415864796632,472.41446930791375,0.6870023621870445
19606,5,0.75,0.5,0,5,-0.006403128276688134,477.07588327000957,0.6966980252969375
19607,5,0.75,0.5,0,6,-0.012015699014338433,475.27827197461465,0.6901521746619951
19608,5,0.75,0.5,0,7,0.012862307441440677,473.82772665243573,0.6868644950447266
19609,5,0.75,0.5,0,8,0.004488189321993126,477.2995231364319,0.6990730899306185
19610,5,0.75,0.5,0,9,-0.009680467388490885,476.5402394342495,0.693271036767075
19611,5,0.75,0.5,0,10,0.0034517751979888794,476.69642226303995,0.6942655330409341
19612,5,0.75,0.5,0,11,-0.0006097459244674835,475.6989847589385,0.690446501743053
19613,5,0.75,0.5,0,12,0.0337486884195567,474.01094953573374,0.691219736139213
19614,5,0.75,0.5,0,13,0.004464454487054637,473.02784061178227,0.6861006989506904
19615,5,0.75,0.5,0,14,0.0016296714510603734,476.91354839454533,0.6945054510615861
19616,5,0.75,0.5,0,15,0.032389470343696616,470.9860254982885,0.6800295593333828
19617,5,0.75,0.5,0,16,-0.0052973952809804575,475.7276121123378,0.6919776929431426
19618,5,0.75,0.5,0,17,-0.00841743563253105,475.1887815896812,0.6892660754551353
19619,5,0.75,0.5,0,18,-0.004529915945256512,477.66649395773476,0.6972200846193299
19620,5,0.75,0.5,0,19,0.007104252868892158,476.4831712715871,0.6945929235058893
19621,5,0.75,0.5,0,20,0.011019357547377878,474.76878887959833,0.6897296186657497
19622,5,0.75,0.5,0,21,-0.002079253217590079,477.2351760390555,0.6932377738067613
19623,5,0.75,0.5,0,22,0.018544116058652863,476.2659530626218,0.6932069440436838
19624,5,0.75,0.5,0,23,-0.006212401886388661,474.20005946548275,0.6874061514663813
19625,5,0.75,0.5,0,24,0.0027339162019075955,476.2394583688337,0.6873022423266609
19626,5,0.75,0.5,0,25,-0.004781393547088578,472.63311969412206,0.6840151071723923
19627,5,0.75,0.5,0,26,0.0020087911663765564,475.1505240033644,0.6878812236306363
19628,5,0.75,0.5,0,27,0.012835546138979049,473.4735449318541,0.6878252168500495
19629,5,0.75,0.5,0,28,-0.005848721600280031,475.92954851092196,0.690665882416336
19630,5,0.75,0.5,0,29,0.0020809860191906373,476.5070385581826,0.691675113450953
19631,5,0.75,0.5,1,0,-0.008666105133861296,475.53714490104386,0.688180704789775
19632,5,0.75,0.5,1,1,-0.008391788255440699,476.47208110309356,0.6898336404822292
19633,5,0.75,0.5,1,2,0.00232537500641751,472.66915960822877,0.6849707693790625
19634,5,0.75,0.5,1,3,-0.0034060156289535425,475.84304538097035,0.6898876492233934
19635,5,0.75,0.5,1,4,0.004195270924213064,475.71337712602894,0.6910242406080366
19636,5,0.75,0.5,1,5,-0.0010109823067716434,476.3469504420197,0.6906943910804554
19637,5,0.75,0.5,1,6,0.003672531778548422,475.35996115845995,0.6897426475422116
19638,5,0.75,0.5,1,7,0.01154757394457853,477.0739400822433,0.6922972418141047
19639,5,0.75,0.5,1,8,0.004128633177611603,474.1557344052715,0.6874858931158908
19640,5,0.75,0.5,1,9,-0.0003404322910073125,476.79505934370036,0.6921390072164545
19641,5,0.75,0.5,1,10,0.002090714445718659,475.96302314996296,0.6901663698423945
19642,5,0.75,0.5,1,11,-0.003962484682591629,478.8454582275684,0.6970804726427099
19643,5,0.75,0.5,1,12,-0.002428944681040194,478.50738689302506,0.695303278099853
19644,5,0.75,0.5,1,13,0.018698079225411997,472.5733729077827,0.6838502046755619
19645,5,0.75,0.5,1,14,0.011925093608485473,475.27217000398787,0.6903971909478294
19646,5,0.75,0.5,1,15,-0.002216018724132379,477.91733907652406,0.692935687231706
19647,5,0.75,0.5,1,16,-0.012871625371080947,476.7969902547786,0.693767892058044
19648,5,0.75,0.5,1,17,-0.0017135951102109591,475.39895979070434,0.6853993839551471
19649,5,0.75,0.5,1,18,0.01034148616726474,475.72892984117556,0.6904379660963619
19650,5,0.75,0.5,1,19,0.000515492813162798,474.40016134056617,0.6862122549823617
19651,5,0.75,0.5,1,20,0.0058483645403952,474.4618880494906,0.6933378429130914
19652,5,0.75,0.5,1,21,0.009162450598989189,473.98601340168625,0.6864410865566576
19653,5,0.75,0.5,1,22,-0.0026624834993289096,473.81384211740425,0.6836821797413801
19654,5,0.75,0.5,1,23,0.008899741360176086,474.3370969651969,0.6912931689611521
19655,5,0.75,0.5,1,24,-0.01563819991784589,477.3796640131656,0.6944156408649708
19656,5,0.75,0.5,1,25,0.009130467743208762,476.47733853353793,0.6870254278915812
19657,5,0.75,0.5,1,26,0.0061181276012548845,471.7471784816239,0.6840729929554153
19658,5,0.75,0.5,1,27,0.026855235412231768,473.21675126293894,0.6824592854128332
19659,5,0.75,0.5,1,28,-0.014581237502141542,475.7736661218634,0.6897392862115234
19660,5,0.75,0.5,1,29,-0.01776244170239446,478.02376867227713,0.6926584195312965
19661,5,0.75,0.5,2,0,-0.0066622806272732095,474.43267950655036,0.6898372060803456
19662,5,0.75,0.5,2,1,-0.0007697744848939453,477.09908865160554,0.6933788732450613
19663,5,0.75,0.5,2,2,0.03492099407788867,470.38364319784597,0.6811225741191996
19664,5,0.75,0.5,2,3,-0.004148263585738415,476.3334244204504,0.6915980506404007
19665,5,0.75,0.5,2,4,0.005651601129599643,476.48002364497387,0.691755277007366
19666,5,0.75,0.5,2,5,-0.006997712142266077,475.1932116890894,0.6919099424344348
19667,5,0.75,0.5,2,6,-0.005672346178566161,477.5248713307608,0.6970356281771597
19668,5,0.75,0.5,2,7,0.010288745322701543,473.39812896451707,0.6863268254377038
19669,5,0.75,0.5,2,8,0.0006653446235773455,477.48322085255796,0.6947671597988773
19670,5,0.75,0.5,2,9,-0.0006645015916121044,475.50934023774977,0.6851650483087081
19671,5,0.75,0.5,2,10,-0.0019490279398358262,472.9256822679602,0.6813986221236993
19672,5,0.75,0.5,2,11,0.006391091017821242,472.83981431378385,0.6838745048087889
19673,5,0.75,0.5,2,12,0.012745239184637921,472.613681472933,0.684605241662266
19674,5,0.75,0.5,2,13,0.0003526139636971237,475.87974377521374,0.6920061961431041
19675,5,0.75,0.5,2,14,0.0018156842930251577,472.7665161386596,0.6850210081785592
19676,5,0.75,0.5,2,15,0.003994235703746356,473.8588311853642,0.6859480727222858
19677,5,0.75,0.5,2,16,0.024893828221388303,473.4401814280356,0.6881038852505168
19678,5,0.75,0.5,2,17,0.0012909590829490725,476.64866941270265,0.6938518273270221
19679,5,0.75,0.5,2,18,0.017994750565639695,475.7771120233886,0.6885694346302625
19680,5,0.75,0.5,2,19,-0.01501463637776594,477.30836381536943,0.6950801237550052
19681,5,0.75,0.5,2,20,-0.004520002786732004,476.7297501106851,0.6931346177780836
19682,5,0.75,0.5,2,21,-0.01429802565156082,476.8264205802425,0.6942811816718458
19683,5,0.75,0.5,2,22,0.010866711391770909,475.6229827052858,0.6885942955613187
19684,5,0.75,0.5,2,23,0.016993129458555804,474.60541548693004,0.6863877910103001
19685,5,0.75,0.5,2,24,0.01062756754060591,474.75460740704403,0.6878665201389135
19686,5,0.75,0.5,2,25,-0.005990727397225472,477.36557420097705,0.6930836544184417
19687,5,0.75,0.5,2,26,-0.011008882609574966,478.0300659042652,0.6969150328859147
19688,5,0.75,0.5,2,27,0.006245804756222023,476.82050547414434,0.6875253688013814
19689,5,0.75,0.5,2,28,0.004397435547172345,473.80935139901504,0.6845542173193723
19690,5,0.75,0.5,2,29,0.002833341636977451,475.6449439946573,0.6909531500548654
19691,5,0.75,0.5,3,0,-0.003999576526868331,474.50976723720595,0.6903041329500477
19692,5,0.75,0.5,3,1,-0.0019212415102698628,474.06147029488017,0.684296604427724
19693,5,0.75,0.5,3,2,0.010587405853804415,473.460879720239,0.6867255081192875
19694,5,0.75,0.5,3,3,0.012923286180025662,474.40749940200976,0.6893573655073361
19695,5,0.75,0.5,3,4,-0.011330973924143473,472.93985870064233,0.6826566037856824
19696,5,0.75,0.5,3,5,0.028675479761486555,471.5870302623568,0.6816391836345476
19697,5,0.75,0.5,3,6,-0.016051858933471577,474.71835580823455,0.6929054694656674
19698,5,0.75,0.5,3,7,0.005277356525591567,475.78149778463677,0.6892952502259281
19699,5,0.75,0.5,3,8,0.008255513593728517,475.1059032426574,0.6933971397604534
19700,5,0.75,0.5,3,9,-0.0035971176384670678,476.05078795902426,0.688858539865481
19701,5,0.75,0.5,3,10,-0.01574842191531192,477.80126417831735,0.6907617842596571
19702,5,0.75,0.5,3,11,0.006421144934895197,476.216921869185,0.6890757553002093
19703,5,0.75,0.5,3,12,0.040426684362476435,473.5618437107919,0.6889952613803988
19704,5,0.75,0.5,3,13,0.0007772569435078406,473.3137380344729,0.6820583807996328
19705,5,0.75,0.5,3,14,-0.0032257136320353367,477.0320427183148,0.6969007732921076
19706,5,0.75,0.5,3,15,-0.012355208624026037,474.62608326527317,0.6878910902339431
19707,5,0.75,0.5,3,16,0.00560005471502395,474.0316239906272,0.686146071366517
19708,5,0.75,0.5,3,17,-0.006018889134519252,478.1449484434136,0.6935570061968083
19709,5,0.75,0.5,3,18,0.0005132871871266718,470.45558635601884,0.6754301882679371
19710,5,0.75,0.5,3,19,0.019289071506266003,474.2309500356459,0.6901949136132064
19711,5,0.75,0.5,3,20,0.011416331239896577,471.52802012829443,0.6827877117869291
19712,5,0.75,0.5,3,21,-0.004666446015501531,475.6286078101304,0.6910820100915259
19713,5,0.75,0.5,3,22,0.01748618074990081,470.67288362951393,0.6792395215281388
19714,5,0.75,0.5,3,23,-0.007219638862838056,473.0085197286601,0.6881960338689231
19715,5,0.75,0.5,3,24,0.009762789961257021,472.7741538727167,0.6843732203624283
19716,5,0.75,0.5,3,25,0.0031249496642298813,473.7499998805917,0.6833697216663328
19717,5,0.75,0.5,3,26,-0.005754787358069331,474.22931502967936,0.6869953944034014
19718,5,0.75,0.5,3,27,-0.0007280851026356348,474.8384579270448,0.6897620049506269
19719,5,0.75,0.5,3,28,0.0036843836684624285,476.63595832873915,0.6918185767542999
19720,5,0.75,0.5,4,0,0.011762306769440812,480.0149687019827,0.6981231531203891
19721,5,0.75,0.5,4,1,0.0018707357899680848,473.4707765153221,0.6830141874963993
19722,5,0.75,0.5,4,2,-0.003825157313146236,474.24255687049555,0.6838237122180032
19723,5,0.75,0.5,4,3,-0.01963186971895703,476.609079037748,0.6916545725095303
19724,5,0.75,0.5,4,4,-0.01415650647706366,477.84906821315934,0.692611359435278
19725,5,0.75,0.5,4,5,0.029411773947380954,476.35125739887644,0.6986126516248002
19726,5,0.75,0.5,4,6,-0.0012546018501436347,472.79494362974907,0.6850271690355157
19727,5,0.75,0.5,4,7,0.004577904348456267,470.9015062436547,0.6780025787752706
19728,5,0.75,0.5,4,8,-0.019843639862549226,478.0610354135363,0.6993805148694845
19729,5,0.75,0.5,4,9,-0.014306756629848304,475.37974387064565,0.6873753492231515
19730,5,0.75,0.5,4,10,4.6526934731579615e-05,476.487016344771,0.6940474982455997
19731,5,0.75,0.5,4,11,0.011192356060619907,472.24607114896315,0.6824184010454021
19732,5,0.75,0.5,4,12,0.005640512881207908,475.778400518555,0.6905994779141281
19733,5,0.75,0.5,4,13,0.01506737264901564,473.7296716345515,0.6881986190719162
19734,5,0.75,0.5,4,14,-0.0052562994090135885,476.8855715365574,0.6890606384245209
19735,5,0.75,0.5,4,15,0.02480319869046618,475.2282704276674,0.691972403036471
19736,5,0.75,0.5,4,16,-0.0012891656166121822,474.48692376039935,0.6873912953671542
19737,5,0.75,0.5,4,17,-0.013409363102242625,478.79311899233306,0.6963947566406983
19738,5,0.75,0.5,4,18,0.0006641209925311864,476.76407347681317,0.6934576243395227
19739,5,0.75,0.5,4,19,0.0011082754542743878,475.83452687411096,0.6927605702760534
19740,5,0.75,0.5,4,20,0.012082538024660633,474.76511716513846,0.6892785315166993
19741,5,0.75,0.5,4,21,-0.004195449992385238,476.3502446390994,0.695368040992379
19742,5,0.75,0.5,4,22,0.011640256788622709,474.0390762852314,0.6894408320693416
19743,5,0.75,0.5,4,23,-0.008026605853182994,475.7883164693139,0.69028028397644
19744,5,0.75,0.5,4,24,0.015280670360439591,471.42278808288273,0.6815684547749595
19745,5,0.75,0.5,4,25,-0.014852209890068432,478.8713721223,0.6952469558133784
19746,5,0.75,0.5,4,26,0.0011902801821026914,475.12206068713493,0.6905761634417825
19747,5,0.75,0.5,4,27,0.00897290175648019,474.4344673633503,0.691695683952689
19748,5,0.75,0.5,4,28,-0.0009716653143343676,478.75647202844885,0.6949472423984373
19749,5,0.75,0.5,4,29,0.007679652315498849,476.72393243955577,0.6981247281569476
19750,5,0.75,0.5,5,0,0.01980794524954716,474.70690384045815,0.6878828080024587
19751,5,0.75,0.5,5,1,-0.01349295184149163,475.8876332997349,0.6878477395545189
19752,5,0.75,0.5,5,2,0.0066150666315249835,476.16203169490973,0.688440246940222
19753,5,0.75,0.5,5,3,0.008891489806475894,473.4798304295378,0.6844166600317182
19754,5,0.75,0.5,5,4,-0.010279032509333477,478.24908861862446,0.6921300787475958
19755,5,0.75,0.5,5,5,-0.005128738511610539,474.76300396261286,0.6855821095502126
19756,5,0.75,0.5,5,6,0.011253046474364738,471.75108012079386,0.6842363752229458
19757,5,0.75,0.5,5,7,-0.0006633160512577128,475.7646885416096,0.6923686460085977
19758,5,0.75,0.5,5,8,-0.001678469531877974,475.749114814631,0.6954650962681724
19759,5,0.75,0.5,5,9,0.002766662825743463,477.14256956579726,0.6951478003802153
19760,5,0.75,0.5,5,10,0.01612689627304689,475.19371935172194,0.692083145047989
19761,5,0.75,0.5,5,11,0.0002150268800845447,476.0737949886279,0.6910603928666497
19762,5,0.75,0.5,5,12,0.014263851960125827,475.28847619910795,0.6913452172913646
19763,5,0.75,0.5,5,13,0.011692271624274888,478.2404692811728,0.6978366644465818
19764,5,0.75,0.5,5,14,-0.012571158491289694,474.8798699800229,0.6866443178497398
19765,5,0.75,0.5,5,15,-0.009835122270107495,473.571678525228,0.6852710810630546
19766,5,0.75,0.5,5,16,-0.015390269997693738,478.20492306868044,0.6943570134377101
19767,5,0.75,0.5,5,17,-0.00921959739080403,474.4595977379779,0.688718677106987
19768,5,0.75,0.5,5,18,0.014472723508479557,476.8469355913291,0.6902735309382161
19769,5,0.75,0.5,5,19,-0.00138146253941316,472.03897937341407,0.6805081459199632
19770,5,0.75,0.5,5,20,0.0031554371151955953,476.09352010778883,0.6907290393498834
19771,5,0.75,0.5,5,21,-0.0044618136563598825,473.37753037044695,0.6832917654228453
19772,5,0.75,0.5,5,22,-0.007369083116100378,476.0280228047416,0.6901134042509348
19773,5,0.75,0.5,5,23,0.015192573154730165,475.023502376398,0.6872809416199033
19774,5,0.75,0.5,5,24,-0.011592974909990289,479.272580858039,0.6985457783293582
19775,5,0.75,0.5,5,25,0.0031102018325404554,476.3084482382272,0.6887176957309493
19776,5,0.75,0.5,5,26,0.009149277268514389,476.05849337978526,0.6952044734890209
19777,5,0.75,0.5,6,0,0.0037638818932034987,473.00239345270865,0.6853854047213006
19778,5,0.75,0.5,6,1,0.015281716771700449,475.18281629570237,0.6917539328395002
19779,5,0.75,0.5,6,2,0.02417698097987846,474.88081348764496,0.6910175218288982
19780,5,0.75,0.5,6,3,0.014413439317819665,477.09858988713177,0.6953977281082718
19781,5,0.75,0.5,6,4,0.005555176213681151,476.2046631784447,0.6890569597506678
19782,5,0.75,0.5,6,5,0.016973931280180824,472.4899959311659,0.6819803453489258
19783,5,0.75,0.5,6,6,0.0038831197218930497,474.05762331594696,0.6894482186878266
19784,5,0.75,0.5,6,7,0.0006274445289462804,476.6193939563457,0.6930124968587726
19785,5,0.75,0.5,6,8,-0.00037889892150209936,478.9613946797058,0.6959228245237451
19786,5,0.75,0.5,6,9,0.00122477625959982,475.4917384060596,0.6896351636445788
19787,5,0.75,0.5,6,10,0.02148597828304213,472.52026862407746,0.6845628698443648
19788,5,0.75,0.5,6,11,0.01917973823580103,474.46009414219117,0.6856631810020186
19789,5,0.75,0.5,6,12,0.02000974430226569,477.6737835930747,0.6978085169077829
19790,5,0.75,0.5,6,13,0.005852737749167683,473.18180627441643,0.688269772645128
19791,5,0.75,0.5,6,14,0.0027332463514789566,476.93274657436206,0.692383918740596
19792,5,0.75,0.5,6,15,-0.009659628335241496,477.0779494267949,0.6928162785200236
19793,5,0.75,0.5,6,16,0.01930869785631456,472.8805235970164,0.6847160874197863
19794,5,0.75,0.5,6,17,-0.009646068116924611,474.93772748602674,0.6877825642961971
19795,5,0.75,0.5,6,18,0.00617223220957334,477.3161198135252,0.6952370377747386
19796,5,0.75,0.5,6,19,0.014604759674320516,473.9463830538993,0.6919735012577432
19797,5,0.75,0.5,6,20,0.016719082830880166,473.36087734036573,0.6877313329745807
19798,5,0.75,0.5,6,21,0.027772128453356745,473.41038474913836,0.6857071391562549
19799,5,0.75,0.5,6,22,0.00872757281381296,475.5640702665457,0.6911532480591859
19800,5,0.75,0.5,6,23,-0.006332599787805593,478.32570245311643,0.697111766742824
19801,5,0.75,0.5,6,24,0.005613267065299084,476.09673704104006,0.6894392697551835
19802,5,0.75,0.5,6,25,0.021984132975402904,473.5806862767849,0.6845570981827103
19803,5,0.75,0.5,6,26,0.012307921927794896,477.6205850225794,0.6970981504434081
19804,5,0.75,0.5,6,27,-0.013021112000724021,476.1438501785608,0.6936468258293206
19805,5,0.75,0.5,6,28,-0.004390737763430473,476.8990990961372,0.6930754383987372
19806,5,0.75,0.5,6,29,0.011925054380151005,476.26159573429027,0.6939531261939925
19807,5,0.75,0.5,7,0,0.02566793226254359,472.1901194937984,0.6859920948539721
19808,5,0.75,0.5,7,1,-0.0035550274239054248,477.64749534594284,0.6954492050215427
19809,5,0.75,0.5,7,2,0.015544835987547835,473.5938129189274,0.6888807203449514
19810,5,0.75,0.5,7,3,0.011066605563514386,476.6108822628101,0.6922490934032309
19811,5,0.75,0.5,7,4,0.005786334873130887,473.60284969212756,0.684904763939585
19812,5,0.75,0.5,7,5,0.004651053978546121,475.6981905480449,0.6904160941230257
19813,5,0.75,0.5,7,6,0.015513087458114269,476.3536610573042,0.6908669305980398
19814,5,0.75,0.5,7,7,-0.0076688292090571165,474.509685509096,0.6861246505125473
19815,5,0.75,0.5,7,8,0.011717648185122267,475.1694035008431,0.6906355398979448
19816,5,0.75,0.5,7,9,0.00093741268698067,474.88154267480877,0.6938695693584634
19817,5,0.75,0.5,7,10,0.0193957411335016,470.80942047212176,0.6810866225949118
19818,5,0.75,0.5,7,11,0.013816020012405549,474.16907285723283,0.689378139550978
19819,5,0.75,0.5,7,12,0.008039822550618749,475.00134510295015,0.6915320061571358
19820,5,0.75,0.5,7,13,0.0033864481398270113,476.1582060525821,0.6919962035997639
19821,5,0.75,0.5,7,14,0.0010351751832564,474.3216751325324,0.6868877068374578
19822,5,0.75,0.5,7,15,0.012053255220524459,473.786672003972,0.6893108824084621
19823,5,0.75,0.5,7,16,0.014905669804858223,473.68072154791395,0.686786221538875
19824,5,0.75,0.5,7,17,0.0019443969602860947,473.0197439412821,0.6871423870615957
19825,5,0.75,0.5,7,18,0.003481981704044857,474.29242597218126,0.6847210168590371
19826,5,0.75,0.5,7,19,0.00045756161240134247,476.12136709626066,0.6880013897741287
19827,5,0.75,0.5,7,20,-0.022899413306751704,476.50832883153856,0.6919695604589015
19828,5,0.75,0.5,7,21,-0.013209193364143048,477.6451252719099,0.6970333677350217
19829,5,0.75,0.5,7,22,-0.0008192570724263187,475.3838145239876,0.6880648582175356
19830,5,0.75,0.5,7,23,0.01421371904910432,475.68608609492543,0.6913369277365682
19831,5,0.75,0.5,7,24,-0.014337999466012025,478.570437860915,0.6974668767783715
19832,5,0.75,0.5,7,25,0.0025797452794118284,475.7965479267554,0.6889323718876467
19833,5,0.75,0.5,7,26,0.006157053977058527,473.91116861646316,0.6838172698174309
19834,5,0.75,0.5,7,27,0.0031116094311035894,477.61563440789837,0.6937141550334179
19835,5,0.75,0.5,7,28,0.019196533702385513,473.75025433069345,0.6860174583992036
