,ws_p,ws_k,cognitive_translate,cognitive_exponent,repetition,pearson,euclidean,mape
721,0.1,10,2,3,1,0.035777614679619894,423.1977321726237,0.6133749743084498
722,0.1,10,2,3,2,0.049974900349183504,423.69041157141993,0.6137762271106016
723,0.1,10,2,3,3,0.0425193078827501,424.3218790072724,0.614315275851498
724,0.1,10,2,3,4,0.033314654129661454,426.0583865372262,0.618811412329892
725,0.1,10,2,3,5,0.03921938224127138,421.79075789529946,0.6108865559809503
726,0.1,10,2,3,6,0.050241050177785684,423.4386375341903,0.6110659354032669
727,0.1,10,2,3,7,0.06480268113370534,424.07822893394786,0.6152767463387069
728,0.1,10,2,3,8,0.03792353451041762,425.1782284478147,0.6186949845299042
729,0.1,10,2,3,9,0.06298994408400362,424.21153709538345,0.6141011534233912
730,0.1,10,2,4,0,0.022379168037395442,424.1376302922966,0.6139009962352725
731,0.1,10,2,4,1,0.03644263974847049,425.733750405998,0.6152748479606055
732,0.1,10,2,4,2,0.05334477225495038,423.6751186755607,0.6108261589470281
733,0.1,10,2,4,3,0.060380775832142734,422.6067456232335,0.6076277573651031
734,0.1,10,2,4,4,0.03088941551413769,424.76837334997646,0.6139460090325864
735,0.1,10,2,4,5,0.04196730624695091,424.8693047495937,0.6134579248155343
736,0.1,10,2,4,6,0.03531079297942002,423.97982864770796,0.6117347836266537
737,0.1,10,2,4,7,0.029958708763602907,424.23257125655437,0.6143142644447611
738,0.1,10,2,4,8,0.043006803922484155,425.47787934088547,0.6178719297791618
739,0.1,10,2,4,9,0.06396569150116899,425.0389746429644,0.6159356921238449
740,0.1,10,2,5,0,0.08606572560063185,422.7817865476064,0.5991889978550818
741,0.1,10,2,5,1,0.029979649165660302,425.6983730230169,0.611917466775114
742,0.1,10,2,5,2,0.05799972164474454,424.45156927736,0.6103716552008166
743,0.1,10,2,5,3,0.03968734683932623,426.09378586475094,0.610510942094146
744,0.1,10,2,5,4,0.044244235791695695,426.6415102463468,0.6125417343486899
745,0.1,10,2,5,5,0.04026490184116585,425.6214308818018,0.6129043487819205
746,0.1,10,2,5,6,0.031164735062659207,426.1415824023599,0.6139481939575303
747,0.1,10,2,5,7,0.06396651325358167,425.8201324024703,0.6148371827987575
748,0.1,10,2,5,8,0.05597460401980817,423.9156494820711,0.6077743011435537
749,0.1,10,2,5,9,0.03135297782860786,426.11468247653414,0.6138104700770044
750,0.1,10,3,1,0,0.056966587711959234,460.04790117497504,0.6743858621062029
751,0.1,10,3,1,1,0.06222230958736918,460.5677458205003,0.6779907968249033
752,0.1,10,3,1,2,0.04497231976404705,459.9923054158141,0.675592606681282
753,0.1,10,3,1,3,0.06516923429391765,460.3630896571429,0.676030730394873
754,0.1,10,3,1,4,0.06378515849419159,460.6838741419613,0.6769771685548408
755,0.1,10,3,1,5,0.052691322009074004,460.01050167859285,0.6744034539601508
756,0.1,10,3,1,6,0.0700696225014898,460.7211273086664,0.6781505884298965
757,0.1,10,3,1,7,0.06999176540661874,460.02376802543085,0.6767357625054965
758,0.1,10,3,1,8,0.056443006634724006,460.08049537130273,0.6749393447613138
759,0.1,10,3,1,9,0.05480791109747062,460.560750040157,0.6753343708744541
760,0.1,10,3,2,0,0.07725631288656674,471.9855083107015,0.7060679156777834
761,0.1,10,3,2,1,0.08806277000267969,471.80984654526225,0.7074103972690854
762,0.1,10,3,2,2,0.07388253647138766,471.49404074906766,0.7046530607451529
763,0.1,10,3,2,3,0.086954085425688,472.21145014991106,0.7082295111518699
764,0.1,10,3,2,4,0.07858327794296797,471.8924095078574,0.70590090732767
765,0.1,10,3,2,5,0.07132619355434124,472.33049292791424,0.707280781963148
766,0.1,10,3,2,6,0.06918096367174059,471.87489032989146,0.706187508432265
767,0.1,10,3,2,7,0.08574516797851074,472.44642871912265,0.7075226826857016
768,0.1,10,3,2,8,0.08676937774576647,471.4411604126778,0.7064200238294687
769,0.1,10,3,2,9,0.08079316505559807,472.40870024859623,0.7090040100383289
770,0.1,10,3,3,0,0.09034193398438706,479.42441679265727,0.722684399242343
771,0.1,10,3,3,1,0.08188528679967487,479.02493645890326,0.7211510173908965
772,0.1,10,3,3,2,0.08285862795444833,479.9342273555078,0.7238482346203231
773,0.1,10,3,3,3,0.08677415943460155,479.96324350235983,0.7253940074661219
774,0.1,10,3,3,4,0.07445447417431665,479.6073366020178,0.7230322227465784
775,0.1,10,3,3,5,0.08129492430419398,479.29614829319786,0.7226315101753643
776,0.1,10,3,3,6,0.06975594393346447,479.64017236951446,0.7234426937069548
777,0.1,10,3,3,7,0.08912566174426674,478.63907332861527,0.7214714948667317
778,0.1,10,3,3,8,0.09034399832159241,479.39567528777405,0.7230130620567968
779,0.1,10,3,3,9,0.07796349734038491,478.9782590174944,0.7209306361489697
780,0.1,10,3,4,0,0.08023185007430472,483.1289057831852,0.7295975524771844
781,0.1,10,3,4,1,0.09162388553449864,482.4580427798091,0.727837081993667
782,0.1,10,3,4,2,0.09636060743048842,483.1309034293613,0.7314496499046813
783,0.1,10,3,4,3,0.09447872837963271,482.6551467576457,0.7289627740296686
784,0.1,10,3,4,4,0.08694541392562871,483.39562120965337,0.7300687970062439
785,0.1,10,3,4,5,0.07592021474069283,483.5401738898383,0.7303883928310165
786,0.1,10,3,4,6,0.09353265251431214,482.9078709834068,0.7299382654667164
787,0.1,10,3,4,7,0.0772127644270017,483.3949080416376,0.7299316098772145
788,0.1,10,3,4,8,0.08252819764749018,482.8772987947696,0.7290355670718712
789,0.1,10,3,4,9,0.06987710335261996,483.4401604409489,0.7315676782013784
790,0.1,10,3,5,0,0.0818475377645621,484.17182849424995,0.7303020167595897
791,0.1,10,3,5,1,0.0780144075412807,484.98526404227687,0.732261899931219
792,0.1,10,3,5,2,0.08502303305566333,484.4149791776551,0.732570866861039
793,0.1,10,3,5,3,0.0889742267736932,484.36893010329976,0.7322108831008443
794,0.1,10,3,5,4,0.07493954379231166,484.7852012101353,0.7331292363522716
795,0.1,10,3,5,5,0.08115165965338454,483.86204069821514,0.7303395574631444
796,0.1,10,3,5,6,0.08352833516417486,484.5014996239651,0.7313150413759025
797,0.1,10,3,5,7,0.08354463546226276,485.8412589902516,0.7364741477583091
798,0.1,10,3,5,8,0.09124426924105176,485.06829254929613,0.7331187917870702
799,0.1,10,3,5,9,0.07730591876942404,484.48639591665045,0.732503204898205
800,0.1,15,0,1,0,-0.21343402780477247,342.60899970260607,0.5055577862736748
801,0.1,15,0,1,1,-0.19083224962458897,341.0618055002417,0.5040458940700305
802,0.1,15,0,1,2,-0.22926437420611445,343.9167858682393,0.5096913428498994
803,0.1,15,0,1,3,-0.2559988044318421,336.92673387763125,0.494506956941896
804,0.1,15,0,1,4,-0.23441586559027736,341.49171919029214,0.5041170676562535
805,0.1,15,0,1,5,-0.1881890542523075,345.1755136918611,0.5125580072031696
806,0.1,15,0,1,6,-0.31071211367380397,339.03935207852385,0.49978549288169716
807,0.1,15,0,1,7,-0.22320501681507868,342.4817820379981,0.5069281354459179
808,0.1,15,0,1,8,-0.2049927958262273,339.1715353418131,0.5012665145944857
809,0.1,15,0,1,9,-0.24537783262436216,343.1111765305693,0.5050819031741488
810,0.1,15,0,2,0,-0.1373887577677558,233.8865571738066,0.33379735422364565
811,0.1,15,0,2,1,-0.31041154625643513,223.8542826871678,0.31626461768146386
812,0.1,15,0,2,2,-0.1204372608483123,246.24218674752512,0.355184503539145
813,0.1,15,0,2,3,-0.09868172762042704,236.55107872618737,0.33549202081072177
814,0.1,15,0,2,4,-0.18960254956627207,223.97997873375834,0.31581848865623097
815,0.1,15,0,2,5,-0.22793284344331197,233.5643178173835,0.331522033696157
816,0.1,15,0,2,6,-0.20607993759441515,238.87810889927775,0.34414590955081853
817,0.1,15,0,2,7,-0.16816857487007406,226.90398547350546,0.31975678709027916
818,0.1,15,0,2,8,-0.18507285130540851,232.8091799481074,0.32963112445531023
819,0.1,15,0,2,9,-0.0796062192523697,239.04175786734015,0.34504475800399037
820,0.1,15,0,3,0,0.0010974965403350208,177.84857169529354,0.2569719197627947
821,0.1,15,0,3,1,0.05495989911622915,186.46208358166177,0.27501886408464776
822,0.1,15,0,3,2,0.10022315450817403,196.24838621706957,0.2883687437528459
823,0.1,15,0,3,3,0.07465549933541848,183.00538011418487,0.2645444222474171
824,0.1,15,0,3,4,-0.14881148416505297,177.72264973188018,0.2587544360434773
825,0.1,15,0,3,5,0.026284902048038655,184.63333764406488,0.27070676274838124
826,0.1,15,0,3,6,0.0029886695867788055,180.6910241073317,0.26223006239334185
827,0.1,15,0,3,7,-0.11641792144461144,179.31977564141235,0.2636833397794304
828,0.1,15,0,3,8,0.09056920960107064,190.24697714241526,0.28053001002197403
829,0.1,15,0,3,9,0.03378071009276023,194.3230092756205,0.2854475997114391
830,0.1,15,0,4,0,0.21066885235258345,186.62221129749332,0.28141499494067573
831,0.1,15,0,4,1,0.21548700566744752,186.02354665797432,0.2801449644242864
832,0.1,15,0,4,2,0.21591112373166968,208.7252229277318,0.3206445851915267
833,0.1,15,0,4,3,0.23953482206218854,202.2228548212622,0.31501410759618376
834,0.1,15,0,4,4,0.08725917534906258,203.1694743266747,0.30340455066661426
835,0.1,15,0,4,5,0.1660384981529396,198.83083250605554,0.2993543633990431
836,0.1,15,0,4,6,0.1327481458125737,198.9801535537305,0.3045036245706724
837,0.1,15,0,4,7,0.2026143347654228,192.3489656820199,0.2931431864843443
838,0.1,15,0,4,8,0.06467651769933448,184.82628669442224,0.2762066413315116
839,0.1,15,0,4,9,0.06904685790134095,187.07087441418696,0.2776080185153989
840,0.1,15,0,5,0,0.27184944353102186,208.62811522714824,0.3122193908585032
841,0.1,15,0,5,1,0.13473207023726283,203.1466135132077,0.3140379382408501
842,0.1,15,0,5,2,0.16422951281080325,179.18577714044454,0.2759743434174895
843,0.1,15,0,5,3,0.2059214779331614,190.44351112392994,0.29408729017027274
844,0.1,15,0,5,4,0.38340225322614113,207.05870935093955,0.3165527025899395
845,0.1,15,0,5,5,0.3630809256658238,201.8383791206221,0.3078732156106329
846,0.1,15,0,5,6,0.2146988534037055,197.50095559926288,0.30956302818686154
847,0.1,15,0,5,7,0.3140280294494297,214.4261410016918,0.32444093222596443
848,0.1,15,0,5,8,0.019515883509611708,185.31910061953545,0.2825735905478004
849,0.1,15,0,5,9,0.306097998577947,211.21362129823964,0.32556682819691546
850,0.1,15,1,1,0,-0.014189045271360947,396.20587009764176,0.5894166733426806
851,0.1,15,1,1,1,-0.03636138533807938,397.44550352748666,0.5910487134653852
852,0.1,15,1,1,2,-0.01894656219820291,396.97423918507803,0.5912185296349889
853,0.1,15,1,1,3,-0.018202356050309714,397.3548589833117,0.5930474613188347
854,0.1,15,1,1,4,-0.04861382427425065,396.23415333370303,0.589787054735908
855,0.1,15,1,1,5,-0.02009293019172736,396.3099531170704,0.590320766048353
856,0.1,15,1,1,6,-0.02196216618375081,396.239381181287,0.5829873723085259
857,0.1,15,1,1,7,-0.01880761160397443,398.43805325593485,0.5968216054497395
858,0.1,15,1,1,8,-0.06418418560282517,396.35746943815485,0.5900720963598446
859,0.1,15,1,1,9,-0.007005940537353489,397.2058558395416,0.5936687596313008
860,0.1,15,1,2,0,-0.06790897179615418,346.32546073002663,0.5036022634523414
861,0.1,15,1,2,1,-0.06452892551778051,347.4957388044382,0.504862035605144
862,0.1,15,1,2,2,-0.06385180663448059,346.28566926550843,0.5052187605196491
863,0.1,15,1,2,3,-0.07820847196938426,343.3252224409695,0.4973338384734425
864,0.1,15,1,2,4,-0.10403331999165989,343.49868266200883,0.4980192021887723
865,0.1,15,1,2,5,-0.10619766527413631,343.6426515238186,0.49932555321398464
866,0.1,15,1,2,6,-0.0639120879738092,346.3490167263041,0.5029701342272014
867,0.1,15,1,2,7,-0.070518024406301,344.3064958087284,0.49868934258270575
868,0.1,15,1,2,8,-0.05465868978046751,345.92329450074914,0.5025698300530127
869,0.1,15,1,2,9,-0.11460464784118556,343.4948022061747,0.49955314337467205
870,0.1,15,1,3,0,-0.03304778632752361,312.7212193918388,0.4417530041657666
871,0.1,15,1,3,1,-0.01886110633826058,312.0257852539545,0.4376858177662664
872,0.1,15,1,3,2,-0.024705103991406564,312.26928385292797,0.4391429415296669
873,0.1,15,1,3,3,0.003074323386529094,311.0277582165222,0.4371608577833917
874,0.1,15,1,3,4,-0.010117505608122577,312.6425228859585,0.4405604256516494
875,0.1,15,1,3,5,-0.02605715970387427,314.83997770828495,0.4457713824857952
876,0.1,15,1,3,6,-0.01763030752753413,309.7584014825008,0.4351407771154692
877,0.1,15,1,3,7,-0.032356544470614555,315.3315979013669,0.4439509687432303
878,0.1,15,1,3,8,-0.05703940611894696,310.0788050385822,0.4359926443574891
879,0.1,15,1,3,9,-0.03759132806481897,312.0269111252145,0.44088019292652003
880,0.1,15,1,4,0,-0.0035157482838795696,298.0922512562268,0.41067846307545053
881,0.1,15,1,4,1,0.01834111821629456,303.09845479945477,0.42328432057656934
882,0.1,15,1,4,2,-0.024719635288969408,297.18144494169405,0.4097446413515131
883,0.1,15,1,4,3,-0.0018373643440694986,299.64369172359517,0.41183831412780164
884,0.1,15,1,4,4,0.001583219139857303,297.6677010923385,0.4074098568894697
885,0.1,15,1,4,5,0.004798585928267832,298.3403737252628,0.4126067180270711
886,0.1,15,1,4,6,-0.010547379694511966,299.94105259093516,0.41512317075092603
887,0.1,15,1,4,7,0.011102329401578103,298.218656386957,0.4088535758990572
888,0.1,15,1,4,8,-0.0060908529726319965,297.53027914149646,0.4095743853230395
889,0.1,15,1,4,9,0.02213246665605871,294.9014041129821,0.4034679733086694
890,0.1,15,1,5,0,0.06422949890706489,297.4884779586495,0.408173973147764
891,0.1,15,1,5,1,0.024704626552899265,291.78271859147645,0.39814216979883255
892,0.1,15,1,5,2,0.031117729088164483,291.2329573942205,0.39539536038089224
893,0.1,15,1,5,3,0.031335407059670334,293.93701521221595,0.3986062206906144
894,0.1,15,1,5,4,0.028938461179403765,292.37863456902966,0.39856275747370357
895,0.1,15,1,5,5,0.03281531270399494,292.2077868701342,0.3977778264176208
896,0.1,15,1,5,6,0.0032736204321381517,292.616166552156,0.3981883336769108
897,0.1,15,1,5,7,0.024011292516481913,290.7553107947875,0.393252768396064
898,0.1,15,1,5,8,0.0298650559013294,293.0857391158518,0.39995144436640273
899,0.1,15,1,5,9,0.04814799463575184,297.8693049963444,0.41196071623000896
900,0.1,15,2,1,0,0.03933822774300622,436.0973088377004,0.6441763016193983
901,0.1,15,2,1,1,0.03909296089913447,436.23122018380195,0.6458409324775872
902,0.1,15,2,1,2,0.04169541725138387,437.12572540456387,0.6466331575080795
903,0.1,15,2,1,3,0.035253753382436116,436.18879996278685,0.6440282164741281
904,0.1,15,2,1,4,0.04831845708372789,436.21406868947565,0.6458121898090409
905,0.1,15,2,1,5,0.027517815262622564,435.78958570937283,0.644346893095653
906,0.1,15,2,1,6,0.046435725020340386,436.30704448957346,0.6455542688716865
907,0.1,15,2,1,7,0.045686620509166366,436.15654995951326,0.6448723309156564
908,0.1,15,2,1,8,0.03548523095265224,436.4046237601029,0.6480279952482336
909,0.1,15,2,1,9,0.05642553357769811,436.754097264138,0.6482103020443546
910,0.1,15,2,2,0,0.06012312121521465,427.39716567440496,0.6246059861240784
911,0.1,15,2,2,1,0.04843165367471163,428.81796811842963,0.6272148193114876
912,0.1,15,2,2,2,0.05810016192994694,428.605666432574,0.6264722867488214
913,0.1,15,2,2,3,0.06949901608104096,429.1776599367322,0.629118582153319
914,0.1,15,2,2,4,0.047536009895452404,427.27911425032124,0.6236389056670398
915,0.1,15,2,2,5,0.07617843131805434,429.29262271414285,0.6307827930732818
916,0.1,15,2,2,6,0.057741912815190505,428.1595186082691,0.627513500501577
917,0.1,15,2,2,7,0.03814013532631236,427.8869750894162,0.625574943415183
918,0.1,15,2,2,8,0.05851945013347971,428.1156527248281,0.6248099144265264
919,0.1,15,2,2,9,0.057655143732607966,427.8227820796565,0.6268079558640157
920,0.1,15,2,3,0,0.06679101405015705,426.25522975886287,0.6150807548240772
921,0.1,15,2,3,1,0.07394483275165493,426.5657319448717,0.6181950129595745
922,0.1,15,2,3,2,0.04468948806582932,424.04892689655816,0.615001346048648
923,0.1,15,2,3,3,0.07722372308065258,423.8312873992561,0.611970082411171
924,0.1,15,2,3,4,0.06481588150580707,425.9185468270211,0.6193438040719609
925,0.1,15,2,3,5,0.05764344009065788,425.2023149512165,0.6139241074353824
926,0.1,15,2,3,6,0.06570969900755871,426.1806153101561,0.614618608106912
927,0.1,15,2,3,7,0.072944785840801,425.5015917497926,0.6139832400994137
928,0.1,15,2,3,8,0.05854239796663326,426.18129526367267,0.6176388644983023
929,0.1,15,2,3,9,0.021220036136677074,425.39541724238416,0.6222527127408201
930,0.1,15,2,4,0,0.028384142339237046,427.13005427287226,0.6211316698101962
931,0.1,15,2,4,1,0.07095195677850648,425.6344379434058,0.615962024397665
932,0.1,15,2,4,2,0.045373672573063926,425.3287470823832,0.6165297208877117
933,0.1,15,2,4,3,0.05752478203981451,424.98063166986594,0.6123868810430366
934,0.1,15,2,4,4,0.058750137391385716,425.2438856591986,0.6131759788842489
935,0.1,15,2,4,5,0.05644485290077541,426.788280123529,0.6184171903162107
936,0.1,15,2,4,6,0.06416907704121377,424.6583087835549,0.6098734037225356
937,0.1,15,2,4,7,0.03906407163198435,426.4339981406599,0.6170765359776241
938,0.1,15,2,4,8,0.031331467478474845,426.64489605853936,0.6190798051513603
939,0.1,15,2,4,9,0.06318501749874893,425.6916444765358,0.6134119432140869
940,0.1,15,2,5,0,0.03452845944975224,427.4224629908288,0.6182522533981095
941,0.1,15,2,5,1,0.030131272271776,428.0215976562149,0.6179932471823512
942,0.1,15,2,5,2,0.04026003712985937,427.0933656611556,0.6173511011552509
943,0.1,15,2,5,3,0.0558965455965186,424.9022234965514,0.6122993324318885
944,0.1,15,2,5,4,0.04022479774787124,427.1113010465124,0.6186341467736756
945,0.1,15,2,5,5,0.023276405674307287,428.168310516915,0.6192094554881078
946,0.1,15,2,5,6,0.05069305725882689,426.6767766156668,0.6161411467614695
947,0.1,15,2,5,7,0.04964056734107325,427.08264350009046,0.6183089549766111
948,0.1,15,2,5,8,0.054377316951871535,426.69630891548405,0.6166382482651659
949,0.1,15,2,5,9,0.06335007699452973,425.3980991278201,0.6112476070661935
950,0.1,15,3,1,0,0.05823074910988136,460.13189941119543,0.6738070097936966
951,0.1,15,3,1,1,0.05875732953889953,459.4894419019153,0.6738905698137639
952,0.1,15,3,1,2,0.06556440529573157,459.4018307396738,0.6738372156281408
953,0.1,15,3,1,3,0.05488652021065208,459.5514761454326,0.6749976621944122
954,0.1,15,3,1,4,0.055338981505442496,459.69024206188095,0.6747022446821712
955,0.1,15,3,1,5,0.049225909592681444,459.5856570092338,0.6732926595706464
956,0.1,15,3,1,6,0.054974211202484746,459.127972899559,0.671757551283035
957,0.1,15,3,1,7,0.052174946483637075,459.8527363281178,0.6761067228922132
958,0.1,15,3,1,8,0.05020243133221081,459.72768024649196,0.6736753434418761
959,0.1,15,3,1,9,0.05210828158148283,459.7619494265255,0.6744628248807895
960,0.1,15,3,2,0,0.0800448439842795,471.8474743581881,0.7055657382009174
961,0.1,15,3,2,1,0.07761790111031965,472.27333944333094,0.7064186663194194
962,0.1,15,3,2,2,0.06256438918721721,472.78001073646345,0.7075710826883519
963,0.1,15,3,2,3,0.06203980069798835,472.0586489891727,0.704861487088715
964,0.1,15,3,2,4,0.07242740785753796,471.8686155738662,0.7033223887825985
965,0.1,15,3,2,5,0.07311979038684319,472.23438858710114,0.7045406898878591
966,0.1,15,3,2,6,0.0926535438108983,472.24285107282867,0.7072481617846863
967,0.1,15,3,2,7,0.07222989566264465,472.44112972743386,0.7056637550222041
968,0.1,15,3,2,8,0.08246929346441352,471.9519596009488,0.7056005596061641
969,0.1,15,3,2,9,0.07109177783104646,471.66775908396994,0.705566005121922
970,0.1,15,3,3,0,0.07994909407857043,480.0665413273844,0.7212385205518794
971,0.1,15,3,3,1,0.07180148700886993,479.82618720577176,0.721868150918758
972,0.1,15,3,3,2,0.07632358938150159,479.78273148332823,0.7215675691475106
973,0.1,15,3,3,3,0.07031560778133811,479.7912349236399,0.7212367351972789
974,0.1,15,3,3,4,0.07314800699687596,480.31971622243094,0.7239848832408337
975,0.1,15,3,3,5,0.08306665843455109,479.5986259268536,0.7224788160081462
976,0.1,15,3,3,6,0.08904802242779507,480.0774439404167,0.7242018052382747
977,0.1,15,3,3,7,0.07813381797373715,479.5344833561143,0.7209294182512639
978,0.1,15,3,3,8,0.0770981370098034,480.1238729746644,0.7219550518269298
979,0.1,15,3,3,9,0.06752504941518549,480.273101904865,0.7228136818234194
980,0.1,15,3,4,0,0.08877005128645664,483.5711301326739,0.7311114595248404
981,0.1,15,3,4,1,0.07583988527878903,482.69763678664486,0.7277037614212915
982,0.1,15,3,4,2,0.08677827514297953,483.8928311074828,0.7326078015265924
983,0.1,15,3,4,3,0.09134465090250928,482.40880319596573,0.7287791477118994
984,0.1,15,3,4,4,0.07017336758346575,484.00205588341487,0.7306746445239387
985,0.1,15,3,4,5,0.08765344423549433,482.64516707091866,0.7278876643123713
986,0.1,15,3,4,6,0.07610533572284484,483.2199331159234,0.7299530639437695
987,0.1,15,3,4,7,0.08681881615356783,483.0195303749262,0.7305780726256098
988,0.1,15,3,4,8,0.07938225358316725,483.10364368708366,0.728803065557775
989,0.1,15,3,4,9,0.0689310490032161,482.61962306181744,0.7276944880167445
990,0.1,15,3,5,0,0.07692038430287154,484.51019778764424,0.7310947202722499
991,0.1,15,3,5,1,0.08044293313983525,484.6369415249974,0.7315491806814247
992,0.1,15,3,5,2,0.09008634312812763,485.1381663918716,0.7342720720864918
993,0.1,15,3,5,3,0.07995533435694373,484.35711537348396,0.7310554614683055
994,0.1,15,3,5,4,0.08051964202071543,484.83858173884346,0.7334383625959285
995,0.1,15,3,5,5,0.08465837222371442,484.4061065168051,0.7310157739451567
996,0.1,15,3,5,6,0.07444756996661817,484.41671542584476,0.7308525122616766
997,0.1,15,3,5,7,0.07877551262732521,484.03668126545386,0.730024241677857
998,0.1,15,3,5,8,0.07272522672526079,484.74629040151916,0.7312568277406807
999,0.1,15,3,5,9,0.07729204909861588,484.5726860337004,0.7315723646316356
1000,0.25,2,0,1,0,-0.29434471868066564,323.63643820366366,0.46953799182472883
1001,0.25,2,0,1,1,-0.2686978739061339,326.2455007678671,0.47644886709469975
1002,0.25,2,0,1,2,-0.2891045215690123,325.5296254221569,0.4742777448699063
1003,0.25,2,0,1,3,-0.2766216244944025,323.8247094425296,0.4705448956462252
1004,0.25,2,0,1,4,-0.2712081081284142,324.78344876785167,0.4738226425788299
1005,0.25,2,0,1,5,-0.26549901383408875,329.880290066945,0.48199160157002363
1006,0.25,2,0,1,6,-0.24513190233007207,327.5074199336697,0.4805775329095197
1007,0.25,2,0,1,7,-0.3162290176349966,323.6034241167021,0.4718479326753951
1008,0.25,2,0,1,8,-0.22430878004782562,329.2645594687667,0.48281785298615015
1009,0.25,2,0,1,9,-0.19293780178689865,325.5765831004855,0.4758668629743674
1010,0.25,2,0,2,0,-0.20143100867217803,216.74219840488527,0.3106338396248265
1011,0.25,2,0,2,1,-0.2263436403763258,217.92510316674506,0.3091755288362567
1012,0.25,2,0,2,2,-0.10356496528684851,224.13120513600128,0.32064042714621127
1013,0.25,2,0,2,3,-0.2692072623820248,213.3969585154057,0.29976817656477717
1014,0.25,2,0,2,4,-0.291855793985367,223.30296148730193,0.31682723645240435
1015,0.25,2,0,2,5,-0.21108986762791682,225.53261781092056,0.3206317466910835
1016,0.25,2,0,2,6,-0.2568697076667453,217.43485812914915,0.31066868924739066
1017,0.25,2,0,2,7,-0.24373835722200923,216.72684501243123,0.3064944662558162
1018,0.25,2,0,2,8,-0.1800324884168187,221.29256078041075,0.32033466201345484
1019,0.25,2,0,2,9,-0.1058084809094061,220.59814201640756,0.31328790644478033
1020,0.25,2,0,3,0,-0.12534327364740555,177.95659481993434,0.2602847062058082
1021,0.25,2,0,3,1,-0.12061201052490167,172.3515718326881,0.24856222239953993
1022,0.25,2,0,3,2,-0.016569172605704424,169.7509540460783,0.2511133843463129
1023,0.25,2,0,3,3,-0.00989898021805035,181.15588398095656,0.2643703389627216
1024,0.25,2,0,3,4,-0.025979982570032544,175.62105671567926,0.26074703441545927
1025,0.25,2,0,3,5,0.23612579794909738,192.92289916917284,0.2902618685043192
1026,0.25,2,0,3,6,-0.09940934343144142,182.8082270315451,0.2707433366256073
1027,0.25,2,0,3,7,0.07280894627546285,185.35943305703108,0.2750412426085757
1028,0.25,2,0,3,8,0.08690325346891452,171.51588645339393,0.2519708362572392
1029,0.25,2,0,3,9,-0.097159277233334,168.64135465063552,0.2449254260536593
1030,0.25,2,0,4,0,0.291022204444831,180.9176336937666,0.2734060954467648
1031,0.25,2,0,4,1,0.10422042148760996,191.17729574353885,0.2918323375393305
1032,0.25,2,0,4,2,0.37047089469574807,226.9074842509925,0.35985145186161577
1033,0.25,2,0,4,3,0.1395896725277981,183.58838954010093,0.2781281840616159
1034,0.25,2,0,4,4,0.01842205480336519,183.78765647203912,0.2786263386224776
1035,0.25,2,0,4,5,0.23764355432227033,183.32569002123924,0.28932532818707074
1036,0.25,2,0,4,6,0.25084623645371235,169.01543066932751,0.2525094341578367
1037,0.25,2,0,4,7,0.2734482540461718,191.26458573961634,0.29061217529068384
1038,0.25,2,0,4,8,0.34949779184719015,193.12511923232435,0.2922791902819089
1039,0.25,2,0,4,9,0.3715585665019632,222.27029113976096,0.34225909830987516
1040,0.25,2,0,5,0,0.1592627223180196,181.1439726500286,0.27520851067364244
1041,0.25,2,0,5,1,0.2630605943422128,184.2633584386144,0.2795824138001623
1042,0.25,2,0,5,2,0.28317506351572636,188.07315300441996,0.28662753377887734
1043,0.25,2,0,5,3,0.48432410145179167,222.45238995413192,0.3426757952091421
1044,0.25,2,0,5,4,-0.09376543048784691,163.9798517534846,0.24439548960357152
1045,0.25,2,0,5,5,0.24127951437280107,196.95764212951826,0.29924150132936006
1046,0.25,2,0,5,6,0.2643358644866946,174.31168403652217,0.26991136549316197
1047,0.25,2,0,5,7,0.2983807051944721,207.77005047884086,0.32042535684986817
1048,0.25,2,0,5,8,0.3797733915728676,203.60715423652945,0.31326171555725685
1049,0.25,2,0,5,9,0.2888357119139576,202.89949523942653,0.3110487438224626
1050,0.25,2,1,1,0,-0.1539153339322925,373.70990485876627,0.5437577583926041
1051,0.25,2,1,1,1,-0.14830295110419134,376.2859236376871,0.5504431563931477
1052,0.25,2,1,1,2,-0.1228114485151618,377.2284905493743,0.5518004657317102
1053,0.25,2,1,1,3,-0.12955682918753123,372.6501731373557,0.54183106810713
1054,0.25,2,1,1,4,-0.09114825027702235,374.89695128697576,0.5464290100982541
1055,0.25,2,1,1,5,-0.14123295656369153,374.781644670896,0.545317554805208
1056,0.25,2,1,1,6,-0.13521184291459684,374.7306662940782,0.5467738588245362
1057,0.25,2,1,1,7,-0.15084450665182678,375.89913556388956,0.5486677295607436
1058,0.25,2,1,1,8,-0.11806606480104676,375.4951826151814,0.5480547581593039
1059,0.25,2,1,1,9,-0.11393216143131162,375.4547591487055,0.5482217215459961
1060,0.25,2,1,2,0,-0.12150610917071565,314.0688374677886,0.4480059103348626
1061,0.25,2,1,2,1,-0.13667679261730833,320.18814580947407,0.4593721685570535
1062,0.25,2,1,2,2,-0.11836826141226897,315.8105786966816,0.45048772314594326
1063,0.25,2,1,2,3,-0.10587313531988485,318.01649482462557,0.45610596742029536
1064,0.25,2,1,2,4,-0.11640516222964432,320.54781099675387,0.46354090360269207
1065,0.25,2,1,2,5,-0.12481699824545052,316.13028279291376,0.4518504692345023
1066,0.25,2,1,2,6,-0.14104206214470003,316.4103931442549,0.45266890983912517
