,ba_m,complex_spread_ratio,repetition,measure,pen_name,data,pearson,euclidean,mape
503,10,0.9,0,opinion-timeseries,rep,"[51. 51. 51. 51. 51. 51. 51. 51. 51. 51. 51. 51. 51. 51. 51. 51. 51. 51.
 51. 51. 51. 51. 51. 51. 51. 51. 51. 51. 51. 51. 51. 51. 51. 51. 51. 51.
 51. 51. 51. 51. 51. 51. 51. 51. 51. 51. 51. 51. 51. 51. 51. 51. 51. 51.
 51. 51. 51. 51. 51. 51. 51. 51. 51. 51.]",,111.65369362452813,0.19854948365812256
504,10,0.9,1,opinion-timeseries,dem,"[67. 67. 67. 67. 67. 67. 67. 67. 67. 67. 67. 67. 67. 67. 67. 67. 67. 67.
 67. 67. 67. 67. 67. 67. 67. 67. 67. 67. 67. 67. 67. 67. 67. 67. 67. 67.
 67. 67. 67. 67. 67. 67. 67. 67. 67. 67. 67. 67. 67. 67. 67. 67. 67. 67.
 67. 67. 67. 67. 67. 67. 67. 67. 67. 67.]",,187.33888838145697,0.2409583167914462
505,10,0.9,1,opinion-timeseries,mod,"[41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41.
 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41.
 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41.
 41. 41. 41. 41. 41. 41. 41. 41. 41. 41.]",,274.10136719834145,0.43827332580115275
506,10,0.9,1,opinion-timeseries,rep,"[42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42.
 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42.
 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42. 42.
 42. 42. 42. 42. 42. 42. 42. 42. 42. 42.]",,178.27856657489704,0.32735882756605067
507,10,0.9,2,opinion-timeseries,dem,"[71. 71. 71. 71. 71. 71. 71. 71. 71. 71. 71. 71. 71. 71. 71. 71. 71. 71.
 71. 71. 71. 71. 71. 71. 71. 71. 71. 71. 71. 71. 71. 71. 71. 71. 71. 71.
 71. 71. 71. 71. 71. 71. 71. 71. 71. 71. 71. 71. 71. 71. 71. 71. 71. 71.
 71. 71. 71. 71. 71. 71. 71. 71. 71. 71.]",,157.66679770960022,0.19907998786619954
508,10,0.9,2,opinion-timeseries,mod,"[43. 43. 43. 43. 43. 43. 43. 43. 43. 43. 43. 43. 43. 43. 43. 43. 43. 43.
 43. 43. 43. 43. 43. 43. 43. 43. 43. 43. 43. 43. 43. 43. 43. 43. 43. 43.
 43. 43. 43. 43. 43. 43. 43. 43. 43. 43. 43. 43. 43. 43. 43. 43. 43. 43.
 43. 43. 43. 43. 43. 43. 43. 43. 43. 43.]",,258.63209294285195,0.4108720246207212
509,10,0.9,2,opinion-timeseries,rep,"[48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48.
 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48.
 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48.
 48. 48. 48. 48. 48. 48. 48. 48. 48. 48.]",,133.24206280300524,0.23733261936203726
510,10,0.9,3,opinion-timeseries,dem,"[68. 68. 68. 68. 68. 68. 68. 68. 68. 68. 68. 68. 68. 68. 68. 68. 68. 68.
 68. 68. 68. 68. 68. 68. 68. 68. 68. 68. 68. 68. 68. 68. 68. 68. 68. 68.
 68. 68. 68. 68. 68. 68. 68. 68. 68. 68. 68. 68. 68. 68. 68. 68. 68. 68.
 68. 68. 68. 68. 68. 68. 68. 68. 68. 68.]",,179.84604276992027,0.23013256236492047
511,10,0.9,3,opinion-timeseries,mod,"[45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45.
 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45.
 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45.
 45. 45. 45. 45. 45. 45. 45. 45. 45. 45.]",,243.23149364340136,0.38347072344028965
512,10,0.9,3,opinion-timeseries,rep,"[52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52.
 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52.
 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52.
 52. 52. 52. 52. 52. 52. 52. 52. 52. 52.]",,104.69119972566938,0.18651123823965438
513,10,0.9,4,opinion-timeseries,dem,"[65. 65. 65. 65. 65. 65. 65. 65. 65. 65. 65. 65. 65. 65. 65. 65. 65. 65.
 65. 65. 65. 65. 65. 65. 65. 65. 65. 65. 65. 65. 65. 65. 65. 65. 65. 65.
 65. 65. 65. 65. 65. 65. 65. 65. 65. 65. 65. 65. 65. 65. 65. 65. 65. 65.
 65. 65. 65. 65. 65. 65. 65. 65. 65. 65.]",,202.44105092594236,0.2628460526214088
514,10,0.9,4,opinion-timeseries,mod,"[46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46.
 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46.
 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46.
 46. 46. 46. 46. 46. 46. 46. 46. 46. 46.]",,235.5611587252873,0.3697700728500738
515,10,0.9,4,opinion-timeseries,rep,"[52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52.
 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52.
 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52.
 52. 52. 52. 52. 52. 52. 52. 52. 52. 52.]",,104.69119972566938,0.18651123823965438
516,10,0.9,5,opinion-timeseries,dem,"[63. 63. 63. 63. 63. 63. 63. 63. 63. 63. 63. 63. 63. 63. 63. 63. 63. 63.
 63. 63. 63. 63. 63. 63. 63. 63. 63. 63. 63. 63. 63. 63. 63. 63. 63. 63.
 63. 63. 63. 63. 63. 63. 63. 63. 63. 63. 63. 63. 63. 63. 63. 63. 63. 63.
 63. 63. 63. 63. 63. 63. 63. 63. 63. 63.]",,217.67153948093443,0.28552771254075004
517,10,0.9,5,opinion-timeseries,mod,"[48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48.
 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48.
 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48.
 48. 48. 48. 48. 48. 48. 48. 48. 48. 48.]",,220.29085205700213,0.34236877166964225
518,10,0.9,5,opinion-timeseries,rep,"[53. 53. 53. 53. 53. 53. 53. 53. 53. 53. 53. 53. 53. 53. 53. 53. 53. 53.
 53. 53. 53. 53. 53. 53. 53. 53. 53. 53. 53. 53. 53. 53. 53. 53. 53. 53.
 53. 53. 53. 53. 53. 53. 53. 53. 53. 53. 53. 53. 53. 53. 53. 53. 53. 53.
 53. 53. 53. 53. 53. 53. 53. 53. 53. 53.]",,97.88742156171034,0.17482478637203527
519,10,0.9,6,opinion-timeseries,dem,"[69. 69. 69. 69. 69. 69. 69. 69. 69. 69. 69. 69. 69. 69. 69. 69. 69. 69.
 69. 69. 69. 69. 69. 69. 69. 69. 69. 69. 69. 69. 69. 69. 69. 69. 69. 69.
 69. 69. 69. 69. 69. 69. 69. 69. 69. 69. 69. 69. 69. 69. 69. 69. 69. 69.
 69. 69. 69. 69. 69. 69. 69. 69. 69. 69.]",,172.39877928802164,0.21973010004675753
520,10,0.9,6,opinion-timeseries,mod,"[46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46.
 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46.
 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46.
 46. 46. 46. 46. 46. 46. 46. 46. 46. 46.]",,235.5611587252873,0.3697700728500738
521,10,0.9,6,opinion-timeseries,rep,"[48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48.
 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48.
 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48.
 48. 48. 48. 48. 48. 48. 48. 48. 48. 48.]",,133.24206280300524,0.23733261936203726
522,10,0.9,8,opinion-timeseries,dem,"[66. 66. 66. 66. 66. 66. 66. 66. 66. 66. 66. 66. 66. 66. 66. 66. 66. 66.
 66. 66. 66. 66. 66. 66. 66. 66. 66. 66. 66. 66. 66. 66. 66. 66. 66. 66.
 66. 66. 66. 66. 66. 66. 66. 66. 66. 66. 66. 66. 66. 66. 66. 66. 66. 66.
 66. 66. 66. 66. 66. 66. 66. 66. 66. 66.]",,194.8720582844036,0.2518208792273947
523,10,0.9,8,opinion-timeseries,mod,"[48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48.
 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48.
 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48.
 48. 48. 48. 48. 48. 48. 48. 48. 48. 48.]",,220.29085205700213,0.34236877166964225
524,10,0.9,8,opinion-timeseries,rep,"[48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48.
 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48.
 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48.
 48. 48. 48. 48. 48. 48. 48. 48. 48. 48.]",,133.24206280300524,0.23733261936203726
525,10,0.9,9,opinion-timeseries,dem,"[68. 68. 68. 68. 68. 68. 68. 68. 68. 68. 68. 68. 68. 68. 68. 68. 68. 68.
 68. 68. 68. 68. 68. 68. 68. 68. 68. 68. 68. 68. 68. 68. 68. 68. 68. 68.
 68. 68. 68. 68. 68. 68. 68. 68. 68. 68. 68. 68. 68. 68. 68. 68. 68. 68.
 68. 68. 68. 68. 68. 68. 68. 68. 68. 68.]",,179.84604276992027,0.23013256236492047
526,10,0.9,9,opinion-timeseries,mod,"[39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39.
 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39.
 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39. 39.
 39. 39. 39. 39. 39. 39. 39. 39. 39. 39.]",,289.62831266987695,0.46567462698158435
527,10,0.9,9,opinion-timeseries,rep,"[52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52.
 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52.
 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52.
 52. 52. 52. 52. 52. 52. 52. 52. 52. 52.]",,104.69119972566938,0.18651123823965438
528,15,0.05,0,opinion-timeseries,dem,"[ 71.          71.          71.           0.           0.
   0.           0.          99.433334    99.433334    99.433334
  98.433334    98.433334    98.433334    98.433334    92.13333
  92.13333     92.13333     92.13333     71.933334    16.1
   0.           0.          86.333336     0.76666665   0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
  99.666664    99.666664   100.         100.         100.
 100.          98.9         98.9         97.9         97.9
 100.         100.         100.         100.          16.7
  99.96667     99.96667     94.3         28.733334   100.
 100.         100.         100.         100.         100.
 100.         100.         100.           0.        ]",0.24999590937391802,402.51506232457484,0.38625677661213387
529,15,0.05,0,opinion-timeseries,mod,"[42.       79.       79.       69.666664 69.666664 39.366665 39.366665
 70.933334 73.       73.       40.933334 40.933334 40.933334 40.933334
 40.3      38.933334 38.933334 34.       34.       34.       34.
 69.433334 73.       40.166668 34.       34.       34.       70.36667
 70.36667  72.96667  73.       71.7      71.46667  73.       41.066666
 71.6      73.       72.933334 41.166668 34.466667 34.       69.666664
 69.666664 73.       73.       73.       73.       73.       67.666664
 64.166664 73.       73.       68.03333  64.23333  72.96667  67.7
 67.7      67.7      64.13333  64.13333  73.       73.       41.633335
 34.833332]",0.07342093701907071,190.09378531836978,0.26250077488769463
530,15,0.05,0,opinion-timeseries,rep,"[43.       99.       99.       91.73333  91.73333  10.266666 10.266666
 94.53333  99.       99.       17.2      17.2      17.2      17.2
 16.033333 11.7      11.7       1.        1.        1.        1.
 90.73333  98.6      14.133333  1.        1.        1.       91.166664
 91.166664 98.933334 99.       97.13333  96.166664 99.       15.666667
 97.13333  99.       98.76667  16.333334  1.4       1.       92.433334
 92.433334 99.       99.       99.       99.       99.       91.566666
 72.2      99.       99.       94.4      75.333336 98.166664 88.333336
 88.333336 88.333336 66.5      66.5      98.03333  99.       16.2
  1.3     ]",0.17942623691741702,324.99928328674866,0.6047966266198864
531,15,0.05,1,opinion-timeseries,dem,"[ 79.          79.          79.           0.           0.
   0.           0.          98.26667     98.26667     98.26667
  98.26667     98.26667     98.26667     98.26667     83.36667
  83.36667     83.36667     83.36667     46.633335     2.3
   0.           0.          59.2          0.53333336   0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
  99.2         99.2        100.         100.         100.
 100.          96.333336    96.333336    91.63333     91.63333
 100.         100.         100.         100.           9.933333
 100.         100.          72.433334     2.6333334   99.96667
  99.96667     99.96667     99.96667     99.96667     99.96667
 100.         100.         100.           0.        ]",0.21303982489634046,415.3358872165982,0.4071414545031703
532,15,0.05,1,opinion-timeseries,mod,"[40.       78.       78.       57.433334 57.433334 23.433332 23.433332
 57.966667 70.333336 72.666664 27.966667 27.966667 27.966667 27.966667
 25.3      24.033333 24.033333 19.       19.       19.       19.
 54.733334 70.23333  24.666666 19.033333 19.       19.       55.
 55.       68.03333  71.4      60.8      58.766666 70.2      27.4
 61.933334 70.8      71.6      26.566668 19.766666 19.1      54.5
 54.5      64.666664 71.6      72.       72.       72.       65.333336
 57.766666 71.8      71.8      63.766666 57.366665 70.73333  62.833332
 62.833332 62.833332 56.6      56.6      70.433334 71.73333  27.8
 19.833334]",0.07779370315136602,264.19093957752665,0.36290096640266123
533,15,0.05,1,opinion-timeseries,rep,"[49.         98.933334   99.         76.13333    76.13333     1.7
  1.7        80.4        93.9        95.73333     8.7         8.7
  8.7         8.7         7.4666667   4.9         4.9         0.
  0.          0.          0.         74.5        95.53333     6.3
  0.          0.          0.         75.3        75.3        93.333336
 95.566666   88.666664   84.23333    94.36667     6.4        88.03333
 94.86667    95.96667     7.7         0.2         0.         75.433334
 75.433334   90.933334   95.7        96.         96.         96.
 86.433334   50.166668   96.         96.         83.26667    46.066666
 95.833336   81.13333    81.13333    81.13333    44.033333   44.033333
 95.7        96.          8.066667    0.16666667]",0.15561994675821703,326.72326237838035,0.5889874023846391
534,15,0.05,2,opinion-timeseries,dem,"[ 62.        62.        62.         0.         0.         0.
   0.        97.933334  97.933334  97.933334  97.933334  97.933334
  97.933334  97.933334  96.63333   96.63333   96.63333   96.63333
  88.166664  36.2        0.         0.        86.566666   0.5
   0.         0.         0.         0.         0.         0.
   0.         0.         0.         0.         0.        99.
  99.       100.       100.       100.       100.        97.2
  97.2       97.2       97.2      100.       100.       100.
 100.        57.333332 100.       100.        97.8       52.4
 100.       100.       100.       100.       100.       100.
 100.       100.       100.         0.      ]",0.29774698986531767,389.82813035579,0.37209015475723545
535,15,0.05,2,opinion-timeseries,mod,"[46.       75.8      76.       53.633335 53.633335 28.333334 28.333334
 53.566666 63.233334 64.       31.566668 31.566668 31.566668 31.566668
 29.666666 28.933332 28.933332 26.       26.       26.       26.
 52.6      62.366665 29.566668 26.1      26.       26.       52.233334
 52.233334 62.766666 64.       55.433334 54.666668 63.4      31.8
 55.       63.466667 63.166668 31.7      27.633333 27.033333 53.733334
 53.733334 63.366665 64.       65.9      67.       67.       62.166668
 57.533333 66.86667  66.933334 61.5      57.166668 64.03333  58.1
 58.1      58.1      55.933334 55.933334 63.633335 66.6      31.733334
 27.8     ]",0.05996424576831936,246.56869581960757,0.35815186542284827
536,15,0.05,2,opinion-timeseries,rep,"[5.1000000e+01 9.8933334e+01 9.9000000e+01 8.0533333e+01 8.0533333e+01
 1.8000000e+00 1.8000000e+00 8.1000000e+01 9.7666664e+01 9.7933334e+01
 6.6333332e+00 6.6333332e+00 6.6333332e+00 6.6333332e+00 6.4666667e+00
 4.7666669e+00 4.7666669e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 7.7066666e+01 9.7633331e+01 5.0666666e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 7.7599998e+01 7.7599998e+01 9.7466667e+01
 9.8000000e+01 8.7900002e+01 8.3833336e+01 9.7733330e+01 6.0666666e+00
 8.6533333e+01 9.7800003e+01 9.7900002e+01 6.3666668e+00 3.3333335e-02
 0.0000000e+00 7.8566666e+01 7.8566666e+01 9.7300003e+01 9.7966667e+01
 9.8066666e+01 9.8500000e+01 9.8966667e+01 9.6566666e+01 8.3400002e+01
 9.8966667e+01 9.9000000e+01 9.7500000e+01 8.2400002e+01 9.8566666e+01
 8.6666664e+01 8.6666664e+01 8.6666664e+01 6.6233330e+01 6.6233330e+01
 9.7833336e+01 9.9000000e+01 7.9666667e+00 2.3333333e-01]",0.20076772843443114,334.4325195804523,0.6077766381418476
537,15,0.05,3,opinion-timeseries,dem,"[6.1000000e+01 6.1000000e+01 6.1000000e+01 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 9.9533333e+01 9.9533333e+01 9.9533333e+01
 5.1700001e+01 4.8666668e+00 3.3333335e-02 3.3333335e-02 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 7.5333333e+00 3.3333335e-02 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 9.9300003e+01 9.9300003e+01 1.0000000e+02 1.0000000e+02 1.0000000e+02
 1.0000000e+02 9.8566666e+01 9.8566666e+01 3.9799999e+01 3.9799999e+01
 1.0000000e+02 1.0000000e+02 1.0000000e+02 1.0000000e+02 0.0000000e+00
 9.9766670e+01 9.9766670e+01 1.7200001e+01 0.0000000e+00 9.9666664e+01
 9.9666664e+01 9.9666664e+01 9.9666664e+01 9.9666664e+01 9.9666664e+01
 1.0000000e+02 1.0000000e+02 1.0000000e+02 0.0000000e+00]",0.3404606345003332,497.7703630868168,0.5518537436231832
538,15,0.05,3,opinion-timeseries,mod,"[39.       73.63333  74.       61.866665 61.866665 34.266666 34.266666
 62.6      65.7      66.1      32.6      30.5      29.166666 29.166666
 29.       29.       29.       29.       29.       29.       29.
 58.4      63.       30.533333 29.1      29.       29.       58.533333
 58.533333 64.13333  65.7      63.633335 62.4      65.7      37.1
 63.8      65.833336 64.4      33.1      30.066668 29.533333 58.5
 58.5      49.6      63.533333 67.666664 68.       68.       50.433334
 43.2      67.53333  67.53333  49.233334 42.166668 63.6      44.966667
 44.966667 44.966667 40.633335 40.633335 63.066666 67.333336 39.633335
 34.033333]",-0.03821586356444219,247.8420271923962,0.36384254853473563
539,15,0.05,3,opinion-timeseries,rep,"[44.         99.         99.         90.7        90.7         6.9
  6.9        91.03333    97.86667    98.         10.4         4.733333
  0.96666664  0.96666664  0.46666667  0.3         0.3         0.
  0.          0.          0.         88.03333    95.5         6.366667
  0.6666667   0.6333333   0.6333333  86.8        86.8        97.73333
 98.         93.833336   92.46667    97.8         9.7        93.066666
 97.86667    96.6         7.766667    0.96666664  0.16666667 87.6
 87.6        62.2        96.86667    98.         98.         98.
 50.833332   16.033333   98.         98.         48.533333   14.233334
 93.13333    28.866667   28.866667   28.866667   10.533334   10.533334
 92.36667    97.96667    14.2         1.7       ]",0.008538472886739513,360.69673617568895,0.673555399032838
540,15,0.05,4,opinion-timeseries,dem,"[ 62.       62.       62.        0.        0.        0.        0.
  97.63333  97.63333  97.63333  97.63333  97.63333  97.63333  97.63333
  97.63333  97.63333  97.63333  97.63333  97.63333  97.63333   0.
   0.      100.        0.7       0.        0.        0.        0.
   0.        0.        0.        0.        0.        0.        0.
  98.1      98.1     100.      100.      100.      100.       95.23333
  95.23333  95.23333  95.23333 100.      100.      100.      100.
 100.      100.      100.      100.      100.      100.      100.
 100.      100.      100.      100.      100.      100.      100.
   0.     ]",0.31942554949565066,382.20175019625634,0.3543837600661798
541,15,0.05,4,opinion-timeseries,mod,"[42.       76.9      77.       48.8      48.8      23.666666 23.666666
 49.733334 57.133335 58.9      26.233334 26.233334 26.233334 26.233334
 26.233334 26.233334 26.233334 22.       22.       22.       21.
 48.866665 58.8      25.2      21.       21.       21.       48.333332
 48.333332 56.333332 58.8      51.2      51.266666 57.033333 24.766666
 50.533333 55.5      58.366665 25.066668 21.133333 21.       48.633335
 48.633335 57.266666 58.9      59.       59.       59.       59.
 59.       59.       59.       59.       59.       59.       59.
 59.       59.       59.       59.       59.       59.       25.6
 21.133333]",0.04749513690383973,277.53904071825104,0.4157321246524426
542,15,0.05,4,opinion-timeseries,rep,"[53.        99.        99.        82.13333   82.13333    2.4333334
  2.4333334 83.8       96.3       97.         3.7333333  3.7333333
  3.7333333  3.7333333  3.7333333  3.7333333  3.7333333  2.
  2.         2.         1.9666667 82.333336  96.933334   3.7666667
  1.         1.         1.        80.166664  80.166664  95.666664
 96.96667   86.03333   84.8       96.666664   3.8       86.46667
 96.7       97.         3.9333334  1.         1.        80.333336
 80.333336  96.066666  96.9       97.        97.        97.
 97.        97.        97.        97.        97.        97.
 97.        97.        97.        97.        97.        97.
 97.        97.         4.1        1.       ]",0.22788169654001544,340.9982299780438,0.6337337334486005
543,15,0.05,5,opinion-timeseries,dem,"[ 60.          60.          60.           0.           0.
   0.           0.          98.          98.          98.
  98.          98.          98.          98.          94.53333
  94.53333     94.53333     94.53333     67.2          4.6
   0.           0.          41.433334     0.23333333   0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
  97.666664    97.666664   100.         100.         100.
 100.          96.          96.          81.433334    81.433334
 100.         100.         100.         100.           3.0333333
  99.9         99.9         54.433334     0.9         99.26667
  99.26667     99.26667     99.26667     99.26667     99.26667
 100.         100.         100.           0.        ]",0.24009775334731898,418.8408262350669,0.4152493726237241
544,15,0.05,5,opinion-timeseries,mod,"[48.       70.       70.       51.433334 51.433334 23.533333 23.533333
 51.233334 57.       57.       26.333334 26.333334 26.333334 26.333334
 24.666666 23.633333 23.633333 19.3      19.       19.       19.
 47.1      53.8      22.466667 19.       19.       19.       47.133335
 47.133335 54.       54.       49.466667 48.366665 54.       22.7
 48.9      54.       54.       22.533333 19.366667 19.       48.633335
 48.633335 52.933334 54.       58.233334 59.7      60.       55.833332
 53.433334 59.       60.       55.533333 53.066666 58.533333 54.9
 54.9      54.9      53.033333 53.033333 58.7      59.       26.233334
 22.366667]",0.0007750194886980464,289.46948338662185,0.43115148582503715
545,15,0.05,5,opinion-timeseries,rep,"[ 53.        100.        100.         85.933334   85.933334    2.3333333
   2.3333333  86.36667    99.46667   100.          5.0666666   5.0666666
   5.0666666   5.0666666   4.8         3.8666666   3.8666666   1.
   1.          1.          1.         78.4        99.13333     4.9666667
   1.          1.          1.         79.2        79.2        99.26667
 100.         85.76667    83.46667    99.36667     5.3333335  86.
  99.666664   99.9         3.7         1.          1.         80.73333
  80.73333    90.6       100.        100.        100.        100.
  77.86667    40.433334   98.96667   100.         71.933334   35.933334
  94.566666   52.833332   52.833332   52.833332   27.5        27.5
  95.76667    98.933334    5.8         1.       ]",0.07776494571907805,343.6714115391096,0.633584526512535
546,15,0.05,6,opinion-timeseries,dem,"[ 62.          62.          62.           0.           0.
   0.           0.          95.63333     95.63333     95.63333
  95.63333     95.63333     95.63333     95.63333     87.8
  87.8         87.8         87.8         52.633335     2.1
   0.           0.          31.833334     0.16666667   0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
  97.53333     97.53333    100.         100.         100.
 100.          93.63333     93.63333     93.63333     93.63333
 100.         100.         100.         100.           7.2
 100.         100.          35.5          0.56666666  99.76667
  99.76667     99.76667     99.76667     99.76667     99.76667
 100.         100.         100.           0.        ]",0.24687080682899454,421.53418796004235,0.40917941612655795
547,15,0.05,6,opinion-timeseries,mod,"[39.       74.8      75.       51.4      51.4      19.033333 19.033333
 50.233334 57.466667 57.933334 21.366667 21.366667 21.366667 21.366667
 20.333334 20.233334 20.233334 17.       17.       17.       17.
 49.466667 57.233334 19.933332 17.       17.       17.       48.766666
 48.766666 57.166668 57.933334 52.466667 52.266666 57.7      21.233334
 53.233334 57.933334 57.833332 20.866667 18.366667 17.866667 49.633335
 49.633335 57.166668 57.966667 58.       58.       58.       52.533333
 46.666668 58.       58.       48.366665 46.333332 57.166668 47.666668
 47.666668 47.666668 45.8      45.8      57.166668 58.       21.833334
 18.333334]",-0.009001872750943898,305.0378686816483,0.45629959336070747
548,15,0.05,6,opinion-timeseries,rep,"[52.        97.5       97.933334  82.066666  82.066666   1.8333334
  1.8333334 80.63333   95.5       96.         5.         5.
  5.         5.         4.5666666  3.2333333  3.2333333  1.
  1.         1.         1.        78.03333   95.833336   4.233333
  1.         1.         1.        77.333336  77.333336  95.36667
 96.        84.53333   82.86667   95.566666   5.0333333 85.63333
 95.73333   96.         4.633333   1.         1.        80.333336
 80.333336  95.566666  96.        96.        96.        96.
 85.9       47.766666  96.        96.        61.533333  31.566668
 95.46667   59.3       59.3       59.3       29.866667  29.866667
 95.1       96.         6.         1.       ]",0.09693349731987846,335.7538739093194,0.6110481666149883
