,ws_p,ws_k,simple_spread_chance,repetition,measure,pen_name,data,pearson,euclidean,mape
38,0.1,2,0.05,3,opinion-timeseries,rep,"[50.       54.7      56.933334 49.3      49.3      44.866665 42.7
 40.433334 43.5      46.533333 41.9      41.9      41.9      39.8
 39.8      37.966667 37.966667 34.5      34.5      34.5      32.3
 35.533333 38.8      38.8      33.066666 28.433332 24.466667 28.
 28.       31.5      35.4      35.733334 35.9      38.8      38.8
 38.8      41.433334 39.3      35.3      31.833334 28.9      32.466667
 30.666666 33.6      34.466667 32.833332 31.633333 29.8      27.233334
 27.233334 31.7      38.066666 35.866665 33.766666 32.133335 30.5
 29.       29.       27.333334 25.733334 25.733334 25.733334 23.4
 23.366667]",-0.8182653932205725,246.29042953629747,0.43787373784457306
39,0.1,2,0.05,4,opinion-timeseries,dem,"[61.       61.       61.       51.7      49.166668 49.166668 49.166668
 52.066666 52.066666 49.9      44.8      42.133335 39.9      39.9
 35.733334 35.733334 33.666668 33.666668 32.1      30.4      26.9
 26.9      28.       25.466667 22.933332 20.733334 18.366667 18.366667
 17.766666 17.766666 17.766666 17.766666 17.766666 17.766666 16.933332
 21.4      21.4      25.6      25.6      25.6      25.6      27.833334
 25.6      24.666666 24.666666 31.933332 39.266666 44.966667 51.1
 48.333332 48.433334 43.833332 39.466667 35.733334 38.866665 38.866665
 38.866665 36.866665 36.866665 36.866665 38.166668 39.766666 39.766666
 37.733334]",-0.4780635099768287,455.0532108124419,0.5975439403705384
40,0.1,2,0.05,4,opinion-timeseries,mod,"[40.       43.033333 45.5      39.666668 37.766666 37.766666 37.766666
 37.766666 40.8      42.3      40.033333 40.033333 40.033333 40.033333
 36.333332 35.       33.2      33.166668 31.3      29.766666 25.366667
 29.8      33.433334 30.       27.166666 24.5      22.266666 26.2
 26.2      29.266666 32.733334 36.266666 39.966667 42.9      40.633335
 43.466667 46.266666 46.3      43.9      41.7      39.266666 40.366665
 38.3      40.9      41.733334 45.933334 49.566666 51.4      48.633335
 46.033333 49.466667 50.1      45.266666 41.333332 39.266666 37.633335
 37.633335 35.9      34.466667 34.466667 36.166668 37.633335 34.4
 32.366665]",-0.0632206659134571,302.13867996247404,0.4769145918340116
41,0.1,2,0.05,4,opinion-timeseries,rep,"[54.       58.566666 61.166668 51.466667 51.433334 45.866665 43.533333
 41.233334 44.266666 46.333332 42.333332 42.3      42.3      40.633335
 40.566666 38.2      38.166668 34.3      34.3      34.3      32.2
 35.133335 38.133335 38.133335 32.4      28.166666 24.233334 28.7
 28.7      32.1      35.433334 35.5      34.766666 37.633335 37.633335
 37.633335 40.766666 38.733334 34.7      30.933332 27.5      30.4
 28.633333 32.       33.4      32.1      29.833334 29.133333 26.3
 26.3      29.866667 37.       35.       33.366665 31.8      30.2
 28.2      28.2      26.633333 25.133333 25.166666 25.166666 23.266666
 23.266666]",-0.8577564048037204,250.87014862646208,0.44887264265077564
42,0.1,2,0.05,5,opinion-timeseries,dem,"[53.       53.       53.       44.4      42.2      42.2      42.2
 45.466667 45.466667 43.133335 38.066666 36.366665 35.066666 35.066666
 31.8      31.8      30.       30.       28.6      27.3      24.9
 24.9      26.033333 23.7      21.433332 19.533333 17.066668 17.066668
 16.233334 16.233334 16.233334 16.233334 16.233334 16.233334 15.466666
 19.3      19.3      23.966667 23.966667 23.966667 23.966667 26.533333
 23.4      22.2      22.2      29.066668 35.933334 42.333332 47.866665
 45.333332 45.966667 41.3      37.266666 33.5      36.033333 36.033333
 36.033333 34.233334 34.233334 34.233334 35.9      37.066666 37.066666
 35.366665]",-0.39288257743105937,475.91168237444526,0.6367148363091699
43,0.1,2,0.05,5,opinion-timeseries,mod,"[38.       41.633335 44.066666 38.233334 36.566666 36.533333 36.533333
 36.566666 40.       41.4      38.833332 38.833332 38.833332 38.8
 35.033333 33.333332 31.433332 31.433332 29.866667 28.233334 24.6
 28.566668 32.733334 29.666666 26.8      24.233334 22.166666 25.966667
 25.966667 29.866667 34.1      37.533333 40.833332 43.6      41.4
 44.333332 46.866665 46.833332 44.433334 41.9      39.533333 39.566666
 37.366665 40.233334 41.133335 44.533333 47.       49.966667 46.533333
 43.966667 46.2      46.666668 42.833332 38.1      36.333332 34.366665
 34.366665 32.8      30.8      30.8      32.3      34.366665 30.066668
 28.433332]",-0.08129084902736702,312.25899770326697,0.494546992814796
44,0.1,2,0.05,5,opinion-timeseries,rep,"[44.       49.066666 51.8      45.166668 45.133335 40.733334 38.633335
 36.733334 39.866665 42.666668 38.166668 38.166668 38.166668 36.133335
 36.066666 34.333332 34.333332 30.833334 30.833334 30.833334 29.3
 32.9      36.766666 36.766666 31.233334 26.7      22.9      26.8
 26.8      30.366667 33.833332 35.1      34.2      37.566666 37.566666
 37.6      40.133335 38.033333 34.166668 30.833334 27.433332 31.9
 30.3      34.066666 35.9      33.266666 30.966667 29.8      26.666666
 26.666666 30.733334 37.2      35.333332 33.566666 31.666666 30.3
 28.866667 28.866667 27.633333 26.5      26.5      26.466667 23.6
 23.566668]",-0.7299781096482058,254.43009998361643,0.4572065442575727
45,0.1,2,0.05,6,opinion-timeseries,dem,"[77.       77.       77.       65.6      62.5      62.5      62.5
 64.76667  64.76667  61.6      55.9      52.833332 50.4      50.4
 45.166668 45.166668 42.633335 42.633335 40.3      38.033333 34.133335
 34.133335 34.533333 30.933332 27.733334 24.9      22.7      22.7
 21.233334 21.233334 21.233334 21.233334 21.233334 21.233334 20.4
 25.466667 25.466667 29.3      29.3      29.3      29.3      31.366667
 28.266666 26.733334 26.733334 34.066666 40.633335 47.233334 51.866665
 49.566666 49.466667 44.233334 39.666668 36.       39.166668 39.166668
 39.166668 37.266666 37.266666 37.266666 38.266666 39.       39.
 36.566666]",-0.6973774318746963,425.8319003351484,0.5436388087910282
46,0.1,2,0.05,6,opinion-timeseries,mod,"[38.       41.133335 44.2      39.266666 37.266666 37.266666 37.266666
 37.233334 40.466667 41.433334 39.333332 39.333332 39.333332 39.333332
 35.366665 34.033333 32.166668 32.166668 30.466667 29.066668 24.233334
 26.966667 30.333334 27.566668 24.5      22.633333 20.633333 24.466667
 24.466667 28.466667 32.166668 35.233334 38.666668 42.333332 40.3
 43.166668 46.       46.433334 44.133335 41.766666 39.9      41.366665
 39.266666 42.066666 42.666668 46.566666 49.633335 51.7      49.2
 46.9      50.233334 50.266666 44.9      40.9      38.8      36.8
 36.8      35.233334 33.8      33.8      34.8      36.333332 32.733334
 31.266666]",-0.039108900851932374,307.9907266902485,0.48646242546080215
47,0.1,2,0.05,6,opinion-timeseries,rep,"[51.       55.6      57.866665 48.733334 48.733334 43.566666 41.466667
 39.533333 42.6      45.966667 41.466667 41.466667 41.466667 39.566666
 39.566666 37.5      37.5      33.733334 33.733334 33.733334 32.5
 36.5      39.133335 39.133335 34.133335 29.7      25.666666 29.7
 29.7      32.633335 35.9      35.733334 35.266666 38.466667 38.466667
 38.466667 41.733334 39.833332 35.966667 32.633335 29.233334 32.433334
 30.566668 34.133335 35.266666 33.366665 31.933332 30.633333 27.333334
 27.333334 31.466667 37.966667 36.333332 34.466667 32.633335 31.233334
 29.666666 29.633333 27.9      26.733334 26.733334 26.733334 24.366667
 24.366667]",-0.819120676089137,243.6015694336435,0.43607654178497945
48,0.1,2,0.05,7,opinion-timeseries,dem,"[69.       69.       69.       58.766666 55.766666 55.766666 55.766666
 58.       58.       55.566666 50.533333 48.533333 46.133335 46.133335
 41.7      41.7      39.333332 39.333332 37.266666 35.066666 32.066666
 32.066666 32.633335 29.4      26.3      23.766666 21.833334 21.833334
 20.433332 20.433332 20.433332 20.433332 20.433332 20.433332 19.466667
 23.233334 23.233334 27.766666 27.766666 27.766666 27.766666 29.966667
 27.       26.       26.       32.5      39.7      45.966667 51.166668
 48.133335 48.233334 43.7      39.066666 35.066666 37.966667 37.966667
 37.966667 36.066666 36.066666 36.066666 37.566666 38.466667 38.466667
 36.4     ]",-0.6376325919529378,437.86320654111574,0.5639363404559372
49,0.1,2,0.05,7,opinion-timeseries,mod,"[38.       41.4      43.9      39.133335 37.2      37.2      37.2
 37.2      40.266666 41.5      38.833332 38.8      38.8      38.8
 34.966667 33.233334 31.666666 31.666666 29.8      28.4      24.433332
 27.933332 31.733334 28.8      26.2      23.566668 21.2      25.233334
 25.233334 28.933332 32.9      36.566666 39.666668 42.533333 40.3
 43.6      46.166668 46.366665 43.7      41.666668 39.5      41.1
 38.9      41.466667 41.7      45.633335 48.5      51.266666 48.666668
 46.233334 49.066666 48.5      43.3      38.966667 37.266666 35.533333
 35.533333 33.566666 31.666666 31.666666 33.1      34.2      31.066668
 29.266666]",-0.06673316861372519,310.7749527803338,0.4913111610180299
50,0.1,2,0.05,7,opinion-timeseries,rep,"[52.       56.433334 58.6      49.9      49.9      44.833332 42.8
 41.1      44.166668 47.066666 43.       43.       43.       41.033333
 41.033333 39.166668 39.166668 35.666668 35.666668 35.666668 33.433334
 37.366665 40.666668 40.666668 34.566666 29.9      26.133333 29.7
 29.7      33.433334 36.6      36.533333 36.6      39.233334 39.233334
 39.233334 42.1      40.133335 36.166668 32.9      30.266666 33.733334
 32.       35.2      36.833332 34.366665 31.933332 30.633333 27.666666
 27.666666 31.633333 38.333332 36.633335 34.966667 33.066666 31.533333
 30.5      30.5      29.166666 27.533333 27.6      27.633333 24.766666
 24.766666]",-0.8268180086222596,237.8280272107614,0.42405458686902786
51,0.1,2,0.05,8,opinion-timeseries,dem,"[66.       66.       66.       56.3      53.6      53.6      53.6
 56.5      56.5      54.       48.766666 46.466667 43.933334 43.933334
 39.366665 39.366665 37.6      37.6      35.466667 33.466667 29.866667
 29.866667 30.433332 27.166666 24.333334 22.033333 20.066668 20.066668
 19.133333 19.133333 19.133333 19.133333 19.133333 19.133333 18.333334
 22.3      22.3      26.2      26.2      26.2      26.2      28.6
 25.2      23.966667 23.966667 32.233334 38.9      44.666668 49.866665
 47.1      47.533333 43.433334 39.166668 36.033333 39.333332 39.333332
 39.333332 37.166668 37.166668 37.166668 38.6      39.566666 39.566666
 38.066666]",-0.5808310747154504,445.2880067733172,0.5762288266576934
52,0.1,2,0.05,8,opinion-timeseries,mod,"[45.       47.9      50.7      43.8      41.2      41.2      41.2
 41.2      43.766666 43.866665 41.7      41.7      41.7      41.7
 37.4      35.766666 33.733334 33.733334 32.266666 30.8      26.3
 29.6      33.166668 29.833334 26.633333 24.1      21.366667 25.633333
 25.633333 28.666666 32.5      36.066666 39.166668 42.333332 39.933334
 42.666668 45.666668 46.933334 45.166668 43.2      41.066666 41.7
 39.533333 42.333332 43.2      47.6      50.066666 51.933334 49.8
 47.433334 49.933334 49.766666 44.366665 40.6      38.633335 36.566666
 36.566666 34.4      32.766666 32.766666 34.233334 36.2      32.366665
 30.966667]",-0.25803141278445574,300.8305991559894,0.4650811030526829
53,0.1,2,0.05,8,opinion-timeseries,rep,"[49.       53.966667 55.766666 47.033333 47.033333 42.566666 40.133335
 37.833332 40.9      44.166668 39.8      39.8      39.8      37.566666
 37.566666 35.633335 35.6      32.266666 32.266666 32.266666 30.933332
 34.166668 37.266666 37.266666 32.366665 27.2      23.133333 26.766666
 26.766666 30.333334 33.666668 33.466667 33.766666 36.933334 36.933334
 36.933334 39.966667 38.       34.333332 30.966667 28.033333 31.466667
 30.2      33.2      35.3      33.4      31.7      30.266666 27.5
 27.5      30.833334 37.633335 35.833332 34.066666 32.433334 31.
 29.6      29.6      28.066668 26.466667 26.466667 26.466667 23.766666
 23.766666]",-0.7956740810180218,251.66028265717395,0.45294398266667135
54,0.1,2,0.05,9,opinion-timeseries,dem,"[67.       67.       67.       57.366665 54.533333 54.533333 54.533333
 57.233334 57.233334 54.366665 49.5      46.766666 44.4      44.4
 39.733334 39.733334 38.066666 38.066666 36.2      34.433334 30.966667
 30.966667 31.666666 28.633333 26.1      23.966667 21.833334 21.833334
 20.7      20.7      20.7      20.7      20.7      20.7      19.733334
 23.566668 23.566668 27.466667 27.466667 27.466667 27.466667 29.866667
 26.866667 25.366667 25.366667 33.133335 38.9      44.233334 49.7
 46.8      46.966667 42.733334 38.533333 34.2      37.333332 37.333332
 37.333332 35.433334 35.433334 35.433334 36.266666 36.833332 36.833332
 34.966667]",-0.6437950261785373,442.427291662749,0.5717800303323656
55,0.1,2,0.05,9,opinion-timeseries,mod,"[38.       40.8      44.133335 39.8      37.966667 37.966667 37.966667
 37.966667 41.266666 41.4      39.366665 39.333332 39.333332 39.3
 35.033333 33.266666 31.433332 31.433332 30.       28.466667 24.733334
 28.966667 33.433334 30.166666 27.533333 24.7      21.933332 25.1
 25.1      29.066668 32.6      36.       39.       42.533333 40.566666
 42.766666 45.866665 46.       43.433334 41.166668 39.033333 40.433334
 38.166668 41.2      41.433334 44.133335 47.       49.8      47.366665
 45.2      47.4      47.6      42.7      38.366665 36.633335 34.6
 34.6      32.666668 31.133333 31.133333 32.8      34.633335 31.533333
 29.9     ]",-0.11611984171454424,311.44197563055025,0.49208556898139505
56,0.1,2,0.05,9,opinion-timeseries,rep,"[50.       54.933334 56.733334 48.3      48.3      43.266666 41.2
 38.966667 41.733334 44.766666 40.466667 40.466667 40.466667 38.4
 38.4      36.6      36.6      33.       33.       33.       31.633333
 34.866665 37.633335 37.633335 32.466667 28.033333 23.833334 27.333334
 27.333334 31.266666 34.7      34.533333 34.8      38.1      38.1
 38.1      41.266666 39.166668 35.233334 31.9      28.633333 32.2
 30.7      34.6      36.966667 34.266666 32.3      30.933332 27.766666
 27.733334 30.933332 38.433334 36.166668 34.6      33.       31.333334
 29.966667 29.966667 28.433332 27.033333 27.033333 27.033333 24.6
 24.6     ]",-0.7933949439504717,246.46765061022128,0.44258108705273924
57,0.1,2,0.1,0,opinion-timeseries,dem,"[69.        69.        69.        50.166668  44.933334  44.933334
 44.933334  50.933334  50.933334  45.533333  36.733334  32.533333
 28.7       28.7       22.9       22.9       20.3       20.3
 18.566668  17.1       13.5       13.5       19.066668  15.333333
 12.533334  10.433333   8.6        8.6        7.9666667  7.9666667
  7.9666667  7.9666667  7.9666667  7.9666667  7.3333335 16.666666
 16.666666  24.7       24.7       24.7       24.7       30.733334
 24.766666  22.2       22.2       37.3       48.5       59.333332
 67.7       60.6       58.7       47.233334  37.333332  29.333334
 36.266666  36.266666  36.266666  32.966667  32.966667  32.966667
 35.7       36.866665  36.866665  32.766666 ]",-0.29626405334969835,494.86177961410107,0.6452888904278979
58,0.1,2,0.1,0,opinion-timeseries,mod,"[45.       50.466667 55.833332 42.166668 38.466667 38.433334 38.433334
 38.433334 43.933334 44.833332 40.4      40.4      40.366665 40.366665
 32.9      29.466667 26.733334 26.733334 23.6      21.333334 15.
 22.5      31.9      26.8      21.6      18.466667 15.266666 23.833334
 23.833334 31.433332 38.5      45.366665 49.966667 55.3      49.7
 55.166668 59.066666 57.166668 51.4      45.966667 41.533333 44.9
 40.333332 46.266666 47.233334 53.5      55.733334 58.066666 50.833332
 45.133335 50.766666 50.633335 40.766666 32.866665 29.166666 26.666666
 26.666666 23.766666 21.533333 21.466667 25.8      30.233334 24.133333
 21.666666]",-0.18432827711259825,319.80049562852673,0.48167792903948403
59,0.1,2,0.1,0,opinion-timeseries,rep,"[52.       61.166668 65.4      45.566666 45.5      37.566666 33.9
 30.533333 37.5      43.733334 35.733334 35.733334 35.666668 32.166668
 32.       28.633333 28.633333 23.066668 23.       22.933332 20.466667
 29.266666 36.7      36.633335 26.333334 19.233334 13.533334 22.133333
 22.066668 29.8      36.733334 37.5      37.1      43.566666 43.566666
 43.6      48.866665 44.466667 36.166668 29.7      23.866667 32.033333
 29.133333 36.166668 37.966667 33.1      30.366667 27.533333 22.833334
 22.833334 30.033333 42.633335 38.266666 34.2      30.6      27.633333
 25.033333 24.966667 22.433332 20.533333 20.566668 20.566668 16.633333
 16.633333]",-0.5373540549905218,274.0163978578751,0.49877226823732956
60,0.1,2,0.1,1,opinion-timeseries,dem,"[65.        65.        65.        46.7       42.133335  42.133335
 42.133335  47.866665  47.866665  42.8       34.3       30.766666
 28.233334  28.233334  22.733334  22.733334  20.5       20.5
 18.3       16.433332  13.4       13.4       18.833334  14.933333
 12.2        9.433333   7.4666667  7.4666667  6.6        6.6
  6.6        6.6        6.6        6.6        5.866667  15.3
 15.3       25.1       25.1       25.1       25.1       29.4
 23.566668  21.2       21.2       35.2       46.733334  56.566666
 64.        57.9       56.266666  45.966667  37.033333  29.3
 36.466667  36.466667  36.466667  33.        33.        33.
 36.766666  39.2       39.2       34.966667 ]",-0.2528726761878227,500.2550956703833,0.6560006548361086
61,0.1,2,0.1,1,opinion-timeseries,mod,"[48.       52.933334 58.133335 43.333332 38.933334 38.866665 38.866665
 38.866665 45.433334 46.166668 41.5      41.5      41.5      41.5
 32.5      29.033333 25.8      25.8      23.5      20.766666 15.5
 23.7      33.166668 26.866667 22.066668 18.1      14.666667 23.5
 23.5      30.8      38.1      44.8      50.566666 55.733334 49.933334
 55.2      59.766666 58.033333 52.4      46.933334 42.133335 44.133335
 40.3      46.3      46.833332 52.433334 55.2      57.966667 50.8
 45.933334 50.9      50.6      41.133335 33.333332 30.       26.766666
 26.733334 23.733334 21.6      21.6      25.466667 30.7      24.866667
 22.433332]",-0.21987409985980513,318.6981227685757,0.47794821611006155
