,er_p,simple_spread_chance,repetition,run,pearson,euclidean,mape
341,0.05,0.05,1,11,-0.45204123194940243,339.1244935268149,0.509141809631538
342,0.05,0.05,1,12,-0.3267946010247695,356.97736059995685,0.5410765395664717
343,0.05,0.05,1,13,-0.26575141878436953,357.9132647515433,0.5503508699775278
344,0.05,0.05,1,14,-0.3378357349081185,360.52520426687437,0.5542696601160583
345,0.05,0.05,1,15,-0.42529149618932593,342.7328196393502,0.515145881489715
346,0.05,0.05,1,16,-0.48566452681463196,330.7469047223075,0.4967681208857199
347,0.05,0.05,1,17,-0.435090962792422,363.3253745300278,0.5509236494031154
348,0.05,0.05,1,18,-0.14914294236490702,356.731494341961,0.5407240691577629
349,0.05,0.05,1,19,-0.45019608798303357,342.77419778872695,0.5182583107317652
350,0.05,0.05,1,20,-0.3822456833533749,355.58806400626764,0.5482137935772586
351,0.05,0.05,1,21,-0.3318496719687962,357.98278689020776,0.5487822725791228
352,0.05,0.05,1,22,-0.4297297293621207,353.76518418768484,0.537888288520569
353,0.05,0.05,1,23,-0.38837751526786884,347.96687793302823,0.5275093310404627
354,0.05,0.05,1,24,-0.5088132810259739,356.05727927920765,0.5384891579058974
355,0.05,0.05,1,25,-0.4085606776965431,333.9482324744631,0.5014178072013785
356,0.05,0.05,1,26,-0.34645386707896786,346.3919167449785,0.5289024486351658
357,0.05,0.05,1,27,-0.4573435642353492,367.76797663301494,0.5624843056916492
358,0.05,0.05,1,28,-0.41844816797784906,371.1934931930114,0.565216109031125
359,0.05,0.05,1,29,-0.21054038083285057,350.9231782631019,0.5319998193166954
360,0.05,0.05,2,0,-0.5591723553737546,361.40650725991145,0.5464279786897995
361,0.05,0.05,2,1,-0.307466100062093,335.2342935995696,0.5125192044062218
362,0.05,0.05,2,2,-0.5505205462977575,355.1395833474098,0.5415844251096489
363,0.05,0.05,2,3,-0.3350187256777048,319.84410188364546,0.4800978017922686
364,0.05,0.05,2,4,-0.3730816905491547,342.3864003126966,0.5166445150865301
365,0.05,0.05,2,5,-0.44838368931555145,319.9522640575237,0.4735317410831359
366,0.05,0.05,2,6,-0.4896621505181284,334.07387416945875,0.5012506249488309
367,0.05,0.05,2,7,-0.6450972281447321,341.0520099469533,0.510479500796845
368,0.05,0.05,2,8,-0.6543367389560355,353.27324128377745,0.5276111390938546
369,0.05,0.05,2,9,-0.4547844497321478,321.2871106349201,0.48306135916302545
370,0.05,0.05,2,10,-0.4762849836816419,349.10822017095205,0.5348991628818901
371,0.05,0.05,2,11,-0.5208115329510682,348.9812853853359,0.5152155512824852
372,0.05,0.05,2,12,-0.492829485006461,342.13725119501646,0.516430975159038
373,0.05,0.05,2,13,-0.44538306439803543,352.2392765864101,0.5299225999086719
374,0.05,0.05,2,14,-0.4862704249734781,335.8375052215879,0.5023662585496348
375,0.05,0.05,2,15,-0.43973529877859413,341.8547901139395,0.514410979659837
376,0.05,0.05,2,16,-0.6383662677896257,334.50727786461806,0.5043107694621627
377,0.05,0.05,2,17,-0.5550629095259721,348.1835284847812,0.5166925560264088
378,0.05,0.05,2,18,-0.4132864322941983,332.12553917114934,0.5019412477266402
379,0.05,0.05,2,19,-0.5235115197135672,345.80007298275024,0.5205736580574248
380,0.05,0.05,2,20,-0.5199910268129894,338.9472177008913,0.5042114881950316
381,0.05,0.05,2,21,-0.45529599788580005,352.1639998814864,0.5345330450764777
382,0.05,0.05,2,22,-0.44392840593329685,338.18724765335065,0.5114176502955687
383,0.05,0.05,2,23,-0.5869069660025924,343.2149016713535,0.5149717097829463
384,0.05,0.05,2,24,-0.47827440727257287,337.1086880744567,0.5127232117667284
385,0.05,0.05,2,25,-0.5446752167740242,328.151039393691,0.48727463013378647
386,0.05,0.05,2,26,-0.541693288602786,358.66626627507895,0.5386006613461054
387,0.05,0.05,2,27,-0.4198771183544114,345.3615256948079,0.5183897522789273
388,0.05,0.05,2,28,-0.4920517757860159,323.8689608805684,0.48379339440570046
389,0.05,0.05,2,29,-0.4216561717685406,343.66382444851075,0.517203929235947
390,0.05,0.05,3,0,-0.5146260156937695,357.72103839840264,0.5508304902490719
391,0.05,0.05,3,1,-0.29059564574966207,351.7002299332942,0.5405728414028038
392,0.05,0.05,3,2,-0.39174087051749445,356.911228044546,0.5457868794470901
393,0.05,0.05,3,3,-0.4865207965691459,368.41092756272565,0.5602062016640343
394,0.05,0.05,3,4,-0.6217614707844685,358.4494965202496,0.541775395223304
395,0.05,0.05,3,5,-0.4127232360420252,345.3463713897709,0.5267790671571336
396,0.05,0.05,3,6,-0.2868681398750263,359.7386956118107,0.548384507525551
397,0.05,0.05,3,7,-0.37018581572187365,359.51532804471253,0.5485841166166914
398,0.05,0.05,3,8,-0.42609234411892877,354.17828844490435,0.531209741315801
399,0.05,0.05,3,9,-0.33541503448597704,359.5680998380926,0.551600014816965
400,0.05,0.05,3,10,-0.6077179504704057,355.64933641516274,0.5314706533345165
401,0.05,0.05,3,11,-0.3034817155207964,335.9755166413798,0.5117767300076149
402,0.05,0.05,3,12,-0.2955952473230832,340.49209790893684,0.5153339814572458
403,0.05,0.05,3,13,-0.573452805808631,366.39090585371076,0.5557947918557592
404,0.05,0.05,3,14,-0.531107447399732,350.64088799327646,0.5340058888109039
405,0.05,0.05,3,15,-0.2861306484575528,345.18960243915654,0.5284697454144839
406,0.05,0.05,3,16,-0.49864274119115176,354.4817746857812,0.5351907469911543
407,0.05,0.05,3,17,-0.19202509805871626,344.2192220849947,0.5267811158242971
408,0.05,0.05,3,18,-0.4030798680816003,348.71551868464866,0.5242643387964542
409,0.05,0.05,3,19,-0.5793978719373697,364.698956829126,0.5439965065804103
410,0.05,0.05,3,20,-0.42753817068280414,375.4427331848779,0.5723282233146249
411,0.05,0.05,3,21,-0.45122212825278973,359.2619016483166,0.5498570901242804
412,0.05,0.05,3,22,-0.26691319270226316,351.60481600516687,0.5376405413072007
413,0.05,0.05,3,23,-0.24006033045280983,348.869603147458,0.5299035068501271
414,0.05,0.05,3,24,-0.5590506302016078,365.39363795056465,0.5594212602624888
415,0.05,0.05,3,25,-0.45310526465708273,335.4304583533851,0.5078889538962771
416,0.05,0.05,3,26,-0.3467919592475847,367.5073040139984,0.5684310224330594
417,0.05,0.05,3,27,-0.40132916270890284,354.5541787161689,0.5332113258780558
418,0.05,0.05,3,28,-0.3991727861650806,353.5827756801573,0.5427430055896059
419,0.05,0.05,4,0,-0.5014165520883647,351.68489813683505,0.5383568163713258
420,0.05,0.05,4,1,-0.5875281345565057,330.58031969864084,0.4895215679191806
421,0.05,0.05,4,2,-0.5905962347707673,340.9798579624424,0.5068111453814107
422,0.05,0.05,4,3,-0.5553334496828102,354.43363970427566,0.5338498595157671
423,0.05,0.05,4,4,-0.592087799688232,349.80950115361674,0.5276956031799207
424,0.05,0.05,4,5,-0.6456435280089423,348.4052995449617,0.5260413844558932
425,0.05,0.05,4,6,-0.48775257994788085,335.89020900764194,0.49792502406952194
426,0.05,0.05,4,7,-0.5128663063501183,331.9578887921347,0.4896614046982259
427,0.05,0.05,4,8,-0.5066768274469878,346.108124676181,0.5174787205636596
428,0.05,0.05,4,9,-0.4767266813762156,332.8728651881739,0.5056428060001922
429,0.05,0.05,4,10,-0.44800091536668846,366.49289983864446,0.5586718662764031
430,0.05,0.05,4,11,-0.5671794867390124,342.98153198720723,0.5067989303268842
431,0.05,0.05,4,12,-0.5242360713280427,359.43155280216416,0.5429603362326362
432,0.05,0.05,4,13,-0.28938719294865817,351.4596757077082,0.5353029469195133
433,0.05,0.05,4,14,-0.5270974899431583,361.01155090470974,0.5480898649218188
434,0.05,0.05,4,15,-0.5179165401560305,352.79400557190655,0.531752956324329
435,0.05,0.05,4,16,-0.4816400450077996,339.70116730919864,0.5113378210549983
436,0.05,0.05,4,17,-0.32251161272047707,347.7583560592245,0.5242096308588248
437,0.05,0.05,4,18,-0.2770140394298384,322.881746432214,0.4911350260126157
438,0.05,0.05,4,19,-0.29108702467198905,337.6998540572526,0.5114539240920086
439,0.05,0.05,4,20,-0.3935209011344558,351.81487306836897,0.5325534706963619
440,0.05,0.05,4,21,-0.5538603586313191,342.00342233954893,0.5116342836108475
441,0.05,0.05,4,22,-0.4467927740201405,337.64683034967663,0.5071846242608039
442,0.05,0.05,4,23,-0.42840345491954307,341.1533739545161,0.517916642547751
443,0.05,0.05,4,24,-0.4257123328634574,337.542240757588,0.5039999646482013
444,0.05,0.05,4,25,-0.6176441805572169,331.93223486605,0.5015978282166919
445,0.05,0.05,4,26,-0.4097111342207067,350.9038023563153,0.536767418588333
446,0.05,0.05,4,27,-0.36077763079670383,329.2202981746628,0.49528080516147427
447,0.05,0.05,4,28,-0.44004273456737436,339.6366066513059,0.516194703609308
448,0.05,0.05,4,29,-0.35627943517208616,318.4424601295821,0.4807142475498045
449,0.05,0.05,5,0,-0.36456330064947134,353.3562468772728,0.5394299326718768
450,0.05,0.05,5,1,-0.3392250726663039,343.20642651067215,0.5238599582397415
451,0.05,0.05,5,2,-0.28349146823658283,357.5386019231899,0.5465803947701066
452,0.05,0.05,5,3,-0.43903709651246015,346.3376014643638,0.5269986692480648
453,0.05,0.05,5,4,-0.3262689661929878,332.39286472760784,0.5074643901682713
454,0.05,0.05,5,5,-0.38082869020781135,370.8795053346086,0.564357788124397
455,0.05,0.05,5,6,-0.4924423074985265,340.4555319444465,0.5128379001496425
456,0.05,0.05,5,7,-0.255058824137586,323.0682348410965,0.49314539428453646
457,0.05,0.05,5,8,-0.39633366255276675,336.04805996894714,0.5053835817731944
458,0.05,0.05,5,9,-0.38113566446941416,340.3053027310391,0.5208441854940081
459,0.05,0.05,5,10,-0.5963046981791326,349.481127199633,0.5251815823365438
460,0.05,0.05,5,11,-0.38101977184367203,338.939616257199,0.5157884367044844
461,0.05,0.05,5,12,-0.5041291171468497,342.73046147476333,0.5226003744377257
462,0.05,0.05,5,13,-0.36434310801347247,348.25953239617337,0.5268899955401717
463,0.05,0.05,5,14,-0.4777627829663443,344.60058097874435,0.5184689495809595
464,0.05,0.05,5,15,-0.38975895239437425,363.91765870029786,0.5550761011176367
465,0.05,0.05,5,16,-0.5007239679730721,358.34690329168893,0.5387049745889998
466,0.05,0.05,5,17,-0.36102287327901106,334.45127660026577,0.5020613297674551
467,0.05,0.05,5,18,-0.3433293561906067,353.9725834086468,0.5429408786600401
468,0.05,0.05,5,19,-0.3783702702438138,338.03644360810057,0.514346620496095
469,0.05,0.05,5,20,-0.5112119283096566,368.3161912787016,0.5611290309582165
470,0.05,0.05,5,21,-0.4956881462358072,358.63054344092546,0.5410983320304723
471,0.05,0.05,5,22,-0.4101238529231681,365.3575461167268,0.5595550844072463
472,0.05,0.05,5,23,-0.3614427785688629,343.40372767579214,0.514032846771018
473,0.05,0.05,5,24,-0.3368609826225837,350.61553382000966,0.5331618555874914
474,0.05,0.05,5,25,-0.5311922311794902,337.60087723015266,0.5160453864252905
475,0.05,0.05,5,26,-0.4183728694297441,330.42313917192644,0.4985244202445302
476,0.05,0.05,5,27,-0.2265553848470568,321.58684028049015,0.4867848378667783
477,0.05,0.05,5,28,-0.29587091192665477,331.11925360015783,0.5014213116841207
478,0.05,0.05,5,29,-0.19879219406724735,350.39802333033776,0.5347272761649619
479,0.05,0.05,6,0,-0.5038075456417133,355.0600662902968,0.5379982826221671
480,0.05,0.05,6,1,-0.4924354006647274,330.20543534504753,0.5009078496595297
481,0.05,0.05,6,2,-0.6039948064196035,348.2259216515237,0.5206017938966251
482,0.05,0.05,6,3,-0.4239605498934531,344.01774622549846,0.5177632558336683
483,0.05,0.05,6,4,-0.41166567488916544,352.6296200534044,0.5244231391131944
484,0.05,0.05,6,5,-0.4902418522858191,337.73149636946965,0.5058769226549517
485,0.05,0.05,6,6,-0.3663293341309626,316.30172785292734,0.47132264915566874
486,0.05,0.05,6,7,-0.49395667176327107,333.5400480066621,0.4935338153501423
487,0.05,0.05,6,8,-0.47088488075011004,339.1156985239968,0.5107980997717151
488,0.05,0.05,6,9,-0.5499919902586385,368.13367778256014,0.5543593301285749
489,0.05,0.05,6,10,-0.33496030875151,337.76477230647345,0.5141236659531668
490,0.05,0.05,6,11,-0.5090648322201144,332.2847899217191,0.5091225574038478
491,0.05,0.05,6,12,-0.5228791373377598,350.2892750448486,0.5265458625738115
492,0.05,0.05,6,13,-0.42584727572390507,327.7820916298562,0.4894359261435506
493,0.05,0.05,6,14,-0.40654717130081774,339.8425822485786,0.5169243335578968
494,0.05,0.05,6,15,-0.38002366043087515,342.0228874472829,0.5104063979743693
495,0.05,0.05,6,16,-0.4490743129907635,364.7699243921902,0.5607851212666267
496,0.05,0.05,6,17,-0.6004948119353428,334.057383803976,0.5009721008094922
497,0.05,0.05,6,18,-0.35012095057284104,331.06409162750634,0.4934306800899968
498,0.05,0.05,6,19,-0.46953289588417224,342.88628629414006,0.5164921656940573
499,0.05,0.05,6,20,-0.5231428449578807,357.79922101681996,0.5428099589191587
500,0.05,0.05,6,21,-0.4666306919550329,357.0509709883184,0.5421871561598149
501,0.05,0.05,6,22,-0.4345063639860067,325.0287582289329,0.48983040037862285
502,0.05,0.05,6,23,-0.3950732877131835,343.2188542353735,0.518768010651235
503,0.05,0.05,6,24,-0.46673772771561417,340.69294883077526,0.5087121147837509
504,0.05,0.05,6,25,-0.6094785748110501,344.32945412915814,0.5104355245966355
505,0.05,0.05,6,26,-0.5846193299005583,339.3306575187236,0.5141504194801125
506,0.05,0.05,6,27,-0.457850757180336,331.2002904432794,0.4963789072813398
507,0.05,0.05,6,28,-0.5355309571609415,357.209568883464,0.5439030221158451
508,0.05,0.05,6,29,-0.6324738042743699,362.84648651503784,0.5457907581563829
509,0.05,0.05,7,0,-0.4586764039202105,352.09669423992887,0.5292696996966605
510,0.05,0.05,7,1,-0.3997892886386463,353.2437708218672,0.5310901505349647
511,0.05,0.05,7,2,-0.5055012448752386,366.59969075204134,0.5609472845808825
512,0.05,0.05,7,3,-0.2597263524756709,361.6251487963529,0.5568933681871048
513,0.05,0.05,7,4,-0.20579579883161056,354.95312501200715,0.5472811682155082
514,0.05,0.05,7,5,-0.635559241932651,343.8980583786785,0.5117671775050439
515,0.05,0.05,7,6,-0.3011469453055085,360.46951073714246,0.5535908708565628
516,0.05,0.05,7,7,-0.5390258888637177,366.0500277319824,0.5527850424304713
517,0.05,0.05,7,8,-0.37760752920298263,348.21235863871493,0.5272753088956103
518,0.05,0.05,7,9,-0.47324058215892784,338.6420401325276,0.5068601890736586
519,0.05,0.05,7,10,-0.43966765083119347,355.51730908951964,0.5414505047671329
520,0.05,0.05,7,11,-0.35783065891673954,354.84767588342635,0.5461522048748974
521,0.05,0.05,7,12,-0.34217613533394736,367.4843739696408,0.5593537158640919
522,0.05,0.05,7,13,-0.5797319253548875,331.3973916565711,0.5011734499663493
523,0.05,0.05,7,14,-0.5282129038774427,335.5931550032662,0.5027662849678391
524,0.05,0.05,7,15,-0.5524996455859622,353.66628222217105,0.5393279262925647
525,0.05,0.05,7,16,-0.4656044860511031,357.43499900366265,0.5387739036765157
526,0.05,0.05,7,17,-0.4958862971777546,350.5990869724262,0.5321871783546891
527,0.05,0.05,7,18,-0.5518304880669875,336.63639229628797,0.5065890548381504
528,0.05,0.05,7,19,-0.40770042172584625,347.8789004284368,0.5293897611275605
529,0.05,0.05,7,20,-0.5790354795327491,351.54178904310567,0.5328132010188432
530,0.05,0.05,7,21,-0.6245082582226371,362.34526802350234,0.5534721643186551
531,0.05,0.05,7,22,-0.2348740123836971,356.5838142582097,0.552314681861117
532,0.05,0.05,7,23,-0.48138500139843954,342.0534428164104,0.5151945894189786
533,0.05,0.05,7,24,-0.3532520577795128,336.384734422937,0.511154321997403
534,0.05,0.05,7,25,-0.2959092550411467,354.9236534963938,0.5394052793470462
535,0.05,0.05,7,26,-0.4126704888419286,356.415106555359,0.5428516729205183
536,0.05,0.05,7,27,-0.3765031613309391,357.75551707383147,0.5463683601939292
537,0.05,0.05,7,28,-0.20895019152847785,342.0520300647159,0.5184978879924994
538,0.05,0.05,7,29,-0.33690039150341616,349.56039710641875,0.5351813203941805
539,0.05,0.05,8,0,-0.2782073381899745,325.9064138553951,0.4922104220342847
540,0.05,0.05,8,1,-0.4811113286696673,342.1516019549193,0.5167696209503053
541,0.05,0.05,8,2,-0.6205081265187884,356.1247711373476,0.5344996220974944
542,0.05,0.05,8,3,-0.7184353186589106,358.2661865232728,0.5352510683515354
543,0.05,0.05,8,4,-0.544817396912481,329.5675282871109,0.49488753390832785
544,0.05,0.05,8,5,-0.6381018390856795,357.205800657599,0.5340761453015306
545,0.05,0.05,8,6,-0.6127444513403318,349.25877052995776,0.5232815128827827
546,0.05,0.05,8,7,-0.47293783463628514,332.72363436732553,0.49801802586236743
547,0.05,0.05,8,8,-0.5842230579869614,345.87456682684643,0.5102850406924424
548,0.05,0.05,8,9,-0.523378905039091,338.8354804359914,0.500497336421386
549,0.05,0.05,8,10,-0.5587975273961509,359.72342693118253,0.5427948882962772
550,0.05,0.05,8,11,-0.46598370338674605,331.7067693428651,0.4930142752787239
551,0.05,0.05,8,12,-0.5542680634803857,332.69184613162616,0.49614577226634665
552,0.05,0.05,8,13,-0.5013146018111093,332.6525587335457,0.4996047276847077
553,0.05,0.05,8,14,-0.39719101852462674,334.2277457483954,0.5046893241164335
554,0.05,0.05,8,15,-0.6223487916316152,358.38108691648966,0.5425042579268959
555,0.05,0.05,8,16,-0.4693928927783561,344.56276391421005,0.5168094865302456
556,0.05,0.05,8,17,-0.49703322132359934,352.28871677502894,0.5339574914259789
557,0.05,0.05,8,18,-0.6041639749740347,346.11482043756763,0.5140373103372547
558,0.05,0.05,8,19,-0.5104036909134066,337.23824660148586,0.5046789397504398
559,0.05,0.05,8,20,-0.6379298640072002,332.009774996838,0.48548785431703206
560,0.05,0.05,8,21,-0.5090598087345236,338.0814751283468,0.5060710439684852
561,0.05,0.05,8,22,-0.4628472025549408,366.63507980169334,0.5602391329038424
562,0.05,0.05,8,23,-0.5148673327883534,343.75207624399627,0.5161013579338021
563,0.05,0.05,8,24,-0.5930917536866045,319.23048661566946,0.46913866363582035
564,0.05,0.05,8,25,-0.5337427284994545,355.52307696023286,0.5353632435632226
565,0.05,0.05,8,26,-0.3602953511617468,346.73728417807087,0.5318249453860532
566,0.05,0.05,8,27,-0.48093951308200444,325.19143643668355,0.48337032002450114
567,0.05,0.05,8,28,-0.36183165149931157,320.3741058823425,0.4831537878079268
568,0.05,0.05,8,29,-0.4906170611340468,332.8666884665815,0.49577115821559126
569,0.05,0.05,9,0,-0.42747042691106946,342.2967923187363,0.5159871979044954
570,0.05,0.05,9,1,-0.4724954336388116,368.0148858527464,0.5592290316643798
571,0.05,0.05,9,2,-0.425309288058129,359.7790916220982,0.5473313525375857
572,0.05,0.05,9,3,-0.43024784931594234,348.3897340807353,0.5296406928354057
573,0.05,0.05,9,4,-0.4329249301338394,343.3845153477707,0.519071862602423
574,0.05,0.05,9,5,-0.35229212888934547,326.3851612652096,0.4867278450131456
575,0.05,0.05,9,6,-0.4944803343893438,346.0692694411186,0.5255671247102721
576,0.05,0.05,9,7,-0.37808665043511036,349.51370010716647,0.5290635859604299
577,0.05,0.05,9,8,-0.2549440514764978,326.4992245586872,0.49735422678857216
578,0.05,0.05,9,9,-0.43245505964310743,340.5872883509937,0.5195375660642423
579,0.05,0.05,9,10,-0.3521412548624378,338.7888941212751,0.5116162415874327
580,0.05,0.05,9,11,-0.4622835486834247,370.524288472194,0.5634321939488812
581,0.05,0.05,9,12,-0.17350310609522215,344.87638426802414,0.5308543226861587
582,0.05,0.05,9,13,-0.49591540463567935,353.0657381981025,0.5358036035583048
583,0.05,0.05,9,14,-0.31339622442706444,340.75889710130855,0.5167756223061724
584,0.05,0.05,9,15,-0.33841730723021723,343.7093114029041,0.5281509414284845
585,0.05,0.05,9,16,-0.397804214921788,343.02915384683365,0.5189550917728916
586,0.05,0.05,9,17,-0.43550629352124365,352.54149383620626,0.5393295235424466
587,0.05,0.05,9,18,-0.3053359039829471,360.3590976468535,0.5558382739414874
588,0.05,0.05,9,19,-0.47488780805194725,339.6383219926759,0.5121755064077064
589,0.05,0.05,9,20,-0.3710684246637319,333.388567413547,0.5104938412797114
