,ba_m,complex_spread_ratio,group_homophily,repetition,measure,pen_name,data,pearson,euclidean,mape
1036,5,0.25,0.5,9,opinion-timeseries,mod,"[47.       53.466667 54.       46.733334 46.733334 46.733334 46.733334
 47.266666 47.266666 47.266666 47.266666 47.266666 47.266666 47.266666
 47.266666 47.266666 47.266666 47.266666 47.266666 47.266666 41.266666
 44.633335 45.266666 41.       41.       41.       41.       44.466667
 44.466667 45.       45.       45.       45.       45.       41.
 44.166668 45.       45.       41.       41.       41.       44.133335
 44.133335 45.       45.       45.       45.       45.       45.
 45.       45.       45.       45.       45.       45.       45.
 45.       45.       45.       45.       45.       45.       41.
 41.      ]",-0.5663956183713466,246.26382480356793,0.3802803691876322
1037,5,0.25,0.5,9,opinion-timeseries,rep,"[49.       68.       68.       58.9      58.9      39.633335 39.633335
 45.266666 55.3      56.3      38.233334 38.233334 38.233334 38.233334
 38.233334 38.233334 38.233334 35.       35.       35.       35.
 53.333332 55.       54.966667 36.733334 35.       35.       53.5
 53.5      55.       55.       53.966667 53.6      55.       54.
 55.       55.       55.       37.9      35.3      35.       39.566666
 39.566666 55.033333 56.566666 56.566666 56.566666 56.566666 56.566666
 56.566666 56.566666 57.       57.       57.       57.       57.
 57.       57.       57.       57.       57.       57.       37.933334
 37.      ]",0.07635189717163347,143.30298156085698,0.25716465336522887
1038,5,0.25,0.75,0,opinion-timeseries,dem,"[69.       69.       69.       51.37931  51.37931  51.37931  51.37931
 80.034485 80.034485 80.034485 80.034485 80.034485 80.034485 80.034485
 80.034485 80.034485 80.034485 80.034485 80.034485 80.034485 63.172413
 63.172413 80.93104  67.75862  58.       55.344826 54.275864 54.275864
 54.275864 54.275864 54.275864 54.275864 54.275864 54.275864 53.96552
 78.965515 78.965515 81.89655  81.89655  81.89655  81.89655  77.344826
 77.344826 77.344826 77.344826 81.89655  81.965515 81.965515 81.965515
 81.965515 81.965515 81.965515 81.965515 81.965515 81.965515 81.965515
 81.965515 81.965515 81.965515 81.965515 81.965515 81.965515 81.965515
 65.31035 ]",0.4108504734929782,156.11184460696947,0.18261936183134786
1039,5,0.25,0.75,0,opinion-timeseries,mod,"[37.       48.       48.       39.103447 39.103447 39.103447 39.103447
 40.103447 40.655174 40.655174 40.655174 40.655174 40.655174 40.655174
 40.655174 40.655174 40.655174 40.655174 40.655174 40.655174 33.172413
 38.58621  40.       33.275864 32.310345 32.       32.       37.448277
 37.448277 39.689655 40.       40.       40.       40.       33.275864
 38.206898 40.       40.       32.793102 32.13793  32.       37.03448
 37.03448  39.724136 40.       40.       40.       40.       40.
 40.       40.       40.       40.       40.       40.       40.
 40.       40.       40.       40.       40.       40.       33.103447
 32.344826]",-0.25973413271558243,294.22326500874556,0.46708673987019855
1040,5,0.25,0.75,0,opinion-timeseries,rep,"[50.       66.       66.       55.37931  55.37931  41.896553 41.896553
 44.517242 54.206898 57.       42.068966 42.068966 42.068966 42.068966
 42.068966 42.068966 42.068966 40.       40.       40.       40.
 54.       57.       57.       40.275864 40.       40.       53.86207
 53.86207  57.       57.       54.551723 53.86207  57.       57.
 57.       57.       57.       41.724136 40.       40.       43.
 43.       54.068966 57.       57.       57.       57.       57.
 57.       57.       57.       57.       57.       57.       57.
 57.       57.       57.       57.       57.       57.       41.96552
 41.655174]",0.1374008553038935,124.17663052695879,0.22522074630788771
1041,5,0.25,0.75,1,opinion-timeseries,dem,"[56.       56.       56.       37.666668 37.666668 37.666668 37.666668
 67.76667  67.76667  67.76667  67.76667  67.76667  67.76667  67.76667
 67.76667  67.76667  67.76667  67.76667  67.76667  67.76667  46.566666
 46.566666 70.       47.       40.533333 39.       39.       39.
 39.       39.       39.       39.       39.       39.       39.
 63.5      63.5      69.       69.       69.       69.       66.46667
 66.46667  66.46667  66.46667  70.       70.       70.       70.
 70.       70.       70.       70.       70.       70.       70.
 70.       70.       70.       70.       70.       70.       70.
 43.033333]",0.3763622035901651,255.6577175808053,0.3297376845681529
1042,5,0.25,0.75,1,opinion-timeseries,mod,"[37.       47.233334 48.766666 44.9      44.9      44.9      44.9
 45.       45.833332 45.833332 45.833332 45.833332 45.833332 45.833332
 45.833332 45.833332 45.833332 45.833332 45.833332 45.833332 42.166668
 44.366665 45.       42.433334 41.       41.       41.       43.5
 43.5      44.766666 45.       45.       45.       45.       42.433334
 44.233334 45.       45.       42.       41.       41.       43.333332
 43.333332 44.766666 45.       45.       45.       45.       45.
 45.       45.       45.       45.       45.       45.       45.
 45.       45.       45.       45.       45.       45.       41.766666
 41.      ]",-0.05526629787745133,248.54900029893759,0.39164944931425777
1043,5,0.25,0.75,1,opinion-timeseries,rep,"[50.       61.       61.       48.       48.       34.033333 34.033333
 34.033333 46.933334 49.666668 33.766666 33.766666 33.766666 33.766666
 33.766666 33.766666 33.766666 33.       33.       33.       33.
 46.1      49.466667 37.       33.       33.       33.       46.2
 46.2      49.533333 50.       46.266666 47.       49.566666 37.
 37.       46.966667 49.066666 33.733334 33.       33.       33.
 33.       45.666668 49.6      50.       50.       50.       50.
 50.       50.       50.       50.       50.       50.       50.
 50.       50.       50.       50.       50.       50.       33.666668
 33.      ]",0.04835113104334427,182.21022118162261,0.3365714554379371
1044,5,0.25,0.75,2,opinion-timeseries,dem,"[65.       65.       65.       46.866665 46.866665 46.866665 46.866665
 71.666664 71.666664 71.666664 71.666664 71.666664 71.666664 71.666664
 71.666664 71.666664 71.666664 71.666664 71.666664 71.666664 47.1
 47.1      71.03333  46.3      40.133335 39.533333 39.533333 39.533333
 39.533333 39.533333 39.533333 39.533333 39.533333 39.533333 39.533333
 64.933334 64.933334 71.9      71.9      71.9      71.9      66.9
 66.9      66.9      66.9      72.23333  73.4      73.53333  73.53333
 73.53333  73.53333  73.53333  73.53333  73.53333  73.53333  73.53333
 73.53333  73.53333  73.53333  73.53333  73.53333  73.53333  73.53333
 44.      ]",0.24286690866863328,238.02885542156375,0.2922433977301342
1045,5,0.25,0.75,2,opinion-timeseries,mod,"[35.       44.633335 46.       39.133335 39.133335 39.133335 39.133335
 39.133335 39.133335 39.133335 39.133335 39.133335 39.133335 39.133335
 39.133335 39.133335 39.133335 39.133335 39.133335 39.133335 30.
 37.       37.       30.       30.       30.       30.       37.
 37.       37.       37.       37.       37.       37.       30.
 37.       37.       37.       30.       30.       30.       37.
 37.       37.       37.       37.       37.       37.       37.
 37.       37.       37.       37.       37.       37.       37.
 37.       37.       37.       37.       37.       37.       30.
 30.      ]",-0.40785407663055356,312.0396456300074,0.4959012111835751
1046,5,0.25,0.75,2,opinion-timeseries,rep,"[47.       59.933334 60.733334 55.8      55.8      45.833332 45.833332
 45.833332 55.766666 57.8      46.466667 46.466667 46.466667 46.466667
 46.466667 46.466667 46.466667 43.333332 43.333332 43.333332 43.
 54.9      57.6      56.       46.166668 43.6      43.       55.2
 55.2      57.666668 58.       56.366665 56.166668 57.9      49.9
 49.9      56.5      56.966667 46.766666 44.5      43.166668 44.4
 44.4      56.       57.833332 58.       58.       58.       58.
 58.       58.       58.       58.       58.       58.       58.
 58.       58.       58.       58.       58.       58.       46.733334
 46.1     ]",0.23365585826426702,107.11507940909529,0.19393437309238185
1047,5,0.25,0.75,3,opinion-timeseries,dem,"[64.       64.       64.       38.366665 38.366665 38.366665 38.366665
 63.066666 63.066666 63.066666 63.066666 63.066666 63.066666 63.066666
 63.066666 63.066666 63.066666 63.066666 63.066666 63.066666 38.266666
 38.266666 63.333332 38.033333 36.2      36.       36.       36.
 36.       36.       36.       36.       36.       36.       36.
 60.266666 60.266666 65.63333  65.63333  65.63333  65.63333  61.733334
 61.733334 61.733334 61.733334 66.833336 67.       67.       67.
 67.       67.       67.       67.       67.       67.       67.
 67.       67.       67.       67.       67.       67.       67.
 38.433334]",0.254558290571254,281.0671599411042,0.36275473070922976
1048,5,0.25,0.75,3,opinion-timeseries,mod,"[39.       44.       44.       34.666668 34.666668 34.666668 34.666668
 34.666668 34.866665 34.866665 34.866665 34.866665 34.866665 34.866665
 34.866665 34.866665 34.866665 34.866665 34.866665 34.866665 29.466667
 33.733334 34.       29.3      29.       29.       29.       33.366665
 33.366665 34.       34.       34.       34.       34.       29.066668
 33.766666 34.       34.       29.466667 29.       29.       33.833332
 33.833332 34.       34.       34.       34.       34.       34.
 34.       34.       34.       34.       34.       34.       34.
 34.       34.       34.       34.       34.       34.       29.6
 29.      ]",-0.524561148198621,333.77223978360604,0.5346579677057378
1049,5,0.25,0.75,3,opinion-timeseries,rep,"[47.       63.       63.       55.266666 55.266666 39.6      39.6
 39.6      53.5      55.1      39.533333 39.533333 39.533333 39.533333
 39.533333 39.533333 39.533333 39.       39.       39.       39.
 52.866665 55.       55.       39.       39.       39.       53.333332
 53.333332 55.       55.       53.366665 53.166668 55.       55.
 55.       55.       55.       39.4      39.       39.       39.
 39.       53.066666 55.       55.       55.       55.       55.
 55.       55.       55.       55.       55.       55.       55.
 55.       55.       55.       55.       55.       55.       39.533333
 39.      ]",0.14327221749579902,136.81421985728613,0.24959286936093475
1050,5,0.25,0.75,4,opinion-timeseries,dem,"[62.       62.       62.       42.833332 42.833332 42.833332 42.833332
 77.666664 77.666664 77.666664 77.666664 77.666664 77.666664 77.666664
 77.666664 77.666664 77.666664 77.666664 77.666664 77.666664 60.466667
 60.466667 86.26667  76.23333  63.533333 59.5      59.133335 59.133335
 59.133335 59.133335 59.133335 59.133335 59.133335 59.133335 59.133335
 85.13333  85.13333  87.       87.       87.       87.       84.933334
 84.933334 84.933334 84.933334 87.       87.       87.       87.
 87.       87.       87.       87.       87.       87.       87.
 87.       87.       87.       87.       87.       87.       87.
 73.23333 ]",0.6682498525386986,137.80413364289933,0.1591762539068157
1051,5,0.25,0.75,4,opinion-timeseries,mod,"[45.  54.5 55.  47.  47.  47.  47.  47.  47.  47.  47.  47.  47.  47.
 46.  46.  46.  46.  46.  46.  39.  46.  46.  39.  39.  39.  39.  46.
 46.  46.  46.  46.  46.  46.  39.  46.  46.  46.  39.  39.  39.  46.
 46.  46.  46.  46.  46.  46.  46.  46.  46.  46.  46.  46.  46.  46.
 46.  46.  46.  46.  46.  46.  39.  39. ]",-0.38634440455202373,245.64262557626273,0.380488200050849
1052,5,0.25,0.75,4,opinion-timeseries,rep,"[48.       59.       59.       57.       57.       45.2      45.2
 54.       57.       57.       45.1      45.1      45.1      45.1
 45.1      45.1      45.1      44.       44.       44.       44.
 57.       57.       57.       44.033333 44.       44.       57.
 57.       57.       57.       57.       57.       57.       57.
 57.       57.       57.       45.066666 44.       44.       54.
 54.       57.       57.       57.       57.       57.       57.
 57.       57.       57.       57.       57.       57.       57.
 57.       57.       57.       57.       57.       57.       45.166668
 44.933334]",0.22586626915153396,104.85772903617264,0.18978772311864295
1053,5,0.25,0.75,5,opinion-timeseries,dem,"[64.       64.       64.       47.933334 47.933334 47.933334 47.933334
 76.36667  76.36667  76.36667  76.36667  76.36667  76.36667  76.36667
 76.36667  76.36667  76.36667  76.36667  76.36667  76.36667  62.833332
 62.833332 76.933334 64.13333  57.366665 56.       56.       56.
 56.       56.       56.       56.       56.       56.       56.
 75.9      75.9      77.       77.       77.       77.       75.933334
 75.933334 75.933334 75.933334 77.       77.       77.       77.
 77.       77.       77.       77.       77.       77.       77.
 77.       77.       77.       77.       77.       77.       77.
 62.866665]",0.46921719222143826,170.16645783580475,0.21254864359781867
1054,5,0.25,0.75,5,opinion-timeseries,mod,"[39.  49.  49.  39.9 39.9 39.9 39.9 39.9 39.9 39.9 39.9 39.9 39.9 39.9
 39.9 39.9 39.9 39.9 39.9 39.9 38.  39.  39.  38.  38.  38.  38.  39.
 39.  39.  39.  39.  39.  39.  38.  39.  39.  39.  38.  38.  38.  39.
 39.  39.  39.  39.  39.  39.  39.  39.  39.  39.  39.  39.  39.  39.
 39.  39.  39.  39.  39.  39.  38.  38. ]",-0.570392782495045,289.02941041742224,0.4583501581287205
1055,5,0.25,0.75,5,opinion-timeseries,rep,"[52.       69.       69.       54.533333 54.533333 40.366665 40.366665
 43.966667 55.266666 57.       40.2      40.2      40.2      40.2
 40.2      39.2      39.2      39.       39.       39.       39.
 54.333332 57.       51.866665 39.       39.       39.       54.2
 54.2      57.       57.       54.7      54.066666 57.       41.
 44.       54.633335 55.4      39.633335 39.       39.       42.
 42.       54.6      56.966667 57.       57.       57.       55.6
 55.6      56.7      56.7      56.7      56.7      57.       55.4
 55.4      55.4      55.       55.       55.       55.       39.3
 39.      ]",0.03649782865147495,137.49433541444245,0.2488456329400652
1056,5,0.25,0.75,6,opinion-timeseries,dem,"[73.       73.       73.       52.6      52.6      52.6      52.6
 72.066666 72.066666 72.066666 72.066666 72.066666 72.066666 72.066666
 72.066666 72.066666 72.066666 72.066666 72.066666 72.066666 56.3
 56.3      70.03333  55.433334 52.633335 52.       52.       52.
 52.       52.       52.       52.       52.       52.       52.
 68.73333  68.73333  70.8      70.8      70.8      70.8      69.7
 69.7      69.7      69.7      71.       71.       71.       71.
 71.       71.       71.       71.       71.       71.       71.
 71.       71.       71.       71.       71.       71.       71.
 54.233334]",0.15019246163006472,204.75998241038332,0.26236048842792953
1057,5,0.25,0.75,6,opinion-timeseries,mod,"[39.       48.366665 50.       43.566666 43.566666 43.566666 43.566666
 43.833332 43.866665 43.866665 43.866665 43.866665 43.866665 43.866665
 42.866665 42.866665 42.866665 42.866665 42.866665 42.866665 37.033333
 40.6      42.       37.       37.       37.       37.       40.533333
 40.533333 41.766666 42.       42.       42.       42.       37.
 40.933334 42.       42.       37.       37.       37.       40.933334
 40.933334 41.966667 42.       43.       43.       43.       43.
 43.       43.       43.       43.       43.       43.       43.
 43.       43.       43.       43.       43.       43.       38.
 38.      ]",-0.3467292730785592,269.95236200324473,0.42443407288622803
1058,5,0.25,0.75,6,opinion-timeseries,rep,"[51.       68.       68.       61.066666 61.066666 48.5      48.5
 50.833332 60.266666 61.       48.9      48.9      48.9      48.9
 48.9      48.9      48.9      47.       47.       47.       47.
 60.266666 61.       61.       48.733334 47.       47.       60.233334
 60.233334 61.       61.       60.333332 60.133335 61.       61.
 61.       61.       61.       48.933334 47.       47.       50.
 50.       60.233334 61.       61.       61.       61.       61.
 61.       61.       61.       61.       61.       61.       61.
 61.       61.       61.       61.       61.       61.       48.9
 48.9     ]",0.16221491114738,87.75626197601767,0.15654346780108327
1059,5,0.25,0.75,7,opinion-timeseries,dem,"[55.       55.       55.       32.       32.       32.       32.
 53.633335 53.633335 53.633335 53.633335 53.633335 53.633335 53.633335
 53.633335 53.633335 53.633335 53.633335 53.633335 53.633335 36.8
 36.8      59.       39.6      36.466667 36.       36.       36.
 36.       36.       36.       36.       36.       36.       36.
 55.733334 55.733334 61.9      61.9      61.9      61.9      58.833332
 58.833332 58.833332 58.833332 62.2      63.       63.       63.
 63.       63.       63.       63.       63.       63.       63.
 63.       63.       63.       63.       63.       63.       63.
 40.333332]",0.4533294662907665,307.59883401124586,0.4156984893314636
1060,5,0.25,0.75,7,opinion-timeseries,mod,"[39.       50.8      51.       46.333332 46.333332 46.333332 46.333332
 46.333332 46.333332 46.333332 46.333332 46.333332 46.333332 46.333332
 46.333332 46.333332 46.333332 46.333332 46.333332 46.333332 42.
 46.       46.       42.       42.       42.       42.       46.
 46.       46.       46.       46.       46.       46.       42.
 46.       46.       46.       42.       42.       42.       46.
 46.       46.       46.       46.       46.       46.       46.
 46.       46.       46.       46.       46.       46.       46.
 46.       46.       46.       46.       46.       46.       42.
 42.      ]",-0.16979993861451867,241.11489921600403,0.3767338680138855
1061,5,0.25,0.75,7,opinion-timeseries,rep,"[56.       70.       70.       64.1      64.1      53.6      53.6
 58.8      64.       64.       53.733334 53.733334 53.733334 53.733334
 53.733334 53.733334 53.733334 52.       52.       52.       52.
 64.       64.       64.       53.333332 52.       52.       64.
 64.       64.       64.       64.       64.       64.       64.
 64.       64.       64.       54.066666 52.3      52.       59.566666
 59.566666 65.       65.       65.       65.       65.       65.
 65.       65.       65.       65.       65.       65.       65.
 65.       65.       65.       65.       65.       65.       54.9
 54.266666]",0.20166776610502982,65.6312569878945,0.11111167570127939
1062,5,0.25,0.75,8,opinion-timeseries,dem,"[68.       68.       68.       49.7      49.7      49.7      49.7
 78.5      78.5      78.5      78.5      78.5      78.5      78.5
 78.5      78.5      78.5      78.5      78.5      78.5      59.2
 59.2      79.36667  57.666668 50.466667 49.966667 49.966667 49.966667
 49.966667 49.966667 49.966667 49.966667 49.966667 49.966667 49.966667
 75.96667  75.96667  78.3      78.3      78.3      78.3      77.8
 77.8      77.8      77.8      78.96667  79.       79.       79.
 79.       79.       79.       79.       79.       79.       79.
 79.       79.       79.       79.       79.       79.       79.
 54.633335]",0.3354732044431621,180.6874415374334,0.21215897886902996
1063,5,0.25,0.75,8,opinion-timeseries,mod,"[35.       42.833332 43.866665 35.866665 35.866665 35.866665 35.866665
 36.366665 37.333332 37.566666 37.566666 37.566666 37.566666 37.566666
 37.566666 37.566666 37.566666 37.566666 37.566666 37.566666 26.233334
 34.133335 36.       26.266666 25.       25.       25.       32.833332
 32.833332 35.533333 36.       36.       36.       36.       26.066668
 34.5      36.       36.       26.366667 25.       25.       32.9
 32.9      35.633335 36.       36.       36.       36.       36.
 36.       36.       36.       36.       36.       36.       36.
 36.       36.       36.       36.       36.       36.       26.6
 25.      ]",-0.2790568379279747,329.0177312194096,0.5254528042276555
1064,5,0.25,0.75,8,opinion-timeseries,rep,"[47.       64.       64.       51.9      51.9      37.333332 37.333332
 38.333332 51.766666 52.9      37.466667 37.466667 37.466667 37.466667
 37.466667 37.466667 37.466667 36.       36.       36.       36.
 51.4      52.8      49.733334 36.933334 36.       36.       51.433334
 51.433334 52.8      53.       51.833332 51.9      52.833332 49.
 50.       52.333332 53.       37.366665 36.       36.       37.
 37.       50.566666 52.266666 52.566666 52.566666 52.566666 52.566666
 52.566666 52.566666 52.566666 52.566666 52.566666 52.566666 52.566666
 52.566666 52.566666 52.566666 52.566666 52.566666 52.566666 37.3
 37.      ]",0.08805863003590951,154.33268028310732,0.28311756457356213
1065,5,0.25,0.75,9,opinion-timeseries,dem,"[71.       71.       71.       54.2      54.2      54.2      54.2
 77.03333  77.03333  77.03333  77.03333  77.03333  77.03333  77.03333
 77.03333  77.03333  77.03333  77.03333  77.03333  77.03333  67.5
 67.5      77.7      68.833336 63.066666 59.566666 58.733334 58.733334
 58.733334 58.733334 58.733334 58.733334 58.733334 58.733334 58.633335
 79.9      79.9      81.       81.       81.       81.       80.566666
 80.566666 80.566666 80.566666 81.       81.       81.       81.
 81.       81.       81.       81.       81.       81.       81.
 81.       81.       81.       81.       81.       81.       81.
 71.666664]",0.4909868235154076,143.15997019446374,0.1764425449921719
1066,5,0.25,0.75,9,opinion-timeseries,mod,"[52.       61.533333 62.       59.       59.       59.       59.
 59.       59.       59.       59.       59.       59.       59.
 59.       59.       59.       59.       59.       59.       50.566666
 58.7      59.       50.8      50.       50.       50.       58.3
 58.3      59.       59.       59.       59.       59.       50.566666
 58.666668 59.       59.       50.733334 50.       50.       58.166668
 58.166668 59.       59.       59.       59.       59.       59.
 59.       59.       59.       59.       59.       59.       59.
 59.       59.       59.       59.       59.       59.       50.633335
 50.      ]",-0.1019181193993324,154.06990295566115,0.23184743538100355
1067,5,0.25,0.75,9,opinion-timeseries,rep,"[46.       65.       65.       57.033333 57.033333 46.2      46.2
 46.2      57.2      59.       47.333332 47.333332 47.333332 47.333332
 47.333332 46.333332 46.333332 45.       45.       45.       45.
 56.766666 59.       59.       46.3      45.2      45.       56.566666
 56.566666 59.       59.       56.466667 56.633335 59.       59.
 59.       59.       59.       46.433334 45.366665 45.       45.
 45.       56.9      59.       59.       59.       59.       58.
 58.       59.       59.       59.       59.       59.       58.
 58.       58.       58.       58.       59.       59.       47.366665
 47.366665]",0.20515149241681946,100.51650090411518,0.18164152328706507
1068,5,0.5,0.1,0,opinion-timeseries,dem,"[64. 64. 64. 64. 64. 64. 64. 71. 71. 71. 71. 71. 71. 71. 71. 71. 71. 71.
 71. 71. 71. 71. 71. 71. 71. 71. 71. 71. 71. 71. 71. 71. 71. 71. 71. 71.
 71. 71. 71. 71. 71. 71. 71. 71. 71. 71. 71. 71. 71. 71. 71. 71. 71. 71.
 71. 71. 71. 71. 71. 71. 71. 71. 71. 71.]",0.7550058768361145,158.95879686258323,0.20551273434546796
1069,5,0.5,0.1,0,opinion-timeseries,mod,"[48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48.
 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48.
 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48.
 48. 48. 48. 48. 48. 48. 48. 48. 48. 48.]",,220.29085205700213,0.34236877166964225
1070,5,0.5,0.1,0,opinion-timeseries,rep,"[51. 53. 53. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48.
 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48.
 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48.
 48. 48. 48. 48. 48. 48. 48. 48. 48. 48.]",-0.5797760975246278,133.71210603382175,0.2418066157727758
1071,5,0.5,0.1,1,opinion-timeseries,dem,"[53. 53. 53. 51. 51. 51. 51. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52.
 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52.
 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52. 52.
 52. 52. 52. 52. 52. 52. 52. 52. 52. 52.]",-0.028863364163812417,303.01082340404935,0.41042639050800866
1072,5,0.5,0.1,1,opinion-timeseries,mod,"[41. 41. 41. 38. 38. 38. 38. 38. 38. 38. 38. 38. 38. 38. 38. 38. 38. 38.
 38. 38. 38. 38. 38. 38. 38. 38. 38. 38. 38. 38. 38. 38. 38. 38. 38. 38.
 38. 38. 38. 38. 38. 38. 38. 38. 38. 38. 38. 38. 38. 38. 38. 38. 38. 38.
 38. 38. 38. 38. 38. 38. 38. 38. 38. 38.]",-0.6000640500220176,297.0566267565832,0.4766242830475048
1073,5,0.5,0.1,1,opinion-timeseries,rep,"[51. 53. 53. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49.
 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49.
 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49.
 49. 49. 49. 49. 49. 49. 49. 49. 49. 49.]",-0.5675632733158313,126.36624272328426,0.22735635796367754
1074,5,0.5,0.1,2,opinion-timeseries,dem,"[64.       64.       64.       61.       61.       61.       61.
 67.166664 67.166664 67.166664 67.166664 67.166664 67.166664 67.166664
 67.166664 67.166664 67.166664 67.166664 67.166664 67.166664 67.166664
 67.166664 68.       68.       68.       68.       68.       68.
 68.       68.       68.       68.       68.       68.       68.
 68.       68.       68.       68.       68.       68.       68.
 68.       68.       68.       68.       68.       68.       68.
 68.       68.       68.       68.       68.       68.       68.
 68.       68.       68.       68.       68.       68.       68.
 68.      ]",0.7732081137836986,182.64050402705587,0.23979576737339497
1075,5,0.5,0.1,2,opinion-timeseries,mod,"[46. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49.
 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49.
 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49.
 49. 49. 49. 49. 49. 49. 49. 49. 49. 49.]",0.37958641470352894,212.71116449307496,0.32963302433179376
1076,5,0.5,0.1,2,opinion-timeseries,rep,"[47. 51. 51. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49.
 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49.
 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49. 49.
 49. 49. 49. 49. 49. 49. 49. 49. 49. 49.]",-0.15339490259370156,125.9940764480616,0.22455214900977172
1077,5,0.5,0.1,3,opinion-timeseries,dem,"[73.  73.  73.  69.  69.  69.  69.  75.7 75.7 75.7 75.7 75.7 75.7 75.7
 75.7 75.7 75.7 75.7 75.7 75.7 75.7 75.7 76.  76.  76.  76.  76.  76.
 76.  76.  76.  76.  76.  76.  76.  76.  76.  76.  76.  76.  76.  76.
 76.  76.  76.  76.  76.  76.  76.  76.  76.  76.  76.  76.  76.  76.
 76.  76.  76.  76.  76.  76.  76.  76. ]",0.6852371391191596,122.50273406034022,0.15392687309006126
1078,5,0.5,0.1,3,opinion-timeseries,mod,"[40. 41. 41. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40.
 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40.
 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40. 40.
 40. 40. 40. 40. 40. 40. 40. 40. 40. 40.]",-0.458410406042393,281.7730993192927,0.45137861263405915
1079,5,0.5,0.1,3,opinion-timeseries,rep,"[59. 59. 59. 56. 56. 56. 56. 56. 56. 56. 56. 56. 56. 56. 56. 56. 56. 56.
 56. 56. 56. 56. 56. 56. 56. 56. 56. 56. 56. 56. 56. 56. 56. 56. 56. 56.
 56. 56. 56. 56. 56. 56. 56. 56. 56. 56. 56. 56. 56. 56. 56. 56. 56. 56.
 56. 56. 56. 56. 56. 56. 56. 56. 56. 56.]",-0.6043209654304162,80.23495061380667,0.1447626132278675
1080,5,0.5,0.1,4,opinion-timeseries,dem,"[69.       69.       69.       67.       67.       67.       67.
 71.333336 71.333336 71.333336 71.333336 71.333336 71.333336 71.333336
 71.333336 71.333336 71.333336 71.333336 71.333336 71.333336 71.333336
 71.333336 72.       72.       72.       72.       72.       72.
 72.       72.       72.       72.       72.       72.       72.
 72.       72.       72.       72.       72.       72.       72.
 72.       72.       72.       72.       72.       72.       72.
 72.       72.       72.       72.       72.       72.       72.
 72.       72.       72.       72.       72.       72.       72.
 72.      ]",0.7873271036495579,151.7139352200975,0.19384335644084094
1081,5,0.5,0.1,4,opinion-timeseries,mod,"[41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41.
 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41.
 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41. 41.
 41. 41. 41. 41. 41. 41. 41. 41. 41. 41.]",,274.10136719834145,0.43827332580115275
1082,5,0.5,0.1,4,opinion-timeseries,rep,"[45. 48. 48. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45.
 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45. 45.
 45. 45. 45. 45. 45. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46. 46.
 46. 46. 46. 46. 46. 46. 46. 46. 46. 46.]",0.07451461183437584,152.09183837405604,0.27593530629397217
