,er_p,simple_spread_chance,repetition,measure,pen_name,data,pearson,euclidean,mape
32,0.05,0.05,0,opinion-timeseries,rep,"[49.       54.166668 56.7      46.766666 46.233334 41.633335 39.5
 38.566666 41.666668 43.966667 39.3      39.033333 38.333332 36.833332
 35.866665 34.2      33.666668 30.533333 30.233334 29.8      27.7
 30.933332 34.633335 33.866665 28.266666 23.933332 20.066668 23.933332
 23.7      27.333334 30.7      31.8      32.333332 35.966667 35.566666
 36.733334 40.133335 39.233334 35.3      32.033333 29.2      32.966667
 30.233334 33.166668 35.066666 33.933334 34.       33.933334 31.533333
 30.933332 34.166668 39.366665 36.7      33.566666 32.433334 30.933332
 29.       28.5      27.166666 25.9      26.433332 26.833334 24.1
 23.733334]",-0.7255760775651454,255.53427804352194,0.4622000990295514
33,0.05,0.05,1,opinion-timeseries,dem,"[61.       61.       61.       51.966667 49.433334 49.433334 49.433334
 52.2      52.2      49.733334 44.8      42.433334 40.533333 40.533333
 36.633335 36.633335 34.6      34.6      32.833332 31.233334 27.9
 27.9      29.466667 26.166666 23.833334 21.366667 19.133333 19.133333
 18.066668 18.066668 18.066668 18.066668 18.066668 18.066668 17.033333
 20.733334 20.733334 24.266666 24.266666 24.266666 24.266666 27.566668
 24.766666 23.5      23.5      30.7      37.533333 43.6      49.066666
 46.366665 46.2      41.3      37.366665 33.333332 36.5      36.5
 36.5      35.1      35.1      35.1      35.966667 37.833332 37.833332
 36.033333]",-0.5493157621921564,459.2035691938649,0.6022334833114629
34,0.05,0.05,1,opinion-timeseries,mod,"[39.       42.566666 45.333332 38.666668 36.7      35.733334 35.033333
 35.766666 38.566666 39.133335 34.866665 34.366665 34.1      33.833332
 30.5      28.8      27.333334 26.433332 25.166666 23.866667 20.6
 25.033333 29.466667 26.4      22.933332 19.433332 16.666666 20.766666
 20.566668 24.1      28.1      31.3      33.766666 37.7      35.5
 38.666668 41.366665 42.5      39.633335 37.133335 34.833332 37.766666
 35.366665 38.4      39.466667 42.266666 45.       46.766666 44.966667
 42.7      46.533333 46.5      41.433334 37.266666 36.4      34.666668
 34.3      32.833332 30.933332 30.633333 32.433334 34.066666 31.066668
 29.333334]",-0.17542516757398863,334.9083245487955,0.5295966931185794
35,0.05,0.05,1,opinion-timeseries,rep,"[44.       49.6      52.4      42.866665 42.366665 38.       36.233334
 35.366665 38.3      40.933334 36.066666 35.566666 35.266666 33.466667
 32.8      31.1      30.766666 27.933332 27.633333 27.166666 25.
 28.666666 32.6      31.7      26.3      22.166666 18.766666 23.033333
 22.8      26.666666 30.2      30.6      30.966667 34.266666 33.933334
 34.833332 38.233334 37.333332 34.       30.8      27.166666 31.733334
 29.1      32.6      34.333332 33.733334 34.       33.       31.533333
 31.2      34.466667 38.866665 36.266666 33.733334 31.866667 30.3
 28.766666 28.7      27.466667 26.033333 26.766666 27.733334 25.5
 25.233334]",-0.6228756531468661,263.77926127144787,0.48092505407559805
36,0.05,0.05,2,opinion-timeseries,dem,"[63.       63.       63.       54.       51.666668 51.666668 51.666668
 53.933334 53.933334 50.866665 45.8      43.866665 41.8      41.8
 37.733334 37.733334 35.9      35.9      33.966667 32.433334 29.066668
 29.066668 30.233334 27.1      24.633333 22.433332 20.5      20.5
 19.5      19.5      19.5      19.5      19.5      19.5      18.666666
 22.8      22.8      26.733334 26.733334 26.733334 26.733334 28.833334
 26.3      24.866667 24.866667 31.566668 37.833332 43.633335 48.933334
 46.366665 46.666668 41.8      37.8      34.133335 37.766666 37.766666
 37.766666 35.766666 35.766666 35.766666 36.166668 37.666668 37.666668
 35.633335]",-0.5827068066014841,450.26487338321795,0.5879247497029352
37,0.05,0.05,2,opinion-timeseries,mod,"[45.       48.266666 50.733334 42.9      40.1      39.3      38.933334
 39.333332 42.466667 43.266666 39.233334 38.733334 38.166668 37.5
 34.233334 32.6      30.6      30.133333 28.833334 27.2      23.2
 27.833334 32.       29.133333 25.1      21.466667 18.3      22.3
 21.966667 25.8      29.6      32.466667 35.4      38.466667 36.533333
 39.866665 42.766666 43.4      40.866665 38.9      37.133335 39.2
 36.266666 39.166668 40.4      43.166668 46.033333 48.5      46.8
 44.533333 47.1      46.933334 41.833332 36.966667 35.6      33.666668
 33.433334 31.633333 30.1      29.866667 31.266666 33.5      30.566668
 29.166666]",-0.34808167366810905,322.77301376308657,0.5008901150030611
38,0.05,0.05,2,opinion-timeseries,rep,"[53.       57.666668 60.033333 50.333332 49.966667 45.266666 42.666668
 41.166668 44.333332 46.4      40.566666 40.1      39.466667 37.366665
 36.633335 34.966667 34.566666 31.2      30.9      30.3      27.866667
 31.       34.766666 33.866665 27.8      23.366667 19.4      23.666666
 23.233334 27.366667 30.933332 31.4      31.3      34.733334 34.166668
 34.9      37.833332 36.266666 32.666668 29.7      27.033333 30.8
 28.9      31.9      33.7      32.966667 32.7      33.033333 31.133333
 30.833334 34.833332 40.266666 36.7      33.9      32.433334 30.766666
 29.166666 28.666666 27.333334 26.1      26.733334 27.266666 24.733334
 24.433332]",-0.7925423665793216,257.7686919575728,0.46497795041550116
39,0.05,0.05,3,opinion-timeseries,dem,"[62.       62.       62.       52.966667 50.2      50.2      50.2
 52.4      52.4      49.933334 44.9      42.6      40.366665 40.366665
 35.8      35.8      34.       34.       32.233334 30.8      27.7
 27.7      27.733334 24.7      22.533333 20.066668 17.9      17.9
 16.866667 16.866667 16.866667 16.866667 16.866667 16.866667 16.066668
 20.       20.       24.066668 24.066668 24.066668 24.066668 26.833334
 23.933332 22.733334 22.733334 30.3      36.766666 42.533333 48.
 45.3      45.833332 41.3      37.       32.9      36.5      36.5
 36.5      34.666668 34.666668 34.666668 36.233334 36.8      36.8
 34.833332]",-0.5605825701025323,463.9542809444906,0.6068801746051564
40,0.05,0.05,3,opinion-timeseries,mod,"[44.       48.       51.5      43.866665 41.733334 41.033333 40.633335
 41.1      43.9      43.5      39.7      39.       38.566666 38.066666
 34.4      33.133335 31.433332 31.       29.366667 27.966667 23.633333
 27.066668 32.2      29.233334 25.6      22.233334 19.433332 23.666666
 23.333334 27.333334 31.4      34.333332 37.066666 40.133335 38.233334
 41.266666 44.433334 45.133335 41.766666 39.233334 36.6      38.633335
 36.       38.433334 39.4      43.766666 47.233334 49.533333 47.666668
 45.333332 49.       49.033333 43.733334 38.866665 38.2      36.366665
 35.966667 34.266666 32.5      31.8      33.633335 34.9      31.4
 29.9     ]",-0.31565447808023317,314.6497171847914,0.4874025966940034
41,0.05,0.05,3,opinion-timeseries,rep,"[35.       41.266666 44.933334 38.6      38.066666 34.       32.333332
 31.4      34.833332 37.8      33.333332 32.6      32.166668 30.7
 29.633333 28.       27.633333 25.333334 25.033333 24.766666 23.033333
 27.4      30.6      29.8      24.4      20.4      17.       20.4
 20.066668 23.666666 28.033333 29.566668 30.166666 33.3      32.9
 33.366665 37.033333 36.5      32.833332 29.433332 26.666666 30.933332
 28.566668 32.833332 34.       34.533333 33.866665 34.166668 32.033333
 31.8      35.9      40.666668 38.       35.033333 33.9      32.366665
 30.433332 30.2      28.733334 27.233334 27.7      28.1      25.533333
 25.2     ]",-0.3126179989549054,270.62165556476145,0.5017140414223711
42,0.05,0.05,4,opinion-timeseries,dem,"[68.       68.       68.       58.366665 55.8      55.8      55.8
 58.233334 58.233334 55.2      50.566666 48.366665 46.366665 46.366665
 41.933334 41.933334 39.633335 39.633335 37.833332 35.733334 32.1
 32.1      32.933334 29.6      26.866667 23.8      21.1      21.1
 20.       20.       20.       20.       20.       20.       18.866667
 22.666666 22.666666 27.2      27.2      27.2      27.2      29.133333
 26.233334 24.9      24.9      32.066666 38.133335 44.233334 49.533333
 46.733334 46.766666 42.033333 38.1      34.5      37.533333 37.533333
 37.533333 36.033333 36.033333 36.033333 37.6      38.333332 38.333332
 36.3     ]",-0.6494902394480341,440.8665760804195,0.5671998637001164
43,0.05,0.05,4,opinion-timeseries,mod,"[43.       46.3      48.433334 40.7      38.533333 37.566666 37.266666
 37.933334 41.033333 41.6      38.233334 38.       37.533333 37.233334
 33.533333 32.       30.566668 29.833334 28.333334 27.       22.9
 26.966667 32.133335 28.866667 25.6      22.866667 20.066668 23.9
 23.5      27.6      30.8      33.6      36.366665 39.366665 37.833332
 41.433334 44.333332 44.666668 42.133335 39.433334 36.766666 39.433334
 36.233334 38.666668 39.466667 43.033333 47.033333 50.033333 48.233334
 45.966667 48.633335 48.333332 42.7      37.9      36.566666 34.6
 34.266666 32.3      31.233334 30.866667 32.9      34.266666 30.9
 29.466667]",-0.22470332358918776,319.21736185086627,0.4999382380961933
44,0.05,0.05,4,opinion-timeseries,rep,"[45.       51.3      53.933334 45.566666 45.       40.633335 38.8
 37.733334 41.2      42.966667 36.833332 36.433334 36.033333 34.066666
 33.       31.3      31.066668 27.733334 27.366667 27.       24.933332
 28.733334 32.966667 32.366665 26.333334 22.3      19.2      23.133333
 22.833334 26.5      30.5      31.1      31.166666 34.933334 34.5
 35.533333 38.866665 37.466667 33.866665 30.533333 26.833334 30.8
 28.2      31.033333 33.4      33.4      32.933334 32.7      30.333334
 29.933332 33.5      38.7      36.5      33.733334 32.9      31.433332
 29.7      29.133333 27.866667 26.466667 26.7      27.466667 25.166666
 24.933332]",-0.6723250443074716,262.9810151786105,0.4765629379818744
45,0.05,0.05,5,opinion-timeseries,dem,"[64.       64.       64.       54.433334 52.2      52.2      52.2
 54.3      54.3      51.633335 47.066666 44.7      42.5      42.5
 39.366665 39.366665 37.266666 37.266666 35.1      33.5      30.166666
 30.166666 30.933332 28.033333 25.466667 23.2      21.1      21.1
 19.933332 19.933332 19.933332 19.933332 19.933332 19.933332 18.833334
 22.9      22.9      26.5      26.5      26.5      26.5      28.3
 25.6      24.1      24.1      31.5      37.633335 44.033333 48.933334
 46.433334 46.866665 42.433334 38.233334 34.166668 37.233334 37.233334
 37.233334 34.933334 34.933334 34.933334 36.3      37.366665 37.366665
 36.066666]",-0.6072089957632825,448.4102785672179,0.5837077726306139
46,0.05,0.05,5,opinion-timeseries,mod,"[39.       42.533333 45.233334 37.566666 35.366665 34.433334 33.7
 34.133335 37.866665 39.       35.666668 34.7      34.       33.6
 30.266666 29.2      27.633333 26.733334 25.466667 23.966667 20.633333
 24.7      29.5      26.733334 23.3      20.166666 17.566668 21.866667
 21.4      25.633333 29.566668 32.566666 35.066666 38.133335 36.766666
 39.6      42.7      43.1      40.433334 38.3      35.5      38.4
 35.5      38.266666 38.666668 41.266666 45.533333 47.733334 45.433334
 42.566666 46.6      47.033333 42.133335 37.833332 37.433334 35.433334
 34.7      32.933334 31.4      31.066668 32.666668 34.866665 31.6
 30.      ]",-0.1181988886432509,331.7941338732562,0.526330755295005
47,0.05,0.05,5,opinion-timeseries,rep,"[41.       47.233334 49.9      41.9      41.5      37.366665 35.9
 34.433334 38.266666 40.8      36.533333 35.9      35.366665 33.566666
 32.9      31.666666 31.266666 28.       27.433332 27.133333 25.1
 29.366667 33.7      32.9      27.6      23.2      19.633333 23.8
 23.6      27.4      31.266666 32.       31.966667 35.166668 34.833332
 35.633335 38.433334 37.033333 33.433334 30.2      27.6      31.666666
 28.666666 31.333334 32.8      33.766666 33.666668 34.1      31.466667
 31.133333 34.666668 39.433334 36.433334 33.633335 32.466667 31.1
 29.666666 29.333334 28.       26.533333 27.233334 27.766666 25.333334
 25.166666]",-0.5836985918096708,261.3932512133047,0.47654938795618174
48,0.05,0.05,6,opinion-timeseries,dem,"[70.       70.       70.       59.5      56.4      56.4      56.4
 59.033333 59.033333 55.933334 51.3      48.033333 46.133335 46.133335
 41.133335 41.133335 39.133335 39.133335 36.666668 34.4      31.1
 31.1      31.6      28.533333 26.       23.733334 21.3      21.3
 20.       20.       20.       20.       20.       20.       19.133333
 23.866667 23.866667 27.533333 27.533333 27.533333 27.533333 29.566668
 26.9      25.4      25.4      32.2      39.033333 45.2      51.033333
 48.433334 49.033333 43.8      39.466667 35.4      39.1      39.1
 39.1      37.033333 37.033333 37.033333 37.866665 39.033333 39.033333
 37.033333]",-0.629605655587254,438.20285676014703,0.5638963992638147
49,0.05,0.05,6,opinion-timeseries,mod,"[40.       43.533333 46.733334 39.4      37.433334 36.3      35.766666
 36.133335 39.333332 40.466667 37.366665 36.9      36.333332 35.966667
 32.6      31.1      29.466667 28.633333 27.066668 25.9      22.
 25.233334 29.233334 26.033333 22.5      19.6      16.966667 21.166666
 20.733334 24.7      28.7      31.466667 34.2      37.833332 35.933334
 39.366665 41.8      42.633335 40.166668 37.733334 35.433334 38.466667
 35.9      39.266666 39.7      43.433334 46.433334 47.966667 46.666668
 44.233334 47.833332 47.733334 42.333332 37.966667 37.       35.5
 34.9      33.2      31.5      31.1      33.033333 35.3      31.966667
 30.5     ]",-0.18275259443980546,328.2294537236893,0.5169597173560689
50,0.05,0.05,6,opinion-timeseries,rep,"[45.       50.633335 53.5      44.466667 43.866665 39.333332 37.433334
 36.4      39.366665 41.4      36.833332 36.333332 35.966667 34.233334
 33.266666 31.6      31.166666 27.966667 27.6      27.266666 25.1
 29.133333 32.866665 32.3      26.7      22.6      19.       23.666666
 23.3      26.833334 30.866667 31.633333 32.033333 35.5      34.966667
 35.966667 39.2      38.2      34.1      30.8      27.733334 32.133335
 29.633333 32.8      33.133335 33.766666 34.333332 32.966667 31.366667
 31.033333 34.866665 40.233334 37.8      34.833332 33.3      31.433332
 29.866667 29.5      27.766666 26.4      26.733334 27.166666 24.866667
 24.366667]",-0.625575084550185,260.43501773492864,0.4737347621904163
51,0.05,0.05,7,opinion-timeseries,dem,"[57.       57.       57.       49.9      47.433334 47.433334 47.433334
 50.       50.       47.4      42.533333 40.4      38.4      38.4
 34.966667 34.966667 33.066666 33.066666 31.133333 29.4      26.233334
 26.233334 28.366667 25.066668 22.633333 20.766666 19.       19.
 18.366667 18.366667 18.366667 18.366667 18.366667 18.366667 17.633333
 21.8      21.8      25.7      25.7      25.7      25.7      28.333334
 25.566668 24.633333 24.633333 32.266666 38.633335 44.766666 51.3
 48.666668 48.7      43.033333 38.8      35.133335 38.566666 38.566666
 38.566666 36.433334 36.433334 36.433334 37.966667 39.533333 39.533333
 37.066666]",-0.4370191788865882,457.0829776552144,0.6051744769809706
52,0.05,0.05,7,opinion-timeseries,mod,"[38.       41.933334 44.933334 38.5      36.866665 35.9      35.466667
 35.866665 38.566666 39.4      36.033333 35.666668 35.2      34.666668
 31.166666 29.033333 27.366667 26.766666 25.5      23.7      19.933332
 24.666666 29.033333 25.9      22.733334 19.733334 16.7      20.533333
 20.166666 24.7      29.066668 32.1      34.6      37.7      35.666668
 39.3      42.066666 43.       40.       37.6      35.1      37.
 33.7      36.433334 37.533333 42.166668 45.566666 49.6      47.866665
 45.9      49.266666 48.366665 43.233334 38.533333 37.3      35.233334
 34.9      33.233334 31.566668 31.2      32.5      33.833332 30.
 28.2     ]",-0.12499676904365603,332.51508003531916,0.5257384091378067
53,0.05,0.05,7,opinion-timeseries,rep,"[49.       53.9      55.866665 46.766666 46.133335 41.766666 39.433334
 38.3      42.166668 44.366665 38.633335 38.3      37.866665 36.
 35.1      33.333332 33.033333 29.833334 29.4      28.866667 26.8
 30.266666 34.4      33.4      27.6      23.233334 19.766666 24.033333
 23.866667 28.233334 32.133335 33.766666 33.8      37.133335 36.666668
 37.5      40.033333 38.3      34.233334 30.366667 27.933332 32.2
 29.733334 33.333332 35.266666 35.233334 34.266666 33.1      31.6
 31.       34.3      39.2      36.2      33.3      32.333332 30.6
 29.133333 28.933332 27.333334 25.933332 26.333334 27.       24.733334
 24.366667]",-0.7038904134248901,256.01098651852493,0.46349114127501573
54,0.05,0.05,8,opinion-timeseries,dem,"[67.       67.       67.       57.533333 55.066666 55.066666 55.066666
 57.4      57.4      54.4      48.566666 46.2      43.933334 43.933334
 39.733334 39.733334 38.066666 38.066666 36.266666 34.466667 30.866667
 30.866667 30.6      27.366667 25.133333 22.966667 21.2      21.2
 20.233334 20.233334 20.233334 20.233334 20.233334 20.233334 19.3
 23.4      23.4      26.633333 26.633333 26.633333 26.633333 29.6
 26.766666 25.633333 25.633333 33.166668 39.6      44.666668 50.466667
 48.033333 48.3      44.066666 39.6      35.633335 39.1      39.1
 39.1      36.733334 36.733334 36.733334 37.066666 38.       38.
 36.566666]",-0.6084645005799333,441.4730480182711,0.5703482123790035
55,0.05,0.05,8,opinion-timeseries,mod,"[45.       48.433334 51.3      43.866665 41.633335 40.733334 39.833332
 40.133335 43.333332 43.3      39.133335 38.466667 37.9      37.466667
 33.9      31.766666 30.3      29.566668 28.266666 26.7      23.466667
 27.366667 31.466667 27.7      23.933332 20.3      18.1      22.466667
 22.233334 25.966667 29.266666 32.3      34.766666 37.666668 35.933334
 39.133335 42.5      43.666668 41.033333 38.833332 36.833332 38.8
 35.9      38.466667 39.966667 42.433334 45.2      47.633335 46.333332
 44.133335 46.966667 46.966667 41.833332 37.3      36.333332 34.966667
 34.533333 33.366665 31.733334 31.466667 33.133335 34.833332 31.866667
 30.766666]",-0.37583178381159593,322.5496199604754,0.49936130177564586
56,0.05,0.05,8,opinion-timeseries,rep,"[51.       55.933334 57.933334 47.8      47.333332 42.5      40.266666
 38.866665 42.133335 44.266666 39.533333 39.066666 38.633335 36.733334
 36.1      35.133335 34.766666 31.833334 31.466667 31.033333 28.633333
 32.266666 35.966667 34.8      29.1      23.5      20.166666 24.533333
 24.366667 27.9      31.433332 32.4      33.333332 36.433334 36.033333
 36.933334 39.733334 38.3      34.966667 32.2      29.166666 33.8
 31.266666 34.766666 36.633335 35.633335 35.133335 34.466667 32.7
 32.4      36.1      41.633335 37.833332 34.566666 34.066666 32.566666
 31.166666 30.7      29.433332 27.966667 28.4      29.366667 26.633333
 26.433332]",-0.715311097903175,247.83451378421344,0.4497573664355286
57,0.05,0.05,9,opinion-timeseries,dem,"[62.       62.       62.       53.366665 50.633335 50.633335 50.633335
 53.4      53.4      50.7      45.266666 43.4      41.3      41.3
 37.433334 37.433334 35.633335 35.633335 33.733334 31.9      29.033333
 29.033333 29.633333 27.066668 24.9      22.3      20.266666 20.266666
 19.433332 19.433332 19.433332 19.433332 19.433332 19.433332 18.633333
 22.833334 22.833334 26.3      26.3      26.3      26.3      28.566668
 25.833334 24.233334 24.233334 30.833334 36.966667 43.133335 48.466667
 45.9      46.3      42.666668 38.533333 34.5      38.3      38.3
 38.3      36.4      36.4      36.4      37.8      38.9      38.9
 37.433334]",-0.557856354289697,450.6360926069297,0.5899549097951248
58,0.05,0.05,9,opinion-timeseries,mod,"[37.       40.733334 43.966667 36.966667 35.4      34.433334 33.833332
 34.733334 38.733334 40.5      37.233334 36.866665 36.3      35.8
 32.3      30.8      28.533333 27.733334 26.366667 25.2      21.166666
 25.433332 30.233334 27.433332 23.566668 20.533333 17.833334 21.7
 21.2      25.233334 29.033333 31.366667 34.133335 37.433334 35.666668
 38.7      41.5      42.633335 40.466667 37.966667 35.833332 38.4
 35.7      38.633335 39.9      43.233334 45.966667 47.933334 45.6
 42.966667 46.033333 46.633335 41.633335 36.833332 36.433334 34.366665
 33.866665 32.466667 30.666666 30.266666 32.433334 34.466667 31.066668
 29.4     ]",-0.11894910812569172,330.9260987418192,0.5254415439489578
59,0.05,0.05,9,opinion-timeseries,rep,"[48.       53.533333 55.8      46.7      46.1      41.633335 39.833332
 38.6      41.8      44.8      40.333332 39.966667 39.5      37.133335
 36.3      34.266666 33.7      29.8      29.533333 29.2      27.4
 31.233334 34.7      33.933334 28.6      24.4      21.066668 24.566668
 24.366667 28.333334 31.533333 32.1      32.366665 35.566666 35.166668
 36.166668 39.766666 38.733334 34.7      30.966667 27.7      31.833334
 29.366667 32.166668 33.4      34.233334 33.666668 33.566666 31.733334
 31.433332 35.266666 41.8      38.633335 36.3      35.766666 34.
 32.366665 32.033333 30.233334 28.4      28.833334 29.       26.533333
 26.333334]",-0.6850217557660715,250.23073951214036,0.4532160403890384
60,0.05,0.1,0,opinion-timeseries,dem,"[72.        72.        72.        52.6       47.7       47.7
 47.7       52.766666  52.766666  46.966667  38.1       34.666668
 31.3       31.3       25.633333  25.633333  23.033333  23.033333
 20.433332  18.1       14.433333  14.433333  19.5       16.1
 13.1       10.733334   8.5        8.5        8.133333   8.133333
  8.133333   8.133333   8.133333   8.133333   7.1666665 15.833333
 15.833333  23.733334  23.733334  23.733334  23.733334  30.366667
 24.733334  22.1       22.1       36.466667  49.033333  58.233334
 65.833336  59.1       57.366665  45.833332  36.2       29.7
 36.766666  36.766666  36.766666  33.        33.        33.
 35.466667  37.9       37.9       33.233334 ]",-0.35315575994707393,491.7473216781986,0.6401420400035831
61,0.05,0.1,0,opinion-timeseries,mod,"[41.       49.233334 53.933334 37.466667 34.666668 32.133335 30.866667
 33.366665 39.7      41.066666 33.533333 31.7      30.       28.733334
 22.8      20.533333 18.566668 16.9      15.166667 13.566667  9.8
 18.7      30.333334 24.533333 17.866667 12.6       9.133333 17.866667
 16.733334 24.833334 33.533333 37.366665 40.9      47.       42.133335
 48.166668 53.166668 52.9      44.833332 37.433334 32.2      39.3
 30.9      35.9      38.3      46.933334 52.133335 54.9      49.466667
 44.033333 50.033333 48.933334 37.766666 28.433332 29.566668 26.133333
 25.266666 22.8      20.333334 19.366667 24.4      29.8      24.
 21.833334]",-0.16104052208919575,357.28591261071614,0.5510927693835199
