,ws_p,ws_k,simple_spread_chance,repetition,run,pearson,euclidean,mape
11437,0.25,3,0.1,6,22,-0.2908208685247418,363.09271389795913,0.5384265759112589
11438,0.25,3,0.1,6,23,-0.2396819689064494,368.5497612250236,0.5530111571877482
11439,0.25,3,0.1,6,24,-0.29270271757874783,367.68717229458343,0.5426773696638533
11440,0.25,3,0.1,6,25,-0.2446831809008012,368.3799581105374,0.5550033037896845
11441,0.25,3,0.1,6,26,-0.36799957295677044,360.926805947242,0.5346848323240451
11442,0.25,3,0.1,6,27,-0.16768312107988118,367.66891085814586,0.5576734630452248
11443,0.25,3,0.1,6,28,-0.30272585246762884,369.6153213138739,0.5480890150453349
11444,0.25,3,0.1,6,29,-0.34248727956690983,364.1780108570408,0.5364313644018261
11445,0.25,3,0.1,7,0,-0.2851707307458154,356.60363154784136,0.5299406139982712
11446,0.25,3,0.1,7,1,-0.20829773253732833,350.4583489118047,0.523443550363872
11447,0.25,3,0.1,7,2,-0.31761941167903524,375.20430728228393,0.5635848542371105
11448,0.25,3,0.1,7,3,-0.30624655633046494,364.9970712116849,0.5406503301415518
11449,0.25,3,0.1,7,4,-0.45630911469971175,377.24808321308427,0.559524729918066
11450,0.25,3,0.1,7,5,-0.1861747571843255,343.22778837539136,0.510135263606485
11451,0.25,3,0.1,7,6,-0.2856247453220661,348.13850784248797,0.5162797015985015
11452,0.25,3,0.1,7,7,-0.3814268393741617,362.8324689149904,0.5443941252230644
11453,0.25,3,0.1,7,8,-0.34806935462478855,366.57030133508346,0.547661107632209
11454,0.25,3,0.1,7,9,-0.3192825758465716,378.75449690673713,0.5682650750973456
11455,0.25,3,0.1,7,10,-0.3483975081410032,379.4714347176716,0.5599956983179253
11456,0.25,3,0.1,7,11,-0.314761378261198,358.5908686745947,0.5321574357585457
11457,0.25,3,0.1,7,12,-0.2717819854415498,348.24770086166745,0.5147700878242986
11458,0.25,3,0.1,7,13,-0.2849999433007795,378.15130946754834,0.5719777189218669
11459,0.25,3,0.1,7,14,-0.3214830036407474,341.77099321765337,0.5026912527559808
11460,0.25,3,0.1,7,15,-0.2271614719298123,367.35832079305374,0.5519067208529095
11461,0.25,3,0.1,7,16,-0.344525032553799,363.72317018396257,0.5397978889615946
11462,0.25,3,0.1,7,17,-0.36168870917618867,374.26913032758347,0.5593631502098311
11463,0.25,3,0.1,7,18,-0.16919283215415323,349.37195850735384,0.5272134935022543
11464,0.25,3,0.1,7,19,-0.36097740071252465,363.36203429636925,0.5449155842936507
11465,0.25,3,0.1,7,20,-0.3332408406014905,365.8247400429737,0.5479291139819681
11466,0.25,3,0.1,7,21,-0.4146983926184536,363.4517803427477,0.5329492916963248
11467,0.25,3,0.1,7,22,-0.3256980814629498,367.1739580068882,0.5513225323525092
11468,0.25,3,0.1,7,23,-0.3215924760812264,362.84664610985345,0.5475136668290262
11469,0.25,3,0.1,7,24,-0.31535345725327957,359.413354427981,0.5329240122496556
11470,0.25,3,0.1,7,25,-0.30850748639339914,369.8295806112819,0.5537289562480702
11471,0.25,3,0.1,7,26,-0.22349161646426582,360.0251747158861,0.5344208303918262
11472,0.25,3,0.1,7,27,-0.36801992904464464,371.3059464211404,0.555665957502254
11473,0.25,3,0.1,7,28,-0.36143624417921244,373.1424748068489,0.5588734892634423
11474,0.25,3,0.1,7,29,-0.3487402569150575,364.0507926996804,0.5422810875029884
11475,0.25,3,0.1,8,0,-0.37864953023057835,369.7781293494906,0.5508017119687233
11476,0.25,3,0.1,8,1,-0.40400025091269604,375.33361364809,0.5557572211525336
11477,0.25,3,0.1,8,2,-0.3262799306345869,366.0738579853998,0.5425533230592195
11478,0.25,3,0.1,8,3,-0.4096286994210307,352.7177671106094,0.5161510452741305
11479,0.25,3,0.1,8,4,-0.3289235554386487,368.58800211495213,0.5532015363420157
11480,0.25,3,0.1,8,5,-0.3402095066702642,360.74871327328736,0.537627395184144
11481,0.25,3,0.1,8,6,-0.33649250676529574,361.3997469638469,0.5349805153970246
11482,0.25,3,0.1,8,7,-0.3568648373630325,360.9659668433351,0.53328887742338
11483,0.25,3,0.1,8,8,-0.32024850921968523,367.1387539408447,0.5549529253740798
11484,0.25,3,0.1,8,9,-0.3219641252252407,375.3267032407851,0.5630985363076942
11485,0.25,3,0.1,8,10,-0.4410255733997583,345.93130972025506,0.5114303799017413
11486,0.25,3,0.1,8,11,-0.3235974030468277,357.2389729275869,0.5348695596716719
11487,0.25,3,0.1,8,12,-0.20214305542992358,362.1789663568443,0.5417475147902789
11488,0.25,3,0.1,8,13,-0.3591356604152711,359.2005225360477,0.5345615452721836
11489,0.25,3,0.1,8,14,-0.3627172726393073,353.6500311332872,0.528117089845804
11490,0.25,3,0.1,8,15,-0.4155241059550219,374.4819937866229,0.5594872774395306
11491,0.25,3,0.1,8,16,-0.42944476579726,374.5848441994426,0.5572186749160585
11492,0.25,3,0.1,8,17,-0.33688870386743647,366.35206225533017,0.5389207638547541
11493,0.25,3,0.1,8,18,-0.3646494715765655,367.84503341169125,0.5508551405782706
11494,0.25,3,0.1,8,19,-0.39886219266537476,349.2404513010659,0.5186230657182714
11495,0.25,3,0.1,8,20,-0.3069130677808403,361.7913961367669,0.5370548011629824
11496,0.25,3,0.1,8,21,-0.4352506230151804,393.41357630295965,0.5891275370850998
11497,0.25,3,0.1,8,22,-0.37063427918783526,375.3773333388276,0.5662189727953163
11498,0.25,3,0.1,8,23,-0.3122127495396562,359.8978938304412,0.5384451132369347
11499,0.25,3,0.1,8,24,-0.38332024349324695,362.16110728899986,0.5339374271462362
11500,0.25,3,0.1,8,25,-0.39325187689859414,359.1623355484648,0.5327706053110858
11501,0.25,3,0.1,8,26,-0.3696306730271502,359.63751946416596,0.532120305635408
11502,0.25,3,0.1,8,27,-0.2716427829806273,363.9508783898277,0.5397403773153695
11503,0.25,3,0.1,8,28,-0.47556963175603295,376.5350746889124,0.5630309859091785
11504,0.25,3,0.1,8,29,-0.5116989003193405,355.4393037715224,0.5219264090265919
11505,0.25,3,0.1,9,0,-0.263267765048463,371.0663292640258,0.5562270290736223
11506,0.25,3,0.1,9,1,-0.3659133275349398,369.8274769038715,0.5515673496449687
11507,0.25,3,0.1,9,2,-0.282983751700502,377.68037027280405,0.5699093422078204
11508,0.25,3,0.1,9,3,-0.23909304632793985,380.6218426972744,0.5720291753158409
11509,0.25,3,0.1,9,4,-0.20756380874812877,359.7397842699363,0.5374836058184419
11510,0.25,3,0.1,9,5,-0.2433614911841359,349.88121398130585,0.5206170088808632
11511,0.25,3,0.1,9,6,-0.26755367922103224,370.95398669166866,0.5573788638223276
11512,0.25,3,0.1,9,7,-0.3319392907136929,357.65870477155323,0.525127211937404
11513,0.25,3,0.1,9,8,-0.21675880685465057,371.7704857721692,0.5548035955033045
11514,0.25,3,0.1,9,9,-0.3131391440634836,366.36114449699454,0.5504106156415657
11515,0.25,3,0.1,9,10,-0.26429645056768264,371.89541467539834,0.5588603670438607
11516,0.25,3,0.1,9,11,-0.1810323185302806,363.3277254108835,0.5474769707052868
11517,0.25,3,0.1,9,12,-0.3156510809824064,368.29800211804735,0.5505249771142046
11518,0.25,3,0.1,9,13,-0.293842804492514,361.73041842437533,0.5390126818396204
11519,0.25,3,0.1,9,14,-0.14748741684733982,364.40047200419957,0.5533136732654614
11520,0.25,3,0.1,9,15,-0.22530651852211744,375.9134901836548,0.5595510938643465
11521,0.25,3,0.1,9,16,-0.36602961214519186,373.96925189869245,0.5600164403085565
11522,0.25,3,0.1,9,17,-0.13373889084764942,360.92348126076655,0.5462462925708912
11523,0.25,3,0.1,9,18,-0.19248299906054775,362.83631035044726,0.5456153753945115
11524,0.25,3,0.1,9,19,-0.28379704569075265,363.89696554571924,0.5389541459633803
11525,0.25,3,0.1,9,20,-0.2514315024684021,357.4602865238676,0.5281062766191366
11526,0.25,3,0.1,9,21,-0.2691311431132209,369.98421954772203,0.5539273062806555
11527,0.25,3,0.1,9,22,-0.2221476836174249,375.4404956303179,0.5619221073020738
11528,0.25,3,0.1,9,23,-0.25151703970594075,361.95217002621234,0.5418766315824818
11529,0.25,3,0.1,9,24,-0.3598916241899892,375.76553849379417,0.5595726525884895
11530,0.25,3,0.1,9,25,-0.32186054969537703,370.6304167883054,0.5480481102044923
11531,0.25,3,0.1,9,26,-0.14630277318451154,368.5761722388582,0.5517500960848633
11532,0.25,3,0.1,9,27,-0.34078342940837175,353.6516226050779,0.5211557927134906
11533,0.25,3,0.1,9,28,-0.3642285677853396,364.1997692345626,0.5431174690927998
11534,0.25,3,0.1,9,29,-0.179859540951839,371.7919532957578,0.5626447627254939
11535,0.25,3,0.25,0,0,-0.08773142243665753,401.60516932569453,0.5855019238554129
11536,0.25,3,0.25,0,1,-0.11117439079292024,415.42963383218245,0.6132101392464305
11537,0.25,3,0.25,0,2,-0.08287195703780025,405.17173617552595,0.5957896232940241
11538,0.25,3,0.25,0,3,-0.10183513543706879,413.6132205309006,0.6015739053430101
11539,0.25,3,0.25,0,4,-0.10414665125162596,410.838195691229,0.60525511773045
11540,0.25,3,0.25,0,5,-0.08299297154369938,409.8520331435271,0.6006666066979449
11541,0.25,3,0.25,0,6,-0.05181478068064067,400.0342908850848,0.5878205457241911
11542,0.25,3,0.25,0,7,-0.1269956014274512,407.5845659418082,0.5954113885104878
11543,0.25,3,0.25,0,8,-0.09229289371214171,408.6120778751462,0.592207534587256
11544,0.25,3,0.25,0,9,-0.029433424509406576,408.6235876377448,0.5987900503523923
11545,0.25,3,0.25,0,10,-0.13220577828234495,414.46726713956355,0.610741074619592
11546,0.25,3,0.25,0,11,-0.06510735028803621,403.9413595072586,0.5948762589999151
11547,0.25,3,0.25,0,12,-0.09340149002379665,415.78696482987607,0.6174610908849577
11548,0.25,3,0.25,0,13,-0.10934041337340954,412.1520836414018,0.6023724370159707
11549,0.25,3,0.25,0,14,-0.052746598088107756,417.5058658149591,0.6165082347754421
11550,0.25,3,0.25,0,15,-0.12258645378698751,410.3328750436549,0.6068834374260587
11551,0.25,3,0.25,0,16,-0.07535322124829176,416.31758735321296,0.6165264952976265
11552,0.25,3,0.25,0,17,-0.0704714942626456,415.6100106427843,0.616642995845705
11553,0.25,3,0.25,0,18,-0.049431506172135535,417.0320901239872,0.6117482347700033
11554,0.25,3,0.25,0,19,-0.021279790522470376,407.46665722235224,0.5999582017962001
11555,0.25,3,0.25,0,20,-0.07199682459591371,410.49257530289157,0.6021320710286145
11556,0.25,3,0.25,0,21,-0.1015077777054651,405.03215229676834,0.589151649006033
11557,0.25,3,0.25,0,22,-0.008338075108134732,407.97067532462626,0.6008742356328974
11558,0.25,3,0.25,0,23,-0.05079037173271331,408.29203196202087,0.5985623354803876
11559,0.25,3,0.25,0,24,-0.07216052945442934,403.6866850802916,0.5870511717976338
11560,0.25,3,0.25,0,25,-0.059691773854961834,412.1763705670571,0.5996470740995535
11561,0.25,3,0.25,0,26,-0.09700539754221987,414.8520257959317,0.6145377464957766
11562,0.25,3,0.25,0,27,-0.09040529527577855,422.18037050228423,0.6222364100580385
11563,0.25,3,0.25,0,28,-0.06838108829102747,417.11135773934535,0.6158500595849286
11564,0.25,3,0.25,0,29,-0.0820645140357557,408.20270475109174,0.5996351521173405
11565,0.25,3,0.25,1,0,-0.14102537229022274,409.86987906095004,0.5963142828597908
11566,0.25,3,0.25,1,1,-0.03933480185675171,411.4125279177603,0.6095461299646362
11567,0.25,3,0.25,2,0,-0.03178043041547127,413.4894333514164,0.6071051496021983
11568,0.25,3,0.25,2,1,-0.06252267723680965,408.44368048824157,0.605693253663372
11569,0.25,3,0.25,2,2,-0.08921726833947567,409.38544404676827,0.5985125311201673
11570,0.25,3,0.25,2,3,-0.06249682395341685,406.9481502593514,0.5937922632997105
11571,0.25,3,0.25,2,4,-0.08514925566606796,416.9839101862779,0.6152494340770854
11572,0.25,3,0.25,2,5,-0.051267368953828774,410.1399477482516,0.5985676731173167
11573,0.25,3,0.25,2,6,-0.089940908092398,410.2706121479475,0.5987856360475061
11574,0.25,3,0.25,2,7,-0.08092155000477254,415.88458138434453,0.61283450585761
11575,0.25,3,0.25,2,8,-0.10553959649138221,413.98183235699304,0.6153344091121936
11576,0.25,3,0.25,2,9,-0.054862926085824465,410.30094284014694,0.6074022382543333
11577,0.25,3,0.25,2,10,-0.05682478460701151,400.0468399829608,0.5829121057625885
11578,0.25,3,0.25,2,11,-0.02435215593146702,408.6620459299392,0.6048245430547853
11579,0.25,3,0.25,2,12,-0.05127354214752521,420.6553463119335,0.6199824976086274
11580,0.25,3,0.25,2,13,-0.07508040889863227,405.51075606923405,0.5999571743236121
11581,0.25,3,0.25,2,14,-0.004687766473067868,421.3144906087744,0.627871493844509
11582,0.25,3,0.25,2,15,-0.06664757573627823,418.1511406336267,0.6153956988011047
11583,0.25,3,0.25,2,16,-0.08443904697079514,405.43578199768825,0.5937340907465458
11584,0.25,3,0.25,2,17,-0.043093622898110445,411.4497364694885,0.6050690741070984
11585,0.25,3,0.25,2,18,-0.09586648053439573,401.4425195977983,0.5864276835850689
11586,0.25,3,0.25,2,19,-0.09324310807188883,410.37605472445716,0.6050895663587761
11587,0.25,3,0.25,2,20,-0.10823153591163294,417.8245908972471,0.6132531681371052
11588,0.25,3,0.25,2,21,-0.07881390319583921,414.66661133799215,0.6104675430993225
11589,0.25,3,0.25,2,22,-0.112290226891002,409.38840403385694,0.5976928543234094
11590,0.25,3,0.25,2,23,-0.11006448206763092,407.16058069048387,0.5955574677831202
11591,0.25,3,0.25,2,24,-0.09969643165161512,415.2538228895719,0.6114125849161882
11592,0.25,3,0.25,2,25,-0.10518390388342558,410.821493367302,0.6022294171245436
11593,0.25,3,0.25,2,26,-0.035909728037709455,412.60939022590173,0.6062846921187861
11594,0.25,3,0.25,2,27,-0.0906881983109152,406.0903094337659,0.5919753290309323
11595,0.25,3,0.25,2,28,-0.06464394994033909,407.5384579594822,0.602454444515581
11596,0.25,3,0.25,2,29,-0.06180329490398445,409.80166757455714,0.6024842442790074
11597,0.25,3,0.25,3,0,-0.01660852974898609,407.4135004886798,0.6010947957108753
11598,0.25,3,0.25,3,1,-0.08810713361675555,416.5451304680831,0.6116601640931637
11599,0.25,3,0.25,3,2,-0.06438646170385033,401.65821783476605,0.5851468378024545
11600,0.25,3,0.25,3,3,-0.06947769956722008,408.64138975828854,0.6007231145344054
11601,0.25,3,0.25,3,4,-0.07093614592044516,410.5472361685888,0.6013278265245116
11602,0.25,3,0.25,3,5,-0.0929233560028835,407.51130933650194,0.595524872773325
11603,0.25,3,0.25,3,6,-0.0933598871781006,415.41793291921545,0.6101615840255644
11604,0.25,3,0.25,3,7,-0.10031435874565535,416.6525361614337,0.6112320761394087
11605,0.25,3,0.25,3,8,-0.0404736543612234,423.84013446054155,0.6311997661071341
11606,0.25,3,0.25,3,9,-0.053862542022848674,417.20733595690587,0.6163415514769985
11607,0.25,3,0.25,3,10,-0.049480583374509834,409.6006114486695,0.5977606325168747
11608,0.25,3,0.25,3,11,-0.035243996881931625,399.996781139568,0.5835427730443102
11609,0.25,3,0.25,3,12,-0.045014297904765,405.67755159286526,0.5967605588063881
11610,0.25,3,0.25,3,13,-0.045871635069943795,417.42101998535844,0.6209070776553195
11611,0.25,3,0.25,3,14,-0.04825537904026692,410.7953660218997,0.6077953035270076
11612,0.25,3,0.25,3,15,-0.07257379980472776,415.53222749975293,0.6114658755828642
11613,0.25,3,0.25,3,16,-0.011608000608014082,409.79696110114156,0.6040865582307235
11614,0.25,3,0.25,3,17,-0.040004275756526715,403.6437126344092,0.5890708789536726
11615,0.25,3,0.25,3,18,-0.08971812728136312,418.45105724217325,0.6160220937192963
11616,0.25,3,0.25,3,19,-0.026131032265912027,406.9515670774288,0.5982372762792351
11617,0.25,3,0.25,3,20,-0.08454643250335443,420.1004795716629,0.6124560817498398
11618,0.25,3,0.25,3,21,-0.06230940176273269,406.90813555122435,0.5970315322568999
11619,0.25,3,0.25,3,22,-0.09202841097081109,414.37660665171524,0.6097834037608996
11620,0.25,3,0.25,3,23,-0.01869440748187493,407.71571993001476,0.6036599981715518
11621,0.25,3,0.25,3,24,-0.011963664783251985,406.89834550122464,0.59490272093084
11622,0.25,3,0.25,3,25,-0.02866014995466921,415.0668139357417,0.6108572997879617
11623,0.25,3,0.25,3,26,-0.01650564021816622,409.2119766344131,0.6089124212014081
11624,0.25,3,0.25,3,27,-0.09326130638314778,406.95816519051556,0.5911921259988819
11625,0.25,3,0.25,3,28,-0.05978432366373932,410.6314833099789,0.6079954876149908
11626,0.25,3,0.25,3,29,-0.07292526563185085,416.25539335631356,0.6143792009497898
11627,0.25,3,0.25,4,0,-0.058419112833806304,407.68962745902337,0.6014040090213367
11628,0.25,3,0.25,4,1,-0.0042562102187271396,404.95121733946286,0.5889738073802602
11629,0.25,3,0.25,4,2,0.0204033555735085,415.195615732912,0.6157111127222896
11630,0.25,3,0.25,4,3,-0.06720496093194099,414.96693520135506,0.6114822419257485
11631,0.25,3,0.25,4,4,-0.04969294170799434,415.5701544967408,0.6126003416404286
11632,0.25,3,0.25,4,5,-0.06540009915399893,415.2066263161958,0.6093841991243084
11633,0.25,3,0.25,4,6,-0.10273837502502751,407.5173452174445,0.5957561164691622
11634,0.25,3,0.25,4,7,-0.09295581741670833,407.3389158145522,0.5947418166229005
11635,0.25,3,0.25,4,8,-0.10883127856299903,409.88972405848244,0.5993371434006551
11636,0.25,3,0.25,4,9,-0.10286825639599835,416.739056603114,0.6146065181064966
11637,0.25,3,0.25,4,10,-0.06879644481325113,408.0620732082413,0.596353263130686
11638,0.25,3,0.25,4,11,-0.024940814678216464,404.95977083898487,0.5932288828799758
11639,0.25,3,0.25,4,12,-0.06507970480804488,406.66241643989434,0.6003526237974541
11640,0.25,3,0.25,4,13,-0.022343025665321398,411.880647105498,0.6052314663955766
11641,0.25,3,0.25,4,14,-0.05109948899088734,408.6942616284554,0.6034312951278992
11642,0.25,3,0.25,4,15,-0.06497960993407041,411.22410687336924,0.6080348047924881
11643,0.25,3,0.25,4,16,-0.05352853648862676,412.61238135817325,0.6103688582197913
11644,0.25,3,0.25,4,17,-0.06075656486748579,415.834905574508,0.6120408340931053
11645,0.25,3,0.25,4,18,-0.1244891019310924,407.6526034819486,0.6012772719883651
11646,0.25,3,0.25,4,19,-0.04882853846746003,396.25086553142637,0.5793332533341699
11647,0.25,3,0.25,4,20,-0.06064060198542063,411.5805802435148,0.6093489324262774
11648,0.25,3,0.25,4,21,-0.09981220794666724,408.1550698356104,0.600872761103035
11649,0.25,3,0.25,4,22,-0.08817151548499468,414.4945314040007,0.6131104120151624
11650,0.25,3,0.25,4,23,-0.046823922441242484,410.77141267006954,0.6059945477105056
11651,0.25,3,0.25,4,24,-0.05465601590222501,407.4019525383031,0.5989847691421657
11652,0.25,3,0.25,4,25,-0.053978746059705464,408.08652036742825,0.5942890643251738
11653,0.25,3,0.25,4,26,-0.06837448614995578,411.56408867128266,0.6086240812657382
11654,0.25,3,0.25,4,27,-0.039680375102645486,412.78222075863033,0.6093980477253261
11655,0.25,3,0.25,4,28,-0.007072802182332573,411.7044498302503,0.6068739332129615
11656,0.25,3,0.25,4,29,-0.029984932767567207,409.1282772356199,0.6012751248945643
11657,0.25,3,0.25,5,0,-0.06126644752584878,404.0365507644483,0.5956969606577562
11658,0.25,3,0.25,5,1,-0.04313967564011864,400.6496113851444,0.5918458790590111
11659,0.25,3,0.25,5,2,-0.03904980962176086,405.2319013651522,0.594135108860541
11660,0.25,3,0.25,5,3,-0.06737974472367632,404.8442837798205,0.592898041989173
11661,0.25,3,0.25,5,4,-0.08050151771668207,412.46775399946233,0.6048869931919455
11662,0.25,3,0.25,5,5,-0.04821026912222182,409.6804303323054,0.6066368765850532
11663,0.25,3,0.25,5,6,-0.10080766873937974,408.5039828754411,0.6005437822159913
11664,0.25,3,0.25,5,7,-0.08399078959229812,416.23963068678137,0.6128435788254003
11665,0.25,3,0.25,5,8,-0.045411818702694666,410.104007642898,0.6054706373638417
11666,0.25,3,0.25,5,9,-0.07145508129879803,411.77188746602474,0.6065633101257165
11667,0.25,3,0.25,5,10,-0.04427509456876936,409.9102569068769,0.6082140817118615
11668,0.25,3,0.25,5,11,-0.04705118971820868,413.5503673020651,0.6082285564500322
11669,0.25,3,0.25,5,12,-0.052768535896246443,412.2819429253977,0.6054985928230615
11670,0.25,3,0.25,5,13,-0.04795543423958589,405.43031748288035,0.5964959174331798
11671,0.25,3,0.25,5,14,-0.0717101656153436,417.1736156111875,0.6150154064455445
11672,0.25,3,0.25,5,15,-0.05106651678014609,410.21290773476306,0.6006640422886101
11673,0.25,3,0.25,5,16,-0.07027085282313474,417.5061535250502,0.6188950612467875
11674,0.25,3,0.25,5,17,-0.06612862374425486,409.07521441042263,0.5986776920187703
11675,0.25,3,0.25,5,18,-0.0636371317596215,402.6470449428152,0.5913872214757682
11676,0.25,3,0.25,5,19,-0.0695810635633361,417.1526254546668,0.61714892869881
11677,0.25,3,0.25,5,20,-0.049590153667578296,414.8826308339287,0.6142990312078611
11678,0.25,3,0.25,5,21,-0.08904410921969401,409.2004515929494,0.6000222323164257
11679,0.25,3,0.25,5,22,-0.08971990190555022,407.6778365887454,0.5988607126078268
11680,0.25,3,0.25,5,23,-0.08642975442417043,402.09989509740376,0.5910210965105048
11681,0.25,3,0.25,5,24,-0.08644039060822312,411.227348761149,0.6013967097615245
11682,0.25,3,0.25,5,25,-0.04738276885406225,414.28857768248963,0.6121284621091867
11683,0.25,3,0.25,5,26,-0.033915313678946034,406.9456445398335,0.5973884168352604
11684,0.25,3,0.25,5,27,-0.080695885457581,417.60639371693907,0.6222858930036089
11685,0.25,3,0.25,5,28,-0.054023471199111835,412.13431039622657,0.6058420864301971
11686,0.25,3,0.25,5,29,-0.06335710248756377,411.77292958260887,0.6064523860447796
11687,0.25,3,0.25,6,0,-0.08168653043446143,413.744468461857,0.6127756321420824
11688,0.25,3,0.25,6,1,-0.08234544879913097,422.68221498568255,0.6221812472723873
11689,0.25,3,0.25,6,2,-0.06079987019265352,410.7371921116891,0.5991461551232499
11690,0.25,3,0.25,6,3,-0.03519823215531136,409.5654644470992,0.5976043798156884
11691,0.25,3,0.25,6,4,-0.03311864748926607,413.40878357125376,0.6095820855765964
11692,0.25,3,0.25,6,5,-0.06850918433020813,418.35474844534866,0.6153188408860936
11693,0.25,3,0.25,6,6,-0.06591148257125723,408.6295802323038,0.5969412129148876
11694,0.25,3,0.25,6,7,-0.07638506270440164,412.63356823189474,0.6051183401090259
11695,0.25,3,0.25,6,8,-0.03276076909091736,408.59763550328836,0.6023255607893551
11696,0.25,3,0.25,6,9,-0.034225181148229145,413.0360669989518,0.6137756633722945
11697,0.25,3,0.25,6,10,-0.04390522216387837,398.8581042640099,0.5792438414909348
11698,0.25,3,0.25,6,11,-0.043412024869620223,410.7215225844534,0.6028013073472781
11699,0.25,3,0.25,6,12,-0.009992298123698487,403.4088562490119,0.5955183540337756
11700,0.25,3,0.25,6,13,-0.04552487819249202,404.3172121385681,0.5883347202529866
11701,0.25,3,0.25,6,14,-0.0473599960690246,409.4180679684899,0.6010550480444812
11702,0.25,3,0.25,6,15,-0.011386750594814218,411.0808686669969,0.6052991915971804
11703,0.25,3,0.25,6,16,-0.0685023894568642,412.43034597857894,0.6077657970386875
11704,0.25,3,0.25,6,17,-0.05260565773687791,409.4615753883664,0.5991558033970513
11705,0.25,3,0.25,6,18,-0.060576836988975036,409.7144493600412,0.6016338200965722
11706,0.25,3,0.25,6,19,-0.050560854428196994,402.2186511922583,0.589990894719347
11707,0.25,3,0.25,6,20,-0.057692466470608106,400.79772517677856,0.5818050307662613
11708,0.25,3,0.25,6,21,-0.038233677706103114,417.78601358292866,0.6164603516556065
11709,0.25,3,0.25,6,22,-0.024651412294598957,413.79790826860466,0.6036826897890225
11710,0.25,3,0.25,6,23,-0.06186223198212885,416.47672876202813,0.6207535637734408
11711,0.25,3,0.25,6,24,-0.03531815453019111,405.30079460000906,0.5871500613504549
11712,0.25,3,0.25,6,25,-0.047348942816806294,408.66652482756535,0.6013070697318582
11713,0.25,3,0.25,6,26,-0.1250687669461096,412.7948957465126,0.6054713249523727
11714,0.25,3,0.25,6,27,-0.07201650928161932,413.37267566785863,0.6032966111130577
11715,0.25,3,0.25,6,28,-0.016032361136941023,407.57720505843093,0.5960233326013987
11716,0.25,3,0.25,6,29,-0.017935262536082186,409.5087109197109,0.6038171836125756
11717,0.25,3,0.25,7,0,-0.04027348415151758,410.64640212150124,0.6021899582822442
11718,0.25,3,0.25,7,1,0.019899858318706085,409.4169318365741,0.6032744391628878
11719,0.25,3,0.25,7,2,0.005088219827318968,415.814063314878,0.6139461749335958
11720,0.25,3,0.25,7,3,-0.014196459522927196,414.2864546398867,0.6074260075896322
11721,0.25,3,0.25,7,4,-0.06412261248665535,416.83806822562605,0.6144420530199186
11722,0.25,3,0.25,7,5,-0.11677641513454684,407.10943807492845,0.5903252876732258
11723,0.25,3,0.25,7,6,-0.06690307343158898,415.3982384989977,0.6058491056346701
11724,0.25,3,0.25,7,7,-0.07123924252438436,400.5010233945452,0.5796939741961381
11725,0.25,3,0.25,7,8,-0.03469727438644408,417.2139475275298,0.6137061419479621
11726,0.25,3,0.25,7,9,-0.06931053659111876,402.98042789165515,0.5861686800674039
11727,0.25,3,0.25,7,10,-0.03427041353278005,410.61750651483084,0.5974820653637757
11728,0.25,3,0.25,7,11,-0.018569625247724857,419.2638857107784,0.6158360837000055
11729,0.25,3,0.25,7,12,-0.07936336509825433,416.97919250142326,0.6117859636193912
11730,0.25,3,0.25,7,13,-0.04755716506831622,405.6165568812809,0.5927872731272671
11731,0.25,3,0.25,7,14,-0.009986204240045388,407.360991598632,0.5945092454268189
11732,0.25,3,0.25,7,15,-0.04731436916073373,409.131701287366,0.5940028537237472
11733,0.25,3,0.25,7,16,0.0021638264107264305,410.4787434720217,0.6028724542317773
11734,0.25,3,0.25,7,17,-0.02948424994631892,411.35652145982164,0.6088797114327728
11735,0.25,3,0.25,7,18,-0.0001315258851327846,414.84049955901486,0.6136064460745713
11736,0.25,3,0.25,7,19,-0.04660425879230317,409.37419577355917,0.6008451784529626
11737,0.25,3,0.25,7,20,-0.020232597753265375,404.22355518680837,0.5936403152572095
11738,0.25,3,0.25,7,21,-0.042010993581533096,415.36524259254264,0.614310546732645
11739,0.25,3,0.25,7,22,-0.1285895322176385,414.47225972306904,0.6091651519049751
11740,0.25,3,0.25,7,23,-0.0713134286768375,415.6986110542889,0.6100973213541887
11741,0.25,3,0.25,7,24,-0.0979340645657115,403.53884741962764,0.5861454202660886
11742,0.25,3,0.25,7,25,-0.02791149253690096,410.7880763011813,0.6028629972236788
11743,0.25,3,0.25,7,26,-0.055139888110358914,408.28687371903266,0.5990062325325279
11744,0.25,3,0.25,7,27,-0.05422698211793355,401.89248729850925,0.5860149204879326
11745,0.25,3,0.25,7,28,-0.06155383325335293,410.50867348196726,0.5984427867398224
11746,0.25,3,0.25,7,29,-0.06336648409822301,415.2319049112205,0.6115433691628728
11747,0.25,3,0.25,8,0,-0.051753579025722606,411.66789469424253,0.6097071671315414
11748,0.25,3,0.25,8,1,-0.08467513207389459,408.509451799336,0.595816575104248
11749,0.25,3,0.25,8,2,-0.026049751091107336,417.85927800735243,0.6133823762339582
11750,0.25,3,0.25,8,3,-0.055141945363424906,414.5854195528227,0.6155169928324483
11751,0.25,3,0.25,8,4,-0.08582322367624773,402.81878212215133,0.5857354288292737
11752,0.25,3,0.25,8,5,-0.03939473676049861,418.09192232754253,0.6180953035130163
11753,0.25,3,0.25,8,6,-0.05832887186463823,412.5370417229997,0.6054425301420753
11754,0.25,3,0.25,8,7,-0.05588756891272001,415.6014188813526,0.6103766996274185
