,ws_p,ws_k,complex_spread_ratio,repetition,measure,pen_name,data,pearson,euclidean,mape
1263,0.25,5,0.1,4,opinion-timeseries,dem,"[58.        58.        58.        11.566667  11.566667  11.566667
 11.566667  76.96667   76.96667   76.96667   72.46667   65.
 56.233334  56.233334  46.166668  46.166668  46.166668  46.166668
 32.1       18.466667   7.4        7.4       34.566666  11.
  4.9666667  1.2333333  0.         0.         0.         0.
  0.         0.         0.         0.         0.        37.766666
 37.766666  79.        79.        79.        79.        54.833332
 54.833332  43.9       43.9       82.2       95.76667   99.13333
 99.933334  75.433334  96.666664  96.666664  74.26667   49.5
 84.46667   84.46667   84.46667   84.46667   84.46667   84.46667
 97.2       99.63333   99.63333   39.6      ]",0.34345026996965905,404.49207393748185,0.4473827276927005
1264,0.25,5,0.1,4,opinion-timeseries,mod,"[35.        77.9       88.5       71.433334  71.433334  69.73333
 69.73333   72.9       77.3       79.566666  78.73333   78.73333
 78.73333   78.73333   78.4       77.5       77.5       75.7
 74.9       74.833336  57.233334  68.03333   73.933334  57.8
 36.266666  17.733334   5.9333334 12.133333  12.133333  17.933332
 22.2       24.633333  26.7       29.566668  17.9       25.833334
 28.133333  28.566668  17.9        8.566667   3.3333333  5.6666665
  5.6666665  9.366667  13.133333  17.866667  21.433332  22.5
 22.733334  22.733334  22.733334  22.733334  22.733334  22.733334
 22.733334  22.733334  22.733334  22.733334  22.733334  22.733334
 22.733334  22.733334  14.333333   6.7      ]",-0.5818994242238404,383.8929241163503,0.5447421671637362
1265,0.25,5,0.1,4,opinion-timeseries,rep,"[49.       97.86667  99.03333  96.36667  96.36667  74.03333  74.03333
 81.8      95.       99.1      84.333336 84.333336 84.333336 84.333336
 84.333336 83.13333  83.13333  52.5      52.1      52.1      43.833332
 73.73333  90.76667  88.5      51.666668 19.766666  6.366667 22.666666
 22.666666 38.8      55.133335 47.9      41.466667 62.       46.8
 51.7      70.4      71.6      36.233334 17.7       9.2       7.733333
  7.733333 20.533333 36.633335 56.366665 71.433334 81.933334 71.9
 70.833336 85.76667  85.76667  84.63333  83.36667  86.46667  75.26667
 75.26667  75.26667  64.1      64.1      69.63333  71.433334 45.4
 38.3     ]",-0.3419933070386975,229.57883960607904,0.3883165012119265
1266,0.25,5,0.1,5,opinion-timeseries,dem,"[ 69.          69.          69.          20.866667    20.866667
  20.866667    20.866667    84.2         84.2         84.2
  84.2         84.2         84.2         84.2         84.2
  84.2         84.2         84.2         84.2         84.2
  37.9         37.9         92.63333     59.366665    23.9
   4.733333     0.23333333   0.23333333   0.23333333   0.23333333
   0.23333333   0.23333333   0.23333333   0.23333333   0.13333334
  73.933334    73.933334    98.566666    98.566666    98.566666
  98.566666    83.4         83.4         83.4         83.4
  99.7        100.         100.         100.         100.
 100.         100.         100.         100.         100.
 100.         100.         100.         100.         100.
 100.         100.         100.          68.36667   ]",0.35903071041361806,320.3677054085032,0.2752208735705962
1267,0.25,5,0.1,5,opinion-timeseries,mod,"[47.       88.03333  95.23333  91.26667  91.26667  89.46667  89.46667
 92.2      94.73333  96.6      96.53333  96.53333  96.53333  96.53333
 96.53333  96.53333  96.53333  96.53333  96.53333  96.53333  80.7
 92.96667  97.       80.46667  59.666668 40.5      26.6      48.133335
 48.133335 67.5      81.13333  88.73333  92.96667  95.53333  77.933334
 92.13333  96.63333  96.933334 80.73333  61.433334 42.866665 50.366665
 50.366665 70.5      84.23333  94.36667  96.3      96.933334 97.
 97.       97.       97.       97.       97.       97.       97.
 97.       97.       97.       97.       97.       97.       79.
 59.4     ]",0.04048131818608227,179.59433080699318,0.28160501020959083
1268,0.25,5,0.1,5,opinion-timeseries,rep,"[41.       95.666664 98.       93.36667  93.36667  72.53333  72.53333
 80.13333  92.13333  97.6      82.833336 82.833336 82.833336 82.833336
 82.833336 82.833336 82.833336 58.533333 58.533333 58.533333 55.033333
 77.566666 93.26667  92.5      69.       37.433334 12.966666 39.033333
 39.033333 69.86667  88.63333  86.7      86.86667  96.73333  94.23333
 96.166664 97.63333  97.8      82.4      63.766666 39.266666 38.9
 38.9      66.13333  87.433334 97.3      97.96667  98.       98.
 98.       98.       98.       98.       98.       98.       98.
 98.       98.       98.       98.       98.       98.       83.066666
 81.23333 ]",0.1670743205963699,217.47913397144174,0.3978092165838086
1269,0.25,5,0.1,6,opinion-timeseries,dem,"[ 70.         70.         70.         21.833334   21.833334   21.833334
  21.833334   80.9        80.9        80.9        80.9        80.9
  80.9        80.9        80.9        80.9        80.9        80.9
  80.9        80.9        29.8        29.8        82.5        47.133335
  18.1         5.8         2.1666667   2.1666667   2.1666667   2.1666667
   2.1666667   2.1666667   2.1666667   2.1666667   1.5333333  66.8
  66.8        95.933334   95.933334   95.933334   95.933334   77.666664
  77.666664   77.666664   77.666664   97.333336   99.96667   100.
 100.        100.        100.        100.        100.        100.
 100.        100.        100.        100.        100.        100.
 100.        100.        100.         38.833332 ]",0.3460513435625355,326.1920056734233,0.2884320132568249
1270,0.25,5,0.1,6,opinion-timeseries,mod,"[38.       72.       89.76667  84.23333  84.23333  81.6      81.6
 85.1      88.46667  89.3      88.2      88.2      88.2      88.2
 88.2      88.2      88.2      87.7      87.7      87.7      78.6
 84.13333  85.666664 75.4      65.9      56.733334 47.833332 55.9
 55.9      59.233334 61.433334 61.9      61.866665 61.9      52.033333
 58.5      58.966667 58.966667 48.033333 38.333332 30.333334 31.966667
 31.966667 36.233334 37.6      37.733334 37.833332 37.833332 37.833332
 37.833332 37.833332 37.833332 37.833332 37.833332 37.833332 37.833332
 37.833332 37.833332 37.833332 37.833332 37.833332 37.833332 29.6
 20.5     ]",-0.48826379872952597,249.4817287593624,0.37934785413708694
1271,0.25,5,0.1,6,opinion-timeseries,rep,"[47.        95.8       98.566666  90.433334  90.433334  55.6
 55.6       73.7       92.566666  98.4       73.8       73.8
 73.8       73.8       73.8       73.8       73.8       21.266666
 21.266666  21.266666  15.9       59.5       93.73333   92.1
 46.566666  14.933333   8.6       39.233334  39.233334  72.63333
 88.8       85.03333   79.566666  90.3       84.53333   90.03333
 91.53333   91.9       53.7       18.466667   3.9333334  2.3666666
  2.3666666 26.133333  56.966667  84.4       88.933334  89.9
 90.03333   90.03333   90.166664  90.166664  90.166664  90.166664
 90.166664  90.166664  90.166664  90.166664  90.166664  90.166664
 90.166664  90.166664  45.6       23.533333 ]",0.02269262915730815,242.38183952934685,0.42307820105291016
1272,0.25,5,0.1,7,opinion-timeseries,dem,"[ 67.          67.          67.          25.933332    25.933332
  25.933332    25.933332    84.96667     84.96667     84.96667
  81.4         77.5         75.5         75.5         73.666664
  73.666664    73.666664    73.666664    71.3         69.433334
  29.4         29.4         77.4         48.966667    19.533333
   3.6333334    0.26666668   0.26666668   0.26666668   0.26666668
   0.26666668   0.26666668   0.26666668   0.26666668   0.
  65.23333     65.23333     95.066666    95.066666    95.066666
  95.066666    60.3         60.3         56.366665    56.366665
  93.066666    99.166664    99.933334   100.          93.333336
  99.3         99.3         94.          87.86667     98.4
  98.4         98.4         98.4         98.4         98.4
 100.         100.         100.          34.8       ]",0.309845371318813,337.5019374756553,0.31481464516523494
1273,0.25,5,0.1,7,opinion-timeseries,mod,"[40.        77.1       92.03333   87.46667   87.46667   84.73333
 84.73333   87.86667   89.73333   90.066666  89.63333   89.63333
 89.63333   89.63333   89.63333   89.63333   89.63333   88.4
 88.4       88.4       70.03333   79.73333   84.53333   63.6
 39.8       19.733334   6.4333334 16.133333  16.133333  27.366667
 39.5       47.1       52.2       57.566666  32.366665  50.333332
 57.5       59.866665  34.633335  15.266666   5.6666665  8.233334
  8.233334  15.366667  23.333334  35.333332  43.066666  46.733334
 47.933334  47.933334  48.133335  48.133335  48.133335  48.133335
 48.133335  48.133335  48.133335  48.133335  48.133335  48.133335
 48.133335  48.133335  19.8        3.7666667]",-0.4557837372425387,303.0277697857617,0.45488899442543795
1274,0.25,5,0.1,7,opinion-timeseries,rep,"[52.       94.96667  97.96667  93.4      93.4      68.933334 68.933334
 82.76667  94.1      97.7      79.7      79.7      79.7      79.7
 79.7      76.333336 76.333336 42.4      42.4      42.4      38.7
 70.833336 87.23333  85.8      48.366665 26.066668 11.066667 37.7
 37.7      62.066666 76.8      73.6      73.46667  88.9      78.36667
 87.26667  94.13333  94.933334 62.1      33.566666 17.2      15.4
 15.4      40.7      61.533333 79.8      89.566666 93.96667  89.53333
 89.23333  95.5      95.5      95.46667  95.46667  96.46667  92.166664
 92.166664 92.166664 87.6      87.6      89.066666 89.2      57.8
 44.333332]",-0.025227371369110636,215.23200070472538,0.3907066211987993
1275,0.25,5,0.1,8,opinion-timeseries,dem,"[ 72.         72.         72.         18.1        18.1        18.1
  18.1        72.         72.         72.         72.         72.
  72.         72.         71.36667    71.36667    71.36667    71.36667
  64.23333    56.         22.733334   22.733334   62.133335   28.766666
  14.666667    5.8333335   2.0666666   2.0666666   2.0666666   2.0666666
   2.0666666   2.0666666   2.0666666   2.0666666   1.1333333  59.433334
  59.433334   89.23333    89.23333    89.23333    89.23333    77.166664
  77.166664   70.566666   70.566666   96.1        99.8       100.
 100.         89.13333    98.9        98.9        92.         84.2
  97.833336   97.833336   97.833336   97.833336   97.833336   97.833336
  99.26667    99.73333    99.73333    74.23333  ]",0.37875101056214566,338.60161878034063,0.32650989841334677
1276,0.25,5,0.1,8,opinion-timeseries,mod,"[43.       80.333336 92.1      86.3      86.3      85.833336 85.833336
 88.333336 89.8      90.5      90.4      90.4      90.4      90.4
 87.2      82.7      82.7      81.96667  75.       66.933334 51.333332
 74.46667  81.5      55.5      36.933334 22.1      11.766666 33.533333
 33.533333 52.8      65.333336 71.53333  75.26667  78.666664 61.066666
 76.4      81.5      83.13333  67.4      42.3      21.266666 25.3
 25.3      39.833332 52.966667 64.8      72.666664 77.86667  74.9
 67.2      84.566666 84.566666 76.8      67.53333  75.3      65.5
 65.5      65.5      56.       56.       77.23333  84.166664 72.066666
 49.      ]",-0.25657300595164184,199.62591936284718,0.27675928378631
1277,0.25,5,0.1,8,opinion-timeseries,rep,"[ 51.        99.3      100.        97.46667   97.46667   85.3
  85.3       94.23333   98.433334  99.9       93.933334  93.933334
  93.933334  93.933334  93.933334  87.166664  87.166664  67.666664
  67.433334  67.2       50.6       84.36667   96.76667   95.53333
  65.46667   34.233334  14.566667  43.2       43.2       69.666664
  87.26667   84.76667   82.8       96.3       94.63333   97.86667
  99.        95.96667   72.76667   45.2       22.        22.
  22.        51.166668  76.36667   91.13333   96.066666  98.1
  86.26667   85.73333   97.833336  97.833336  97.833336  97.166664
  99.2       83.066666  83.066666  83.066666  59.033333  59.033333
  72.1       75.666664  69.63333   67.566666]",-0.15844982088296833,229.71622561180288,0.4132522328433966
1278,0.25,5,0.1,9,opinion-timeseries,dem,"[6.2000000e+01 6.2000000e+01 6.2000000e+01 1.3533334e+01 1.3533334e+01
 1.3533334e+01 1.3533334e+01 6.7500000e+01 6.7500000e+01 6.7500000e+01
 6.7433334e+01 6.7266670e+01 6.7233330e+01 6.7233330e+01 6.7166664e+01
 6.7166664e+01 6.7166664e+01 6.7166664e+01 6.7000000e+01 6.7000000e+01
 1.1100000e+01 1.1100000e+01 5.9233334e+01 1.3766666e+01 1.2333333e+00
 3.3333335e-02 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 6.3333335e+00 6.3333335e+00 2.0566668e+01 2.0566668e+01 2.0566668e+01
 2.0566668e+01 6.4000001e+00 6.4000001e+00 6.4000001e+00 6.4000001e+00
 2.4033333e+01 5.0933334e+01 7.0800003e+01 8.6800003e+01 8.6800003e+01
 9.0066666e+01 9.0066666e+01 9.0066666e+01 9.0066666e+01 9.2866669e+01
 9.2866669e+01 9.2866669e+01 9.2866669e+01 9.2866669e+01 9.2866669e+01
 9.4566666e+01 9.5533333e+01 9.5533333e+01 2.7900000e+01]",0.1536850434886331,452.5174178497848,0.49400126205824824
1279,0.25,5,0.1,9,opinion-timeseries,mod,"[34.        58.2       70.7       51.833332  51.833332  44.366665
 44.366665  47.166668  53.2       57.066666  55.166668  55.166668
 55.166668  55.166668  55.166668  55.166668  55.166668  52.166668
 52.166668  52.166668  30.533333  42.7       48.466667  23.366667
  7.4        3.6333334  3.1333334  7.1        7.1        8.433333
  8.833333   8.666667   8.7        9.         4.4333334  8.366667
  8.933333   9.         4.5666666  3.         3.         6.8333335
  6.8333335  8.266666   8.9       14.666667  23.933332  35.533333
 35.533333  35.533333  35.533333  46.2       46.2       46.2
 46.2       46.2       46.2       46.2       46.2       46.2
 46.2       46.2       25.266666  10.866667 ]",-0.38358275049088925,389.54021614837967,0.555795171018737
1280,0.25,5,0.1,9,opinion-timeseries,rep,"[42.         91.96667    96.8        79.63333    79.63333    39.866665
 39.866665   51.933334   79.23333    91.36667    50.4        50.4
 50.4        50.4        50.4        50.4        50.4        10.8
 10.8        10.8         6.8333335  34.9        66.9        45.8
  7.5666666   2.2         0.36666667  4.5666666   4.5666666  10.966666
 17.833334   12.533334   10.066667   18.833334   10.466666   11.5
 20.566668   22.1         5.366667    0.8333333   0.1         4.7
  4.7         7.866667   13.2        20.         28.2        34.8
 35.466667   35.466667   38.566666   81.1        81.1        81.1
 81.7        81.7        81.7        81.7        81.7        81.7
 81.833336   81.833336   33.033333   16.666666  ]",-0.23247512204837423,321.20457864009467,0.541825693988599
1281,0.25,5,0.25,1,opinion-timeseries,dem,"[70.        70.        70.        24.033333  24.033333  24.033333
 24.033333  74.63333   74.63333   74.63333   74.36667   74.26667
 74.        74.        73.6       73.6       73.6       73.6
 73.23333   72.566666  27.733334  27.733334  70.833336  31.466667
 11.6        3.1        1.3        1.3        1.3        1.3
  1.3        1.3        1.3        1.3        1.0666667 34.633335
 34.633335  63.6       63.6       63.6       63.6       46.9
 46.9       46.9       46.9       73.7       85.2       90.1
 91.13333   91.13333   91.13333   91.13333   91.13333   91.13333
 91.13333   91.13333   91.13333   91.13333   91.13333   91.13333
 91.13333   91.13333   91.13333   45.266666 ]",0.23567039517043742,359.00582410550965,0.36808485922746464
1282,0.25,5,0.25,1,opinion-timeseries,mod,"[46.       79.46667  87.566666 83.76667  83.76667  83.333336 83.333336
 86.4      87.3      87.5      87.166664 87.166664 87.166664 87.166664
 87.166664 87.166664 87.166664 86.96667  86.96667  86.96667  69.066666
 82.666664 85.36667  67.23333  55.6      47.066666 41.266666 66.7
 66.7      74.76667  77.1      77.36667  77.36667  77.36667  61.366665
 73.8      76.5      76.666664 61.2      51.266666 44.2      66.1
 66.1      74.3      76.36667  76.666664 76.666664 76.666664 76.666664
 76.666664 76.666664 76.666664 76.666664 76.666664 76.666664 76.666664
 76.666664 76.666664 76.666664 76.666664 76.666664 76.666664 61.6
 52.066666]",-0.16647525445763564,124.5195887726451,0.17358905890993698
1283,0.25,5,0.25,1,opinion-timeseries,rep,"[38.       83.8      91.96667  83.166664 83.166664 59.333332 59.333332
 63.466667 81.3      88.53333  62.466667 62.466667 62.466667 62.466667
 62.466667 62.166668 62.166668 32.433334 32.433334 32.433334 30.166666
 59.466667 75.6      72.76667  37.4      20.4      14.2      43.7
 43.7      61.3      72.933334 64.066666 59.8      71.46667  61.
 62.366665 71.36667  74.23333  39.7      18.8       8.4       7.866667
  7.866667 33.633335 51.8      67.46667  74.46667  76.333336 76.333336
 76.333336 76.36667  76.36667  76.36667  76.36667  76.4      76.4
 76.4      76.4      76.4      76.4      76.4      76.4      41.1
 34.3     ]",-0.07018085935799506,186.53166279256192,0.2775583931049626
1284,0.25,5,0.25,3,opinion-timeseries,dem,"[67.       67.       67.       23.933332 23.933332 23.933332 23.933332
 74.433334 74.433334 74.433334 74.066666 73.4      72.8      72.8
 72.4      72.4      72.4      72.4      72.03333  71.86667  39.466667
 39.466667 79.433334 48.2      25.233334 14.766666 10.133333 10.133333
 10.133333 10.133333 10.133333 10.133333 10.133333 10.133333  8.4
 40.6      40.6      67.333336 67.333336 67.333336 67.333336 59.2
 59.2      59.2      59.2      78.4      84.666664 86.433334 87.333336
 87.333336 87.5      87.5      87.5      87.5      87.53333  87.53333
 87.53333  87.53333  87.53333  87.53333  87.53333  87.53333  87.53333
 47.566666]",0.29037513767190626,319.4684955743346,0.3389113118121593
1285,0.25,5,0.25,3,opinion-timeseries,mod,"[36.       63.9      76.73333  63.633335 63.633335 62.2      62.2
 63.5      67.96667  70.433334 70.166664 70.166664 70.166664 70.166664
 70.166664 70.166664 70.166664 69.8      69.8      69.8      47.133335
 58.033333 62.633335 43.066666 31.066668 23.366667 20.033333 27.133333
 27.133333 32.466667 35.966667 38.466667 39.4      39.9      29.9
 35.566666 38.566666 39.633335 29.133333 25.033333 21.933332 27.633333
 27.633333 33.033333 36.133335 38.866665 39.633335 39.9      40.
 40.       40.       40.       40.       40.       40.       40.
 40.       40.       40.       40.       40.       40.       30.833334
 27.066668]",-0.5117850078239154,285.36352781838406,0.40368772952620713
1286,0.25,5,0.25,3,opinion-timeseries,rep,"[44.       90.1      94.2      88.7      88.7      65.833336 65.833336
 70.       84.833336 90.76667  68.96667  68.96667  68.96667  68.96667
 68.96667  68.96667  68.96667  51.966667 51.966667 51.966667 49.866665
 65.6      75.6      73.566666 48.2      38.5      33.633335 45.233334
 45.233334 51.466667 56.566666 51.633335 49.7      56.666668 50.933334
 52.1      58.7      58.966667 38.566666 32.6      30.766666 35.733334
 35.733334 43.466667 48.033333 53.233334 56.733334 60.4      60.433334
 60.433334 63.633335 65.1      65.1      65.1      65.36667  65.36667
 65.36667  65.36667  65.36667  65.36667  65.36667  65.36667  40.933334
 37.666668]",-0.4729478059644493,154.36051600833514,0.2587032802949742
1287,0.25,5,0.25,4,opinion-timeseries,dem,"[ 72.        72.        72.        40.866665  40.866665  40.866665
  40.866665  80.666664  80.666664  80.666664  80.666664  80.666664
  80.666664  80.666664  80.666664  80.666664  80.666664  80.666664
  80.666664  80.666664  53.933334  53.933334  86.833336  61.833332
  43.2       27.3       16.066668  16.066668  16.066668  16.066668
  16.066668  16.066668  16.066668  16.066668  11.066667  59.633335
  59.633335  88.26667   88.26667   88.26667   88.26667   82.933334
  82.933334  82.933334  82.933334  97.6       99.63333  100.
 100.       100.       100.       100.       100.       100.
 100.       100.       100.       100.       100.       100.
 100.       100.       100.        78.46667 ]",0.3641770656690443,257.28504581789565,0.22732018031112958
1288,0.25,5,0.25,4,opinion-timeseries,mod,"[52.       85.6      94.8      88.5      88.5      88.36667  88.36667
 89.433334 89.833336 90.       90.       90.       90.       90.
 90.       90.       90.       90.       90.       90.       80.166664
 85.2      87.566666 76.26667  67.566666 58.3      49.566666 61.1
 61.1      70.96667  77.13333  81.13333  83.76667  85.36667  73.7
 81.       84.566666 86.1      72.2      63.333332 54.2      59.033333
 59.033333 68.566666 74.8      81.76667  84.5      85.666664 86.13333
 86.13333  86.53333  86.53333  86.53333  86.53333  86.6      86.6
 86.6      86.6      86.6      86.6      86.8      86.933334 75.166664
 67.26667 ]",-0.08855352067177692,128.2692148941759,0.18676476754305305
1289,0.25,5,0.25,4,opinion-timeseries,rep,"[41.       87.03333  91.833336 86.166664 86.166664 61.733334 61.733334
 67.6      85.166664 92.566666 71.7      71.7      71.7      71.7
 71.7      71.7      71.7      46.466667 46.466667 46.466667 44.766666
 72.566666 88.933334 88.833336 63.4      42.533333 31.3      62.433334
 62.433334 79.6      87.9      85.26667  83.53333  92.26667  92.066666
 93.833336 94.73333  95.3      76.666664 59.833332 45.5      47.2
 47.2      73.8      87.13333  93.9      95.2      95.933334 96.
 96.       96.       96.       96.       96.       96.       96.
 96.       96.       96.       96.       96.       96.       78.566666
 78.566666]",0.33573949411266185,181.61704596424323,0.32812280785275955
1290,0.25,5,0.25,5,opinion-timeseries,dem,"[64.        64.        64.        25.172413  25.172413  25.172413
 25.172413  72.68965   72.68965   72.68965   72.68965   72.68965
 72.68965   72.68965   72.68965   72.68965   72.68965   72.68965
 72.655174  72.51724   28.793104  28.793104  70.27586   33.62069
 14.620689   7.206897   4.3103447  4.3103447  4.3103447  4.3103447
  4.3103447  4.3103447  4.3103447  4.3103447  3.4482758 38.896553
 38.896553  64.586205  64.586205  64.586205  64.586205  45.41379
 45.41379   45.344826  45.344826  64.44827   75.13793   82.27586
 86.206894  85.965515  86.55173   86.55173   86.37931   86.10345
 86.793106  86.793106  86.793106  86.793106  86.793106  86.793106
 87.10345   87.24138   87.24138   49.655174 ]",0.243730676596774,351.41925375863514,0.3780445210848693
1291,0.25,5,0.25,5,opinion-timeseries,mod,"[42.       71.586205 83.48276  75.034485 75.034485 75.034485 75.034485
 76.206894 79.13793  80.13793  80.13793  80.13793  80.13793  80.13793
 78.27586  77.034485 77.034485 77.034485 76.72414  76.655174 65.965515
 72.31035  73.206894 63.172413 55.448277 48.689655 42.793102 49.482758
 49.482758 51.793102 53.62069  55.172413 56.37931  57.172413 49.344826
 54.206898 54.896553 55.       47.172413 39.724136 33.931034 35.310345
 35.310345 38.827587 41.103447 43.41379  45.41379  45.931034 46.03448
 46.03448  46.03448  46.03448  46.03448  46.03448  46.03448  46.03448
 46.03448  46.03448  46.03448  46.03448  46.03448  46.03448  40.482758
 35.793102]",-0.5244220978733739,216.66858264955385,0.32480857251435397
1292,0.25,5,0.25,5,opinion-timeseries,rep,"[50.       95.10345  96.06896  87.86207  87.86207  64.48276  64.48276
 67.93104  83.93104  93.44827  73.55173  73.55173  73.55173  73.55173
 73.55173  73.55173  73.55173  43.24138  43.24138  43.24138  40.24138
 66.89655  85.       83.344826 56.206898 36.517242 24.758621 50.482758
 50.482758 67.72414  77.62069  70.965515 66.655174 77.62069  71.37931
 73.48276  79.51724  80.86207  55.41379  38.344826 26.862068 25.068966
 25.068966 47.206898 61.172413 72.06896  76.       77.413795 77.206894
 77.206894 78.06896  78.06896  78.06896  78.06896  78.24138  78.06896
 78.06896  78.06896  78.       78.       78.034485 78.034485 50.37931
 47.517242]",-0.13315885735347277,161.02579249137403,0.2714497429723379
1293,0.25,5,0.25,6,opinion-timeseries,dem,"[76.        76.        76.        29.133333  29.133333  29.133333
 29.133333  71.433334  71.433334  71.433334  71.433334  71.433334
 71.433334  71.433334  71.433334  71.433334  71.433334  71.433334
 71.433334  71.433334  31.3       31.3       68.7       36.1
 18.466667   8.6        3.6333334  3.6333334  3.6333334  3.6333334
  3.6333334  3.6333334  3.6333334  3.6333334  2.5333333 27.
 27.        47.366665  47.366665  47.366665  47.366665  40.933334
 40.933334  40.933334  40.933334  61.566666  74.36667   82.96667
 90.63333   90.63333   92.13333   92.13333   92.13333   92.13333
 92.76667   92.76667   92.76667   92.76667   92.76667   92.76667
 92.96667   93.        93.        54.766666 ]",0.18475109047095467,361.08979533393915,0.3841248984945282
1294,0.25,5,0.25,6,opinion-timeseries,mod,"[45.       76.833336 83.666664 72.73333  72.73333  71.96667  71.96667
 73.066666 74.833336 75.6      75.6      75.6      75.6      75.6
 75.6      75.6      75.6      75.53333  75.53333  75.53333  60.4
 67.86667  71.26667  59.466667 54.266666 51.466667 48.1      57.1
 57.1      63.       65.53333  67.3      68.76667  69.933334 59.766666
 68.2      70.666664 70.86667  60.7      55.233334 52.233334 57.7
 57.7      63.133335 65.73333  68.566666 70.63333  70.9      70.933334
 70.933334 70.933334 70.933334 70.933334 70.933334 70.933334 70.933334
 70.933334 70.933334 70.933334 70.933334 70.933334 70.933334 60.633335
 55.366665]",-0.15854312386837144,112.61240200867385,0.17064703108428192
1295,0.25,5,0.25,6,opinion-timeseries,rep,"[48.        91.933334  94.8       82.7       82.7       55.833332
 55.833332  57.933334  75.166664  83.76667   57.3       57.3
 57.3       57.3       57.3       57.3       57.3       29.666666
 29.666666  29.666666  26.733334  43.3       56.433334  52.5
 24.066668  11.4        4.4333334 21.133333  21.133333  33.566666
 44.666668  34.866665  28.433332  39.666668  30.566668  31.033333
 39.166668  40.1       18.933332   9.8        5.1        4.5
  4.5       19.666666  31.366667  43.166668  49.6       51.5
 51.766666  51.766666  52.166668  52.166668  52.166668  52.166668
 52.266666  52.266666  52.266666  52.266666  52.266666  52.266666
 52.266666  52.266666  23.5       19.6      ]",-0.5037801622149126,251.0063621032573,0.41809779868674624
1296,0.25,5,0.25,7,opinion-timeseries,dem,"[63.       63.       63.       23.966667 23.966667 23.966667 23.966667
 73.13333  73.13333  73.13333  72.13333  72.13333  72.13333  72.13333
 72.       72.       72.       72.       68.1      65.333336 28.466667
 28.466667 60.966667 30.1      17.633333 11.5       8.766666  8.766666
  8.766666  8.766666  8.766666  8.766666  8.766666  8.766666  7.6
 40.9      40.9      66.333336 66.333336 66.333336 66.333336 51.733334
 51.733334 49.633335 49.633335 72.8      84.76667  89.26667  90.333336
 84.73333  90.166664 90.166664 84.566666 81.433334 89.7      89.7
 89.7      89.7      89.7      89.7      90.7      90.76667  90.76667
 56.333332]",0.3018764956198837,336.1845841097075,0.360972497941624
1297,0.25,5,0.25,7,opinion-timeseries,mod,"[46.       77.96667  82.96667  69.566666 69.566666 68.86667  68.86667
 70.13333  72.46667  72.96667  72.8      72.8      72.8      72.8
 72.36667  69.166664 69.166664 67.46667  64.5      62.8      41.1
 53.6      57.9      35.7      27.366667 21.9      16.133333 26.
 26.       33.766666 38.8      40.3      41.6      43.066666 22.266666
 35.4      39.866665 41.466667 20.133333 13.666667 11.833333 19.233334
 19.233334 27.133333 32.4      37.3      39.9      41.       40.
 40.       41.       41.       40.       40.       41.       40.
 40.       40.       40.       40.       41.       41.       20.566668
 14.233334]",-0.5844982547543656,305.6712311859274,0.4425562593580461
1298,0.25,5,0.25,7,opinion-timeseries,rep,"[51.       96.066666 98.933334 92.36667  92.36667  70.53333  70.53333
 76.36667  88.46667  92.96667  70.066666 70.066666 70.066666 70.066666
 70.066666 67.5      67.5      42.933334 42.933334 42.933334 36.1
 59.666668 74.833336 70.833336 39.1      27.266666 21.5      36.033333
 36.033333 43.433334 50.966667 48.866665 50.966667 62.1      56.2
 58.033333 68.3      68.26667  43.166668 31.6      25.3      24.1
 24.1      37.233334 44.533333 53.366665 63.       74.46667  71.46667
 71.46667  81.433334 81.433334 81.433334 81.433334 83.23333  79.933334
 79.933334 79.933334 77.03333  77.03333  79.7      79.9      51.4
 48.133335]",-0.2596154560174211,181.62644279432703,0.309571741784897
1299,0.25,5,0.25,8,opinion-timeseries,dem,"[56.       56.       56.       24.3      24.3      24.3      24.3
 77.9      77.9      77.9      77.9      77.9      77.9      77.9
 77.9      77.9      77.9      77.9      77.9      77.9      42.433334
 42.433334 81.23333  50.433334 32.2      20.233334 14.4      14.4
 14.4      14.4      14.4      14.4      14.4      14.4      11.733334
 57.6      57.6      87.2      87.2      87.2      87.2      82.5
 82.5      82.5      82.5      95.46667  98.6      98.96667  99.
 99.       99.       99.       99.       99.       99.       99.
 99.       99.       99.       99.       99.       99.       99.
 70.833336]",0.464091880679989,282.14684505985065,0.2632521674910673
1300,0.25,5,0.25,8,opinion-timeseries,mod,"[50.       80.833336 89.433334 83.53333  83.53333  83.03333  83.03333
 84.26667  86.       86.433334 86.03333  86.03333  86.03333  86.03333
 86.03333  86.03333  86.03333  86.03333  86.03333  86.03333  69.73333
 82.46667  85.166664 68.933334 59.       55.466667 54.333332 75.13333
 75.13333  81.666664 83.       83.       83.       83.       65.566666
 79.36667  82.53333  83.       66.433334 58.033333 55.133335 75.333336
 75.333336 81.96667  83.       83.       83.       83.       83.
 83.       83.       83.       83.       83.       83.       83.
 83.       83.       83.       83.       83.       83.       65.333336
 57.8     ]",-0.00574851682818977,109.50023205568955,0.15242475847714743
